SCAL,NGEN,NBPS,REPL,MTHD,NODE,real,user,sys
2X,1000,500,R1,treeqmc_n1_v1.0.0,heron02,0m9.672s,0m9.644s,0m0.022s
2X,1000,500,R20,treeqmc_n1_v1.0.0,heron00,0m18.465s,0m18.402s,0m0.056s
2X,1000,500,R2,treeqmc_n1_v1.0.0,heron10,0m9.596s,0m9.566s,0m0.024s
2X,1000,500,R3,treeqmc_n1_v1.0.0,heron04,0m9.859s,0m9.821s,0m0.031s
2X,1000,500,R4,treeqmc_n1_v1.0.0,heron03,0m9.797s,0m9.768s,0m0.024s
2X,1000,500,R5,treeqmc_n1_v1.0.0,heron01,0m9.505s,0m9.461s,0m0.036s
2X,1000,500,R6,treeqmc_n1_v1.0.0,heron06,0m9.598s,0m9.559s,0m0.034s
2X,1000,500,R7,treeqmc_n1_v1.0.0,heron09,0m9.710s,0m9.673s,0m0.030s
2X,1000,500,R8,treeqmc_n1_v1.0.0,heron08,0m9.667s,0m9.626s,0m0.032s
2X,1000,500,R9,treeqmc_n1_v1.0.0,heron02,0m9.546s,0m9.515s,0m0.025s
2X,1000,true,R10,treeqmc_n1_v1.0.0,heron02,0m10.198s,0m10.158s,0m0.031s
2X,1000,true,R11,treeqmc_n1_v1.0.0,heron03,0m10.442s,0m10.409s,0m0.027s
2X,1000,true,R12,treeqmc_n1_v1.0.0,heron01,0m10.391s,0m10.324s,0m0.060s
2X,1000,true,R13,treeqmc_n1_v1.0.0,heron06,0m10.198s,0m10.135s,0m0.057s
2X,1000,true,R14,treeqmc_n1_v1.0.0,heron03,0m10.519s,0m10.439s,0m0.073s
2X,1000,true,R15,treeqmc_n1_v1.0.0,heron09,0m10.337s,0m10.302s,0m0.028s
2X,1000,true,R16,treeqmc_n1_v1.0.0,heron08,0m10.133s,0m10.092s,0m0.035s
2X,1000,true,R17,treeqmc_n1_v1.0.0,heron00,0m19.793s,0m19.714s,0m0.070s
2X,1000,true,R18,treeqmc_n1_v1.0.0,heron11,0m10.305s,0m10.272s,0m0.026s
2X,1000,true,R19,treeqmc_n1_v1.0.0,heron07,0m10.153s,0m10.116s,0m0.031s
2X,1000,true,R1,treeqmc_n1_v1.0.0,heron01,0m10.383s,0m10.327s,0m0.047s
2X,1000,true,R20,treeqmc_n1_v1.0.0,heron05,0m10.247s,0m10.198s,0m0.041s
2X,1000,true,R2,treeqmc_n1_v1.0.0,heron06,0m10.256s,0m10.211s,0m0.038s
2X,1000,true,R3,treeqmc_n1_v1.0.0,heron09,0m10.401s,0m10.364s,0m0.031s
2X,1000,true,R4,treeqmc_n1_v1.0.0,heron08,0m10.290s,0m10.253s,0m0.027s
2X,1000,true,R5,treeqmc_n1_v1.0.0,heron11,0m10.239s,0m10.206s,0m0.026s
2X,1000,true,R6,treeqmc_n1_v1.0.0,heron05,0m10.366s,0m10.302s,0m0.057s
2X,1000,true,R7,treeqmc_n1_v1.0.0,heron07,0m10.095s,0m10.059s,0m0.030s
2X,1000,true,R8,treeqmc_n1_v1.0.0,heron04,0m10.372s,0m10.335s,0m0.031s
2X,1000,true,R9,treeqmc_n1_v1.0.0,heron10,0m10.053s,0m10.014s,0m0.034s
0.5X,1000,500,R10,treeqmc_n2_v1.0.0,heron05,0m11.173s,0m11.140s,0m0.025s
0.5X,1000,500,R11,treeqmc_n2_v1.0.0,heron09,0m11.325s,0m11.276s,0m0.042s
0.5X,1000,500,R12,treeqmc_n2_v1.0.0,heron07,0m11.141s,0m11.098s,0m0.037s
0.5X,1000,500,R13,treeqmc_n2_v1.0.0,heron04,0m11.330s,0m11.292s,0m0.032s
0.5X,1000,500,R14,treeqmc_n2_v1.0.0,heron10,0m10.858s,0m10.822s,0m0.021s
0.5X,1000,500,R15,treeqmc_n2_v1.0.0,heron08,0m11.085s,0m11.044s,0m0.027s
0.5X,1000,500,R16,treeqmc_n2_v1.0.0,heron11,0m11.213s,0m11.174s,0m0.033s
0.5X,1000,500,R17,treeqmc_n2_v1.0.0,heron02,0m11.307s,0m11.276s,0m0.025s
0.5X,1000,500,R18,treeqmc_n2_v1.0.0,heron06,0m11.174s,0m11.133s,0m0.035s
0.5X,1000,500,R19,treeqmc_n2_v1.0.0,heron03,0m11.256s,0m11.203s,0m0.048s
0.5X,1000,500,R1,treeqmc_n2_v1.0.0,heron08,0m11.506s,0m11.462s,0m0.035s
0.5X,1000,500,R20,treeqmc_n2_v1.0.0,heron01,0m11.072s,0m11.035s,0m0.030s
0.5X,1000,500,R2,treeqmc_n2_v1.0.0,heron07,0m11.175s,0m11.132s,0m0.036s
0.5X,1000,500,R3,treeqmc_n2_v1.0.0,heron10,0m11.248s,0m11.207s,0m0.036s
0.5X,1000,500,R4,treeqmc_n2_v1.0.0,heron00,0m21.561s,0m21.480s,0m0.073s
0.5X,1000,500,R5,treeqmc_n2_v1.0.0,heron02,0m11.190s,0m11.161s,0m0.022s
0.5X,1000,500,R6,treeqmc_n2_v1.0.0,heron03,0m11.323s,0m11.278s,0m0.038s
0.5X,1000,500,R7,treeqmc_n2_v1.0.0,heron11,0m11.026s,0m10.962s,0m0.056s
0.5X,1000,500,R8,treeqmc_n2_v1.0.0,heron01,0m11.278s,0m11.234s,0m0.037s
0.5X,1000,500,R9,treeqmc_n2_v1.0.0,heron06,0m11.299s,0m11.261s,0m0.031s
0.5X,1000,true,R10,treeqmc_n2_v1.0.0,heron09,0m11.079s,0m11.032s,0m0.039s
0.5X,1000,true,R11,treeqmc_n2_v1.0.0,heron10,0m11.571s,0m11.534s,0m0.031s
0.5X,1000,true,R12,treeqmc_n2_v1.0.0,heron11,0m10.875s,0m10.838s,0m0.028s
0.5X,1000,true,R13,treeqmc_n2_v1.0.0,heron01,0m11.209s,0m11.168s,0m0.032s
0.5X,1000,true,R14,treeqmc_n2_v1.0.0,heron11,0m11.118s,0m11.080s,0m0.031s
0.5X,1000,true,R15,treeqmc_n2_v1.0.0,heron02,0m10.840s,0m10.807s,0m0.026s
0.5X,1000,true,R16,treeqmc_n2_v1.0.0,heron03,0m10.898s,0m10.870s,0m0.021s
0.5X,1000,true,R17,treeqmc_n2_v1.0.0,heron09,0m11.118s,0m11.064s,0m0.046s
0.5X,1000,true,R18,treeqmc_n2_v1.0.0,heron05,0m11.022s,0m10.955s,0m0.059s
0.5X,1000,true,R19,treeqmc_n2_v1.0.0,heron06,0m10.749s,0m10.703s,0m0.027s
0.5X,1000,true,R1,treeqmc_n2_v1.0.0,heron00,0m21.555s,0m21.472s,0m0.076s
0.5X,1000,true,R20,treeqmc_n2_v1.0.0,heron04,0m11.313s,0m11.255s,0m0.050s
0.5X,1000,true,R2,treeqmc_n2_v1.0.0,heron01,0m10.903s,0m10.868s,0m0.025s
0.5X,1000,true,R3,treeqmc_n2_v1.0.0,heron02,0m11.131s,0m11.096s,0m0.027s
0.5X,1000,true,R4,treeqmc_n2_v1.0.0,heron03,0m11.129s,0m11.090s,0m0.030s
0.5X,1000,true,R5,treeqmc_n2_v1.0.0,heron04,0m11.284s,0m11.243s,0m0.033s
0.5X,1000,true,R6,treeqmc_n2_v1.0.0,heron05,0m11.163s,0m11.124s,0m0.031s
0.5X,1000,true,R7,treeqmc_n2_v1.0.0,heron06,0m11.189s,0m11.154s,0m0.025s
0.5X,1000,true,R8,treeqmc_n2_v1.0.0,heron07,0m11.402s,0m11.361s,0m0.031s
0.5X,1000,true,R9,treeqmc_n2_v1.0.0,heron08,0m11.300s,0m11.266s,0m0.026s
1X,1000,500,R10,treeqmc_n2_v1.0.0,heron06,0m10.778s,0m10.741s,0m0.030s
1X,1000,500,R11,treeqmc_n2_v1.0.0,heron08,0m10.759s,0m10.721s,0m0.031s
1X,1000,500,R12,treeqmc_n2_v1.0.0,heron09,0m10.592s,0m10.548s,0m0.038s
1X,1000,500,R13,treeqmc_n2_v1.0.0,heron00,0m20.393s,0m20.310s,0m0.076s
1X,1000,500,R14,treeqmc_n2_v1.0.0,heron05,0m10.711s,0m10.669s,0m0.035s
1X,1000,500,R15,treeqmc_n2_v1.0.0,heron04,0m10.830s,0m10.791s,0m0.032s
1X,1000,500,R16,treeqmc_n2_v1.0.0,heron07,0m10.816s,0m10.778s,0m0.031s
1X,1000,500,R17,treeqmc_n2_v1.0.0,heron11,0m10.671s,0m10.627s,0m0.037s
1X,1000,500,R18,treeqmc_n2_v1.0.0,heron03,0m10.929s,0m10.872s,0m0.049s
1X,1000,500,R19,treeqmc_n2_v1.0.0,heron02,0m10.777s,0m10.745s,0m0.025s
1X,1000,500,R1,treeqmc_n2_v1.0.0,heron04,0m9.513s,0m9.469s,0m0.033s
1X,1000,500,R20,treeqmc_n2_v1.0.0,heron10,0m10.739s,0m10.702s,0m0.032s
1X,1000,500,R2,treeqmc_n2_v1.0.0,heron05,0m9.540s,0m9.479s,0m0.055s
1X,1000,500,R3,treeqmc_n2_v1.0.0,heron04,0m9.642s,0m9.605s,0m0.031s
1X,1000,500,R4,treeqmc_n2_v1.0.0,heron07,0m9.512s,0m9.455s,0m0.051s
1X,1000,500,R5,treeqmc_n2_v1.0.0,heron01,0m10.557s,0m10.511s,0m0.039s
1X,1000,500,R6,treeqmc_n2_v1.0.0,heron11,0m9.523s,0m9.498s,0m0.015s
1X,1000,500,R7,treeqmc_n2_v1.0.0,heron02,0m9.584s,0m9.548s,0m0.030s
1X,1000,500,R8,treeqmc_n2_v1.0.0,heron03,0m9.515s,0m9.477s,0m0.032s
1X,1000,500,R9,treeqmc_n2_v1.0.0,heron10,0m9.643s,0m9.606s,0m0.032s
1X,1000,true,R10,treeqmc_n2_v1.0.0,heron02,0m10.667s,0m10.598s,0m0.061s
1X,1000,true,R11,treeqmc_n2_v1.0.0,heron05,0m10.640s,0m10.609s,0m0.024s
1X,1000,true,R12,treeqmc_n2_v1.0.0,heron07,0m10.611s,0m10.568s,0m0.037s
1X,1000,true,R13,treeqmc_n2_v1.0.0,heron11,0m10.700s,0m10.643s,0m0.048s
1X,1000,true,R14,treeqmc_n2_v1.0.0,heron01,0m10.591s,0m10.557s,0m0.028s
1X,1000,true,R15,treeqmc_n2_v1.0.0,heron06,0m10.890s,0m10.849s,0m0.033s
1X,1000,true,R16,treeqmc_n2_v1.0.0,heron02,0m10.571s,0m10.529s,0m0.035s
1X,1000,true,R17,treeqmc_n2_v1.0.0,heron03,0m10.574s,0m10.538s,0m0.027s
1X,1000,true,R18,treeqmc_n2_v1.0.0,heron08,0m10.871s,0m10.838s,0m0.026s
1X,1000,true,R19,treeqmc_n2_v1.0.0,heron10,0m10.447s,0m10.409s,0m0.032s
1X,1000,true,R1,treeqmc_n2_v1.0.0,heron05,0m10.645s,0m10.613s,0m0.024s
1X,1000,true,R20,treeqmc_n2_v1.0.0,heron09,0m10.506s,0m10.464s,0m0.034s
1X,1000,true,R2,treeqmc_n2_v1.0.0,heron09,0m10.604s,0m10.544s,0m0.053s
1X,1000,true,R3,treeqmc_n2_v1.0.0,heron07,0m10.600s,0m10.560s,0m0.033s
1X,1000,true,R4,treeqmc_n2_v1.0.0,heron10,0m10.265s,0m10.219s,0m0.032s
1X,1000,true,R5,treeqmc_n2_v1.0.0,heron00,0m20.564s,0m20.482s,0m0.072s
1X,1000,true,R6,treeqmc_n2_v1.0.0,heron08,0m10.841s,0m10.802s,0m0.032s
1X,1000,true,R7,treeqmc_n2_v1.0.0,heron04,0m10.628s,0m10.589s,0m0.028s
1X,1000,true,R8,treeqmc_n2_v1.0.0,heron00,0m20.433s,0m20.361s,0m0.064s
1X,1000,true,R9,treeqmc_n2_v1.0.0,heron01,0m10.817s,0m10.782s,0m0.026s
1X,100,500,R10,treeqmc_n2_v1.0.0,heron07,0m0.982s,0m0.973s,0m0.002s
1X,100,500,R11,treeqmc_n2_v1.0.0,heron08,0m0.959s,0m0.946s,0m0.007s
1X,100,500,R12,treeqmc_n2_v1.0.0,heron03,0m0.969s,0m0.957s,0m0.007s
1X,100,500,R13,treeqmc_n2_v1.0.0,heron04,0m0.978s,0m0.969s,0m0.003s
1X,100,500,R14,treeqmc_n2_v1.0.0,heron09,0m0.943s,0m0.932s,0m0.005s
1X,100,500,R15,treeqmc_n2_v1.0.0,heron05,0m0.975s,0m0.965s,0m0.004s
1X,100,500,R16,treeqmc_n2_v1.0.0,heron11,0m0.969s,0m0.958s,0m0.005s
1X,100,500,R17,treeqmc_n2_v1.0.0,heron01,0m1.008s,0m0.998s,0m0.005s
1X,100,500,R18,treeqmc_n2_v1.0.0,heron00,0m1.874s,0m1.858s,0m0.011s
1X,100,500,R19,treeqmc_n2_v1.0.0,heron06,0m0.963s,0m0.950s,0m0.006s
1X,100,500,R1,treeqmc_n2_v1.0.0,heron04,0m0.964s,0m0.956s,0m0.002s
1X,100,500,R20,treeqmc_n2_v1.0.0,heron02,0m0.981s,0m0.971s,0m0.004s
1X,100,500,R2,treeqmc_n2_v1.0.0,heron03,0m0.966s,0m0.957s,0m0.003s
1X,100,500,R3,treeqmc_n2_v1.0.0,heron09,0m0.986s,0m0.973s,0m0.007s
1X,100,500,R4,treeqmc_n2_v1.0.0,heron05,0m0.977s,0m0.966s,0m0.004s
1X,100,500,R5,treeqmc_n2_v1.0.0,heron11,0m0.976s,0m0.968s,0m0.003s
1X,100,500,R6,treeqmc_n2_v1.0.0,heron01,0m0.948s,0m0.939s,0m0.004s
1X,100,500,R7,treeqmc_n2_v1.0.0,heron06,0m0.962s,0m0.952s,0m0.004s
1X,100,500,R8,treeqmc_n2_v1.0.0,heron02,0m0.975s,0m0.965s,0m0.004s
1X,100,500,R9,treeqmc_n2_v1.0.0,heron10,0m0.992s,0m0.982s,0m0.005s
1X,100,true,R10,treeqmc_n2_v1.0.0,heron04,0m0.960s,0m0.952s,0m0.003s
1X,100,true,R11,treeqmc_n2_v1.0.0,heron03,0m0.960s,0m0.948s,0m0.006s
1X,100,true,R12,treeqmc_n2_v1.0.0,heron09,0m0.962s,0m0.953s,0m0.004s
1X,100,true,R13,treeqmc_n2_v1.0.0,heron05,0m0.974s,0m0.964s,0m0.004s
1X,100,true,R14,treeqmc_n2_v1.0.0,heron11,0m0.967s,0m0.959s,0m0.001s
1X,100,true,R15,treeqmc_n2_v1.0.0,heron01,0m0.989s,0m0.980s,0m0.002s
1X,100,true,R16,treeqmc_n2_v1.0.0,heron06,0m0.967s,0m0.954s,0m0.007s
1X,100,true,R17,treeqmc_n2_v1.0.0,heron02,0m0.970s,0m0.960s,0m0.004s
1X,100,true,R18,treeqmc_n2_v1.0.0,heron07,0m0.989s,0m0.981s,0m0.003s
1X,100,true,R19,treeqmc_n2_v1.0.0,heron10,0m0.970s,0m0.961s,0m0.004s
1X,100,true,R1,treeqmc_n2_v1.0.0,heron09,0m0.951s,0m0.939s,0m0.007s
1X,100,true,R20,treeqmc_n2_v1.0.0,heron08,0m0.946s,0m0.937s,0m0.003s
1X,100,true,R2,treeqmc_n2_v1.0.0,heron05,0m0.974s,0m0.964s,0m0.005s
1X,100,true,R3,treeqmc_n2_v1.0.0,heron11,0m0.979s,0m0.968s,0m0.004s
1X,100,true,R4,treeqmc_n2_v1.0.0,heron01,0m0.973s,0m0.965s,0m0.002s
1X,100,true,R5,treeqmc_n2_v1.0.0,heron06,0m0.969s,0m0.959s,0m0.004s
1X,100,true,R6,treeqmc_n2_v1.0.0,heron02,0m0.978s,0m0.969s,0m0.003s
1X,100,true,R7,treeqmc_n2_v1.0.0,heron10,0m0.961s,0m0.950s,0m0.006s
1X,100,true,R8,treeqmc_n2_v1.0.0,heron07,0m0.950s,0m0.941s,0m0.003s
1X,100,true,R9,treeqmc_n2_v1.0.0,heron08,0m0.979s,0m0.970s,0m0.004s
1X,200,500,R10,treeqmc_n2_v1.0.0,heron09,0m1.941s,0m1.928s,0m0.007s
1X,200,500,R11,treeqmc_n2_v1.0.0,heron11,0m1.960s,0m1.954s,0m0.001s
1X,200,500,R12,treeqmc_n2_v1.0.0,heron05,0m1.960s,0m1.944s,0m0.010s
1X,200,500,R13,treeqmc_n2_v1.0.0,heron01,0m1.933s,0m1.924s,0m0.004s
1X,200,500,R14,treeqmc_n2_v1.0.0,heron06,0m1.926s,0m1.914s,0m0.007s
1X,200,500,R15,treeqmc_n2_v1.0.0,heron02,0m1.908s,0m1.900s,0m0.003s
1X,200,500,R16,treeqmc_n2_v1.0.0,heron00,0m3.750s,0m3.730s,0m0.015s
1X,200,500,R17,treeqmc_n2_v1.0.0,heron08,0m1.993s,0m1.980s,0m0.008s
1X,200,500,R18,treeqmc_n2_v1.0.0,heron10,0m2.028s,0m2.002s,0m0.007s
1X,200,500,R19,treeqmc_n2_v1.0.0,heron07,0m1.926s,0m1.915s,0m0.005s
1X,200,500,R1,treeqmc_n2_v1.0.0,heron05,0m1.904s,0m1.892s,0m0.006s
1X,200,500,R20,treeqmc_n2_v1.0.0,heron04,0m1.900s,0m1.892s,0m0.002s
1X,200,500,R2,treeqmc_n2_v1.0.0,heron01,0m1.918s,0m1.906s,0m0.005s
1X,200,500,R3,treeqmc_n2_v1.0.0,heron06,0m1.941s,0m1.922s,0m0.007s
1X,200,500,R4,treeqmc_n2_v1.0.0,heron02,0m1.904s,0m1.890s,0m0.005s
1X,200,500,R5,treeqmc_n2_v1.0.0,heron08,0m1.912s,0m1.902s,0m0.004s
1X,200,500,R6,treeqmc_n2_v1.0.0,heron10,0m1.866s,0m1.855s,0m0.006s
1X,200,500,R7,treeqmc_n2_v1.0.0,heron07,0m1.933s,0m1.922s,0m0.005s
1X,200,500,R8,treeqmc_n2_v1.0.0,heron04,0m1.912s,0m1.900s,0m0.007s
1X,200,500,R9,treeqmc_n2_v1.0.0,heron03,0m1.931s,0m1.921s,0m0.004s
1X,200,true,R10,treeqmc_n2_v1.0.0,heron01,0m1.898s,0m1.888s,0m0.005s
1X,200,true,R11,treeqmc_n2_v1.0.0,heron06,0m1.904s,0m1.893s,0m0.006s
1X,200,true,R12,treeqmc_n2_v1.0.0,heron02,0m1.916s,0m1.906s,0m0.005s
1X,200,true,R13,treeqmc_n2_v1.0.0,heron08,0m1.943s,0m1.934s,0m0.003s
1X,200,true,R14,treeqmc_n2_v1.0.0,heron00,0m3.633s,0m3.616s,0m0.012s
1X,200,true,R15,treeqmc_n2_v1.0.0,heron10,0m1.887s,0m1.878s,0m0.004s
1X,200,true,R16,treeqmc_n2_v1.0.0,heron07,0m1.926s,0m1.914s,0m0.006s
1X,200,true,R17,treeqmc_n2_v1.0.0,heron03,0m1.985s,0m1.973s,0m0.006s
1X,200,true,R18,treeqmc_n2_v1.0.0,heron04,0m1.964s,0m1.955s,0m0.004s
1X,200,true,R19,treeqmc_n2_v1.0.0,heron09,0m1.889s,0m1.877s,0m0.007s
1X,200,true,R1,treeqmc_n2_v1.0.0,heron10,0m1.905s,0m1.894s,0m0.007s
1X,200,true,R20,treeqmc_n2_v1.0.0,heron11,0m1.882s,0m1.870s,0m0.006s
1X,200,true,R2,treeqmc_n2_v1.0.0,heron07,0m1.913s,0m1.899s,0m0.008s
1X,200,true,R3,treeqmc_n2_v1.0.0,heron03,0m1.905s,0m1.895s,0m0.005s
1X,200,true,R4,treeqmc_n2_v1.0.0,heron03,0m1.949s,0m1.938s,0m0.005s
1X,200,true,R5,treeqmc_n2_v1.0.0,heron04,0m1.917s,0m1.907s,0m0.005s
1X,200,true,R6,treeqmc_n2_v1.0.0,heron09,0m1.952s,0m1.938s,0m0.008s
1X,200,true,R7,treeqmc_n2_v1.0.0,heron05,0m1.908s,0m1.897s,0m0.005s
1X,200,true,R8,treeqmc_n2_v1.0.0,heron11,0m1.902s,0m1.891s,0m0.006s
1X,200,true,R9,treeqmc_n2_v1.0.0,heron04,0m1.896s,0m1.887s,0m0.003s
1X,25,500,R10,treeqmc_n2_v1.0.0,heron02,0m0.269s,0m0.262s,0m0.002s
1X,25,500,R11,treeqmc_n2_v1.0.0,heron06,0m0.273s,0m0.263s,0m0.003s
1X,25,500,R12,treeqmc_n2_v1.0.0,heron07,0m0.270s,0m0.262s,0m0.001s
1X,25,500,R13,treeqmc_n2_v1.0.0,heron10,0m0.265s,0m0.259s,0m0.001s
1X,25,500,R14,treeqmc_n2_v1.0.0,heron08,0m0.257s,0m0.250s,0m0.001s
1X,25,500,R15,treeqmc_n2_v1.0.0,heron04,0m0.264s,0m0.253s,0m0.006s
1X,25,500,R16,treeqmc_n2_v1.0.0,heron09,0m0.266s,0m0.261s,0m0.001s
1X,25,500,R17,treeqmc_n2_v1.0.0,heron03,0m0.275s,0m0.265s,0m0.004s
1X,25,500,R18,treeqmc_n2_v1.0.0,heron05,0m0.265s,0m0.256s,0m0.004s
1X,25,500,R19,treeqmc_n2_v1.0.0,heron11,0m0.268s,0m0.259s,0m0.004s
1X,25,500,R1,treeqmc_n2_v1.0.0,heron07,0m0.269s,0m0.257s,0m0.006s
1X,25,500,R20,treeqmc_n2_v1.0.0,heron01,0m0.266s,0m0.258s,0m0.002s
1X,25,500,R2,treeqmc_n2_v1.0.0,heron10,0m0.268s,0m0.258s,0m0.005s
1X,25,500,R3,treeqmc_n2_v1.0.0,heron08,0m0.261s,0m0.252s,0m0.003s
1X,25,500,R4,treeqmc_n2_v1.0.0,heron04,0m0.266s,0m0.259s,0m0.002s
1X,25,500,R5,treeqmc_n2_v1.0.0,heron09,0m0.269s,0m0.261s,0m0.003s
1X,25,500,R6,treeqmc_n2_v1.0.0,heron03,0m0.254s,0m0.244s,0m0.005s
1X,25,500,R7,treeqmc_n2_v1.0.0,heron05,0m0.272s,0m0.262s,0m0.003s
1X,25,500,R8,treeqmc_n2_v1.0.0,heron11,0m0.271s,0m0.264s,0m0.001s
1X,25,500,R9,treeqmc_n2_v1.0.0,heron01,0m0.254s,0m0.247s,0m0.002s
1X,500,500,R10,treeqmc_n2_v1.0.0,heron02,0m5.204s,0m5.183s,0m0.016s
1X,500,500,R11,treeqmc_n2_v1.0.0,heron08,0m5.288s,0m5.267s,0m0.014s
1X,500,500,R12,treeqmc_n2_v1.0.0,heron07,0m5.245s,0m5.217s,0m0.022s
1X,500,500,R13,treeqmc_n2_v1.0.0,heron10,0m5.323s,0m5.299s,0m0.019s
1X,500,500,R14,treeqmc_n2_v1.0.0,heron04,0m5.167s,0m5.149s,0m0.013s
1X,500,500,R15,treeqmc_n2_v1.0.0,heron00,0m10.273s,0m10.237s,0m0.030s
1X,500,500,R16,treeqmc_n2_v1.0.0,heron03,0m5.291s,0m5.272s,0m0.014s
1X,500,500,R17,treeqmc_n2_v1.0.0,heron05,0m5.309s,0m5.288s,0m0.015s
1X,500,500,R18,treeqmc_n2_v1.0.0,heron09,0m5.368s,0m5.346s,0m0.016s
1X,500,500,R19,treeqmc_n2_v1.0.0,heron01,0m5.314s,0m5.287s,0m0.021s
1X,500,500,R1,treeqmc_n2_v1.0.0,heron07,0m4.751s,0m4.733s,0m0.012s
1X,500,500,R20,treeqmc_n2_v1.0.0,heron11,0m5.288s,0m5.270s,0m0.012s
1X,500,500,R2,treeqmc_n2_v1.0.0,heron10,0m4.886s,0m4.872s,0m0.009s
1X,500,500,R3,treeqmc_n2_v1.0.0,heron04,0m4.817s,0m4.787s,0m0.025s
1X,500,500,R4,treeqmc_n2_v1.0.0,heron03,0m4.709s,0m4.665s,0m0.037s
1X,500,500,R5,treeqmc_n2_v1.0.0,heron11,0m5.332s,0m5.314s,0m0.011s
1X,500,500,R6,treeqmc_n2_v1.0.0,heron05,0m4.802s,0m4.783s,0m0.013s
1X,500,500,R7,treeqmc_n2_v1.0.0,heron09,0m4.822s,0m4.789s,0m0.027s
1X,500,500,R8,treeqmc_n2_v1.0.0,heron01,0m4.795s,0m4.776s,0m0.013s
1X,500,500,R9,treeqmc_n2_v1.0.0,heron06,0m4.833s,0m4.816s,0m0.012s
1X,500,true,R10,treeqmc_n2_v1.0.0,heron07,0m4.874s,0m4.854s,0m0.015s
1X,500,true,R11,treeqmc_n2_v1.0.0,heron04,0m4.871s,0m4.852s,0m0.014s
1X,500,true,R12,treeqmc_n2_v1.0.0,heron00,0m9.779s,0m9.733s,0m0.040s
1X,500,true,R13,treeqmc_n2_v1.0.0,heron03,0m4.950s,0m4.918s,0m0.026s
1X,500,true,R14,treeqmc_n2_v1.0.0,heron11,0m4.867s,0m4.850s,0m0.009s
1X,500,true,R15,treeqmc_n2_v1.0.0,heron09,0m5.049s,0m5.026s,0m0.017s
1X,500,true,R16,treeqmc_n2_v1.0.0,heron05,0m4.850s,0m4.822s,0m0.021s
1X,500,true,R17,treeqmc_n2_v1.0.0,heron01,0m4.990s,0m4.974s,0m0.010s
1X,500,true,R18,treeqmc_n2_v1.0.0,heron02,0m5.043s,0m5.021s,0m0.016s
1X,500,true,R19,treeqmc_n2_v1.0.0,heron06,0m4.854s,0m4.835s,0m0.013s
1X,500,true,R1,treeqmc_n2_v1.0.0,heron03,0m4.907s,0m4.892s,0m0.009s
1X,500,true,R20,treeqmc_n2_v1.0.0,heron08,0m4.882s,0m4.862s,0m0.013s
1X,500,true,R2,treeqmc_n2_v1.0.0,heron09,0m4.898s,0m4.881s,0m0.011s
1X,500,true,R3,treeqmc_n2_v1.0.0,heron11,0m4.842s,0m4.819s,0m0.017s
1X,500,true,R4,treeqmc_n2_v1.0.0,heron05,0m5.030s,0m5.007s,0m0.017s
1X,500,true,R5,treeqmc_n2_v1.0.0,heron01,0m4.860s,0m4.842s,0m0.011s
1X,500,true,R6,treeqmc_n2_v1.0.0,heron06,0m5.052s,0m5.030s,0m0.015s
1X,500,true,R7,treeqmc_n2_v1.0.0,heron02,0m4.818s,0m4.798s,0m0.013s
1X,500,true,R8,treeqmc_n2_v1.0.0,heron08,0m4.860s,0m4.828s,0m0.023s
1X,500,true,R9,treeqmc_n2_v1.0.0,heron10,0m5.005s,0m4.980s,0m0.020s
1X,50,500,R10,treeqmc_n2_v1.0.0,heron09,0m0.510s,0m0.500s,0m0.005s
1X,50,500,R11,treeqmc_n2_v1.0.0,heron05,0m0.501s,0m0.493s,0m0.003s
1X,50,500,R12,treeqmc_n2_v1.0.0,heron11,0m0.505s,0m0.496s,0m0.004s
1X,50,500,R13,treeqmc_n2_v1.0.0,heron01,0m0.499s,0m0.492s,0m0.002s
1X,50,500,R14,treeqmc_n2_v1.0.0,heron06,0m0.497s,0m0.489s,0m0.003s
1X,50,500,R15,treeqmc_n2_v1.0.0,heron02,0m0.512s,0m0.506s,0m0.001s
1X,50,500,R16,treeqmc_n2_v1.0.0,heron10,0m0.514s,0m0.506s,0m0.003s
1X,50,500,R17,treeqmc_n2_v1.0.0,heron07,0m0.502s,0m0.494s,0m0.002s
1X,50,500,R18,treeqmc_n2_v1.0.0,heron08,0m0.507s,0m0.497s,0m0.004s
1X,50,500,R19,treeqmc_n2_v1.0.0,heron04,0m0.503s,0m0.495s,0m0.003s
1X,50,500,R1,treeqmc_n2_v1.0.0,heron11,0m0.493s,0m0.484s,0m0.004s
1X,50,500,R20,treeqmc_n2_v1.0.0,heron03,0m0.500s,0m0.493s,0m0.002s
1X,50,500,R2,treeqmc_n2_v1.0.0,heron01,0m0.504s,0m0.495s,0m0.002s
1X,50,500,R3,treeqmc_n2_v1.0.0,heron06,0m0.502s,0m0.491s,0m0.005s
1X,50,500,R4,treeqmc_n2_v1.0.0,heron02,0m0.521s,0m0.512s,0m0.004s
1X,50,500,R5,treeqmc_n2_v1.0.0,heron07,0m0.510s,0m0.503s,0m0.001s
1X,50,500,R6,treeqmc_n2_v1.0.0,heron10,0m0.488s,0m0.480s,0m0.003s
1X,50,500,R7,treeqmc_n2_v1.0.0,heron08,0m0.508s,0m0.497s,0m0.004s
1X,50,500,R8,treeqmc_n2_v1.0.0,heron04,0m0.498s,0m0.492s,0m0.002s
1X,50,500,R9,treeqmc_n2_v1.0.0,heron03,0m0.495s,0m0.487s,0m0.002s
