SCAL,NGEN,NBPS,REPL,MTHD,QS,NQS
1X,50,500,R13,treeqmc_n0_v1.0.0,6259827,0.6434193647856923
1X,50,500,R14,treeqmc_n0_v1.0.0,6326363,0.6502582999280502
1X,50,500,R15,treeqmc_n0_v1.0.0,6238130,0.641189228080995
1X,50,500,R16,treeqmc_n0_v1.0.0,5999950,0.6167077808613424
1X,50,500,R17,treeqmc_n0_v1.0.0,6207792,0.6380709219858156
1X,50,500,R18,treeqmc_n0_v1.0.0,6210452,0.6383443313804091
1X,50,500,R19,treeqmc_n0_v1.0.0,6309524,0.6485274951176894
1X,50,500,R1,treeqmc_n0_v1.0.0,6210924,0.6383928461301265
1X,50,500,R20,treeqmc_n0_v1.0.0,6352278,0.6529219858156028
1X,50,500,R2,treeqmc_n0_v1.0.0,6168067,0.6339877685270839
1X,50,500,R3,treeqmc_n0_v1.0.0,6229781,0.6403310720526262
1X,50,500,R4,treeqmc_n0_v1.0.0,6195649,0.6368227978209476
1X,50,500,R5,treeqmc_n0_v1.0.0,6227389,0.6400852091684655
1X,50,500,R6,treeqmc_n0_v1.0.0,6268306,0.6442908829273306
1X,50,500,R7,treeqmc_n0_v1.0.0,6182735,0.6354954260458423
1X,50,500,R8,treeqmc_n0_v1.0.0,6245774,0.6419749203412478
1X,50,500,R9,treeqmc_n0_v1.0.0,6092423,0.6262126631719601
1X,50,true,R10,treeqmc_n0_v1.0.0,6773886,0.6962571692876965
1X,50,true,R11,treeqmc_n0_v1.0.0,6887495,0.7079345256449789
1X,50,true,R12,treeqmc_n0_v1.0.0,6762875,0.695125398293761
1X,50,true,R13,treeqmc_n0_v1.0.0,6891397,0.7083355946140405
1X,50,true,R14,treeqmc_n0_v1.0.0,6879820,0.7071456470346387
1X,50,true,R15,treeqmc_n0_v1.0.0,6795595,0.6984885394182342
1X,50,true,R16,treeqmc_n0_v1.0.0,6669902,0.6855691232397986
1X,50,true,R17,treeqmc_n0_v1.0.0,6857891,0.7048916640970295
1X,50,true,R18,treeqmc_n0_v1.0.0,6777490,0.6966276081817248
1X,50,true,R19,treeqmc_n0_v1.0.0,6995280,0.7190132593277829
1X,50,true,R1,treeqmc_n0_v1.0.0,6825980,0.7016116764312879
1X,50,true,R20,treeqmc_n0_v1.0.0,6960260,0.7154137115839243
1X,50,true,R2,treeqmc_n0_v1.0.0,7000015,0.7194999486072566
1X,50,true,R3,treeqmc_n0_v1.0.0,6786742,0.6975785795045739
1X,50,true,R4,treeqmc_n0_v1.0.0,6894417,0.7086460067838422
1X,50,true,R5,treeqmc_n0_v1.0.0,6826448,0.7016597800390585
1X,50,true,R6,treeqmc_n0_v1.0.0,7004501,0.7199610443005448
1X,50,true,R7,treeqmc_n0_v1.0.0,6888766,0.708065165998561
1X,50,true,R8,treeqmc_n0_v1.0.0,6937508,0.7130751361907699
1X,50,true,R9,treeqmc_n0_v1.0.0,6806220,0.6995806352143077
2X,1000,500,R10,treeqmc_n0_v1.0.0,132657347,0.6817624987151815
2X,1000,500,R11,treeqmc_n0_v1.0.0,131165410,0.6740950251824442
2X,1000,500,R12,treeqmc_n0_v1.0.0,130791911,0.6721755113577963
2X,1000,500,R13,treeqmc_n0_v1.0.0,131716027,0.6769247969986638
2X,1000,500,R14,treeqmc_n0_v1.0.0,131152794,0.6740301880974406
2X,1000,500,R15,treeqmc_n0_v1.0.0,131955567,0.6781558587727413
2X,1000,500,R16,treeqmc_n0_v1.0.0,131173667,0.6741374601706239
2X,1000,500,R17,treeqmc_n0_v1.0.0,132086146,0.6788269400760613
2X,1000,500,R18,treeqmc_n0_v1.0.0,131275720,0.6746619385342789
2X,1000,500,R19,treeqmc_n0_v1.0.0,131420739,0.6754072309589886
2X,1000,500,R1,treeqmc_n0_v1.0.0,131618454,0.6764233425840271
2X,1000,500,R20,treeqmc_n0_v1.0.0,131136779,0.6739478826189742
2X,1000,500,R2,treeqmc_n0_v1.0.0,131584272,0.6762476719087265
2X,1000,500,R3,treeqmc_n0_v1.0.0,131810548,0.6774105663480317
2X,1000,500,R4,treeqmc_n0_v1.0.0,131382230,0.6752093226436428
2X,1000,500,R5,treeqmc_n0_v1.0.0,132079528,0.6787929283585158
2X,1000,500,R6,treeqmc_n0_v1.0.0,131438864,0.6755003803063008
2X,1000,500,R7,treeqmc_n0_v1.0.0,131501376,0.6758216466234968
2X,1000,500,R8,treeqmc_n0_v1.0.0,131664758,0.6766613115428102
2X,1000,500,R9,treeqmc_n0_v1.0.0,131787536,0.677292301367047
2X,1000,true,R10,treeqmc_n0_v1.0.0,148864805,0.7650570716414842
2X,1000,true,R11,treeqmc_n0_v1.0.0,148660674,0.7640079864323157
2X,1000,true,R12,treeqmc_n0_v1.0.0,148859258,0.7650285640867509
2X,1000,true,R13,treeqmc_n0_v1.0.0,148349940,0.7624110391612704
2X,1000,true,R14,treeqmc_n0_v1.0.0,148450775,0.7629292578887861
2X,1000,true,R15,treeqmc_n0_v1.0.0,148307707,0.762193992188303
2X,1000,true,R16,treeqmc_n0_v1.0.0,148356790,0.7624462431904615
2X,1000,true,R17,treeqmc_n0_v1.0.0,148407495,0.7627068300955905
2X,1000,true,R18,treeqmc_n0_v1.0.0,148458155,0.7629671857333744
2X,1000,true,R19,treeqmc_n0_v1.0.0,148571738,0.7635509199301058
2X,1000,true,R1,treeqmc_n0_v1.0.0,148356284,0.7624436427176483
2X,1000,true,R20,treeqmc_n0_v1.0.0,148600749,0.763700015417823
2X,1000,true,R2,treeqmc_n0_v1.0.0,148557269,0.7634765597697605
2X,1000,true,R3,treeqmc_n0_v1.0.0,148630899,0.7638549645390071
2X,1000,true,R4,treeqmc_n0_v1.0.0,148559719,0.76348915099188
2X,1000,true,R5,treeqmc_n0_v1.0.0,148752248,0.7644786103402199
2X,1000,true,R6,treeqmc_n0_v1.0.0,147941747,0.7603132233528626
2X,1000,true,R7,treeqmc_n0_v1.0.0,148544453,0.76341069482989
2X,1000,true,R8,treeqmc_n0_v1.0.0,148567304,0.7635281323877069
2X,1000,true,R9,treeqmc_n0_v1.0.0,148166027,0.7614658598005961
0.5X,1000,500,R10,treeqmc_n1_v1.0.0,110832718,0.5695997430362832
0.5X,1000,500,R11,treeqmc_n1_v1.0.0,110794224,0.5694019118100524
0.5X,1000,500,R12,treeqmc_n1_v1.0.0,110260364,0.5666582588138555
0.5X,1000,500,R13,treeqmc_n1_v1.0.0,110419578,0.5674765032377428
0.5X,1000,500,R14,treeqmc_n1_v1.0.0,110452047,0.5676433703361086
0.5X,1000,500,R15,treeqmc_n1_v1.0.0,110466594,0.5677181313598519
0.5X,1000,500,R16,treeqmc_n1_v1.0.0,110318431,0.5669566810566348
0.5X,1000,500,R17,treeqmc_n1_v1.0.0,111089921,0.5709215798129305
0.5X,1000,500,R18,treeqmc_n1_v1.0.0,111334767,0.5721799105766265
0.5X,1000,500,R19,treeqmc_n1_v1.0.0,110697483,0.568904733271662
0.5X,1000,500,R1,treeqmc_n1_v1.0.0,111170066,0.5713334669544661
0.5X,1000,500,R20,treeqmc_n1_v1.0.0,110396252,0.5673566245246171
0.5X,1000,500,R2,treeqmc_n1_v1.0.0,110300788,0.5668660088395518
0.5X,1000,500,R3,treeqmc_n1_v1.0.0,111157207,0.5712673810257991
0.5X,1000,500,R4,treeqmc_n1_v1.0.0,110328727,0.5670095950251824
0.5X,1000,500,R5,treeqmc_n1_v1.0.0,110776120,0.5693088703875013
0.5X,1000,500,R6,treeqmc_n1_v1.0.0,110434237,0.5675518398602117
0.5X,1000,500,R7,treeqmc_n1_v1.0.0,109920727,0.5649127710967211
0.5X,1000,500,R8,treeqmc_n1_v1.0.0,110971696,0.5703139891047384
0.5X,1000,500,R9,treeqmc_n1_v1.0.0,110050702,0.5655807482783431
0.5X,1000,true,R10,treeqmc_n1_v1.0.0,120216663,0.6178264107308048
0.5X,1000,true,R11,treeqmc_n1_v1.0.0,119555476,0.6144283893514236
0.5X,1000,true,R12,treeqmc_n1_v1.0.0,119508675,0.6141878661732963
0.5X,1000,true,R13,treeqmc_n1_v1.0.0,119214221,0.6126745862884161
0.5X,1000,true,R14,treeqmc_n1_v1.0.0,119651754,0.6149231884057971
0.5X,1000,true,R15,treeqmc_n1_v1.0.0,119346265,0.6133531966286361
0.5X,1000,true,R16,treeqmc_n1_v1.0.0,119747334,0.6154144002466851
0.5X,1000,true,R17,treeqmc_n1_v1.0.0,120867968,0.6211736458012128
0.5X,1000,true,R18,treeqmc_n1_v1.0.0,120234791,0.61791957549594
0.5X,1000,true,R19,treeqmc_n1_v1.0.0,119500608,0.6141464076472402
0.5X,1000,true,R1,treeqmc_n1_v1.0.0,120472368,0.6191405488744989
0.5X,1000,true,R20,treeqmc_n1_v1.0.0,119919564,0.6162995374653099
0.5X,1000,true,R2,treeqmc_n1_v1.0.0,119539434,0.6143459451125501
0.5X,1000,true,R3,treeqmc_n1_v1.0.0,120359002,0.6185579299002981
0.5X,1000,true,R4,treeqmc_n1_v1.0.0,119235899,0.6127859954774386
0.5X,1000,true,R5,treeqmc_n1_v1.0.0,119011438,0.6116324288210505
0.5X,1000,true,R6,treeqmc_n1_v1.0.0,119219075,0.6126995323260356
0.5X,1000,true,R7,treeqmc_n1_v1.0.0,118726623,0.6101686864014801
0.5X,1000,true,R8,treeqmc_n1_v1.0.0,120122056,0.6173401994038442
0.5X,1000,true,R9,treeqmc_n1_v1.0.0,119613697,0.6147276030424504
1X,1000,500,R10,treeqmc_n1_v1.0.0,123482570,0.6346108027546511
1X,1000,500,R11,treeqmc_n1_v1.0.0,122431542,0.629209281529448
1X,1000,500,R12,treeqmc_n1_v1.0.0,123084532,0.6325651762771096
1X,1000,500,R13,treeqmc_n1_v1.0.0,123324232,0.6337970603350807
1X,1000,500,R14,treeqmc_n1_v1.0.0,123057614,0.6324268372905746
1X,1000,500,R15,treeqmc_n1_v1.0.0,122677360,0.6304726076677973
1X,1000,500,R16,treeqmc_n1_v1.0.0,122507706,0.6296007092198581
1X,1000,500,R17,treeqmc_n1_v1.0.0,122438332,0.6292441772021791
1X,1000,500,R18,treeqmc_n1_v1.0.0,122596355,0.630056300750334
1X,1000,500,R19,treeqmc_n1_v1.0.0,123233344,0.63332996196937
1X,1000,500,R1,treeqmc_n1_v1.0.0,122264504,0.6283508274231678
1X,1000,500,R20,treeqmc_n1_v1.0.0,123365417,0.6340087213485456
1X,1000,500,R2,treeqmc_n1_v1.0.0,123346848,0.6339132901634289
1X,1000,500,R3,treeqmc_n1_v1.0.0,122926849,0.6317548000822284
1X,1000,500,R4,treeqmc_n1_v1.0.0,124261190,0.6386123445369514
1X,1000,500,R5,treeqmc_n1_v1.0.0,123832186,0.636407575290369
1X,1000,500,R6,treeqmc_n1_v1.0.0,123108486,0.6326882824545175
1X,1000,500,R7,treeqmc_n1_v1.0.0,122458850,0.6293496248329736
1X,1000,500,R8,treeqmc_n1_v1.0.0,123863342,0.6365676945215336
1X,1000,500,R9,treeqmc_n1_v1.0.0,122196294,0.6280002775208141
1X,1000,true,R10,treeqmc_n1_v1.0.0,136515861,0.7015924606845514
1X,1000,true,R11,treeqmc_n1_v1.0.0,135653981,0.6971630229211635
1X,1000,true,R12,treeqmc_n1_v1.0.0,136601937,0.7020348288621646
1X,1000,true,R13,treeqmc_n1_v1.0.0,136106436,0.6994883132901635
1X,1000,true,R14,treeqmc_n1_v1.0.0,135782359,0.6978227926816734
1X,1000,true,R15,treeqmc_n1_v1.0.0,135590146,0.696834957344023
1X,1000,true,R16,treeqmc_n1_v1.0.0,135746034,0.697636108541474
1X,1000,true,R17,treeqmc_n1_v1.0.0,135897819,0.6984161732963305
1X,1000,true,R18,treeqmc_n1_v1.0.0,135512100,0.6964338575393154
1X,1000,true,R19,treeqmc_n1_v1.0.0,136625576,0.7021563161681571
1X,1000,true,R1,treeqmc_n1_v1.0.0,135474030,0.6962382053654024
1X,1000,true,R20,treeqmc_n1_v1.0.0,136296866,0.7004669853016754
1X,1000,true,R2,treeqmc_n1_v1.0.0,136185175,0.6998929746119847
1X,1000,true,R3,treeqmc_n1_v1.0.0,136754587,0.7028193390893206
1X,1000,true,R4,treeqmc_n1_v1.0.0,136652478,0.7022945729263028
1X,1000,true,R5,treeqmc_n1_v1.0.0,137425920,0.7062695035460993
1X,1000,true,R6,treeqmc_n1_v1.0.0,135840051,0.6981192876965773
1X,1000,true,R7,treeqmc_n1_v1.0.0,135901288,0.6984340014389968
1X,1000,true,R8,treeqmc_n1_v1.0.0,136606653,0.702059065679926
1X,1000,true,R9,treeqmc_n1_v1.0.0,135394244,0.6958281632233528
1X,100,500,R10,treeqmc_n1_v1.0.0,12293024,0.6317722273614965
1X,100,500,R11,treeqmc_n1_v1.0.0,12298544,0.632055915304759
1X,100,500,R12,treeqmc_n1_v1.0.0,12421566,0.6383783533765033
1X,100,500,R13,treeqmc_n1_v1.0.0,12315543,0.6329295405488745
1X,100,500,R14,treeqmc_n1_v1.0.0,12427853,0.638701459553911
1X,100,500,R15,treeqmc_n1_v1.0.0,12462038,0.6404583204851475
1X,100,500,R16,treeqmc_n1_v1.0.0,12104344,0.62207544454723
1X,100,500,R17,treeqmc_n1_v1.0.0,12195950,0.626783328194059
1X,100,500,R18,treeqmc_n1_v1.0.0,12350041,0.6347024874087779
1X,100,500,R19,treeqmc_n1_v1.0.0,12386738,0.6365884469112961
1X,100,500,R1,treeqmc_n1_v1.0.0,12408151,0.6376889197245349
1X,100,500,R20,treeqmc_n1_v1.0.0,12658265,0.6505429643334362
1X,100,500,R2,treeqmc_n1_v1.0.0,12307460,0.6325141330044197
1X,100,500,R3,treeqmc_n1_v1.0.0,12400761,0.637309127351218
1X,100,500,R4,treeqmc_n1_v1.0.0,12303103,0.6322902148216671
1X,100,500,R5,treeqmc_n1_v1.0.0,12322273,0.6332754137115839
1X,100,500,R6,treeqmc_n1_v1.0.0,12329108,0.6336266831123445
1X,100,500,R7,treeqmc_n1_v1.0.0,12217130,0.6278718264980985
1X,100,500,R8,treeqmc_n1_v1.0.0,12504783,0.6426551032994141
1X,100,500,R9,treeqmc_n1_v1.0.0,12160746,0.6249740980573543
1X,100,true,R10,treeqmc_n1_v1.0.0,13599726,0.6989272278754239
1X,100,true,R11,treeqmc_n1_v1.0.0,13649584,0.7014895672731011
1X,100,true,R12,treeqmc_n1_v1.0.0,13605210,0.699209065679926
1X,100,true,R13,treeqmc_n1_v1.0.0,13589980,0.6984263541987872
1X,100,true,R14,treeqmc_n1_v1.0.0,13558609,0.6968141124473224
1X,100,true,R15,treeqmc_n1_v1.0.0,13638867,0.7009387912426766
1X,100,true,R16,treeqmc_n1_v1.0.0,13406908,0.6890177818891973
1X,100,true,R17,treeqmc_n1_v1.0.0,13618821,0.6999085723095899
1X,100,true,R18,treeqmc_n1_v1.0.0,13493465,0.6934661835748792
1X,100,true,R19,treeqmc_n1_v1.0.0,13823316,0.710418131359852
1X,100,true,R1,treeqmc_n1_v1.0.0,13616868,0.6998082022818378
1X,100,true,R20,treeqmc_n1_v1.0.0,13808814,0.709672833795868
1X,100,true,R2,treeqmc_n1_v1.0.0,13825226,0.7105162914996402
1X,100,true,R3,treeqmc_n1_v1.0.0,13639032,0.7009472710453284
1X,100,true,R4,treeqmc_n1_v1.0.0,13989705,0.7189693185322232
1X,100,true,R5,treeqmc_n1_v1.0.0,13687317,0.7034287696577244
1X,100,true,R6,treeqmc_n1_v1.0.0,13709753,0.7045818172474047
1X,100,true,R7,treeqmc_n1_v1.0.0,13713885,0.7047941720629047
1X,100,true,R8,treeqmc_n1_v1.0.0,13712421,0.7047189330866481
1X,100,true,R9,treeqmc_n1_v1.0.0,13775873,0.7079799054373522
1X,200,500,R10,treeqmc_n1_v1.0.0,24597131,0.6320570202487409
1X,200,500,R11,treeqmc_n1_v1.0.0,24743413,0.6358159368897112
1X,200,500,R12,treeqmc_n1_v1.0.0,24394836,0.626858772741289
1X,200,500,R13,treeqmc_n1_v1.0.0,24749615,0.6359753057868229
1X,200,500,R14,treeqmc_n1_v1.0.0,24895517,0.6397244578065577
1X,200,500,R15,treeqmc_n1_v1.0.0,24820073,0.6377858207421112
1X,200,500,R16,treeqmc_n1_v1.0.0,24373573,0.6263123907904204
1X,200,500,R17,treeqmc_n1_v1.0.0,24226779,0.6225403176071539
1X,200,500,R18,treeqmc_n1_v1.0.0,24607784,0.6323307636961661
1X,200,500,R19,treeqmc_n1_v1.0.0,24835981,0.6381945986226745
1X,200,500,R1,treeqmc_n1_v1.0.0,24602357,0.6321913094871005
1X,200,500,R20,treeqmc_n1_v1.0.0,25102466,0.6450422962277726
1X,200,500,R2,treeqmc_n1_v1.0.0,24478012,0.6289960941515058
1X,200,500,R3,treeqmc_n1_v1.0.0,24715657,0.6351027083975742
1X,200,500,R4,treeqmc_n1_v1.0.0,24676965,0.6341084643848288
1X,200,500,R5,treeqmc_n1_v1.0.0,24923151,0.6404345513413506
1X,200,500,R6,treeqmc_n1_v1.0.0,24606158,0.6322889813958269
1X,200,500,R7,treeqmc_n1_v1.0.0,24280645,0.623924478363655
1X,200,500,R8,treeqmc_n1_v1.0.0,24687152,0.6343702333230548
1X,200,500,R9,treeqmc_n1_v1.0.0,24331391,0.6252284664405386
1X,200,true,R10,treeqmc_n1_v1.0.0,27192064,0.6987373830815089
1X,200,true,R11,treeqmc_n1_v1.0.0,27171293,0.6982036437455031
1X,200,true,R12,treeqmc_n1_v1.0.0,27277679,0.7009373779422345
1X,200,true,R13,treeqmc_n1_v1.0.0,27042465,0.6948932315757015
1X,200,true,R14,treeqmc_n1_v1.0.0,27449831,0.7053610597183677
1X,200,true,R15,treeqmc_n1_v1.0.0,27272163,0.70079563675609
1X,200,true,R16,treeqmc_n1_v1.0.0,27014602,0.6941772535717957
1X,200,true,R17,treeqmc_n1_v1.0.0,27065509,0.6954853787645184
1X,200,true,R18,treeqmc_n1_v1.0.0,27002719,0.6938719035872135
1X,200,true,R19,treeqmc_n1_v1.0.0,27533075,0.7075001284818584
1X,200,true,R1,treeqmc_n1_v1.0.0,27038926,0.6948022921163531
1X,200,true,R20,treeqmc_n1_v1.0.0,27439576,0.7050975434268681
1X,200,true,R2,treeqmc_n1_v1.0.0,27434528,0.7049678281426662
1X,200,true,R3,treeqmc_n1_v1.0.0,26949300,0.6924992291088499
1X,200,true,R4,treeqmc_n1_v1.0.0,27687769,0.7114752030013363
1X,200,true,R5,treeqmc_n1_v1.0.0,27436462,0.7050175249254805
1X,200,true,R6,treeqmc_n1_v1.0.0,27313720,0.7018635008736767
1X,200,true,R7,treeqmc_n1_v1.0.0,27356471,0.70296204645904
1X,200,true,R8,treeqmc_n1_v1.0.0,27308445,0.7017279525131052
1X,200,true,R9,treeqmc_n1_v1.0.0,27341191,0.7025694058998869
1X,25,500,R10,treeqmc_n1_v1.0.0,2996641,0.6160224072360982
1X,25,500,R11,treeqmc_n1_v1.0.0,3229755,0.6639438791242677
1X,25,500,R12,treeqmc_n1_v1.0.0,3089753,0.6351635317093226
1X,25,500,R13,treeqmc_n1_v1.0.0,3178331,0.6533725973892487
1X,25,500,R14,treeqmc_n1_v1.0.0,3138284,0.6451400966183575
1X,25,500,R15,treeqmc_n1_v1.0.0,3165137,0.6506602939664919
1X,25,500,R16,treeqmc_n1_v1.0.0,3090157,0.6352465823825676
1X,25,500,R17,treeqmc_n1_v1.0.0,3093364,0.6359058484941926
1X,25,500,R18,treeqmc_n1_v1.0.0,3061413,0.6293376503237743
1X,25,500,R19,treeqmc_n1_v1.0.0,3206771,0.6592190358721348
1X,25,500,R1,treeqmc_n1_v1.0.0,3110650,0.6394593483400144
1X,25,500,R20,treeqmc_n1_v1.0.0,3187804,0.6553199712200637
1X,25,500,R2,treeqmc_n1_v1.0.0,3078157,0.6327797307020249
1X,25,500,R3,treeqmc_n1_v1.0.0,3175519,0.6527945318121081
1X,25,500,R4,treeqmc_n1_v1.0.0,3103144,0.637916332613835
1X,25,500,R5,treeqmc_n1_v1.0.0,3089704,0.6351534587316271
1X,25,500,R6,treeqmc_n1_v1.0.0,3255162,0.6691668208448966
1X,25,500,R7,treeqmc_n1_v1.0.0,3072017,0.6315175249254805
1X,25,500,R8,treeqmc_n1_v1.0.0,3095832,0.636413197656491
1X,25,500,R9,treeqmc_n1_v1.0.0,3123987,0.6422010484119642
1X,500,500,R10,treeqmc_n1_v1.0.0,61705022,0.6342380717442697
1X,500,500,R11,treeqmc_n1_v1.0.0,61352613,0.6306158186864015
1X,500,500,R12,treeqmc_n1_v1.0.0,61623344,0.633398540446089
1X,500,500,R13,treeqmc_n1_v1.0.0,61718596,0.6343775927639017
1X,500,500,R14,treeqmc_n1_v1.0.0,61790982,0.6351216157878508
1X,500,500,R15,treeqmc_n1_v1.0.0,61351861,0.6306080892178024
1X,500,500,R16,treeqmc_n1_v1.0.0,61044466,0.6274485147497173
1X,500,500,R17,treeqmc_n1_v1.0.0,60929001,0.6262617021276595
1X,500,500,R18,treeqmc_n1_v1.0.0,61694632,0.6341312776235996
1X,500,500,R19,treeqmc_n1_v1.0.0,61713906,0.6343293863706445
1X,500,500,R1,treeqmc_n1_v1.0.0,61309201,0.630169606331586
1X,500,500,R20,treeqmc_n1_v1.0.0,62069921,0.6379887038750128
1X,500,500,R2,treeqmc_n1_v1.0.0,61242664,0.6294857025388015
1X,500,500,R3,treeqmc_n1_v1.0.0,61325106,0.6303330866481652
1X,500,500,R4,treeqmc_n1_v1.0.0,62149528,0.6388069482989002
1X,500,500,R5,treeqmc_n1_v1.0.0,61677114,0.6339512180080172
1X,500,500,R6,treeqmc_n1_v1.0.0,61582000,0.6329735841299209
1X,500,500,R7,treeqmc_n1_v1.0.0,61398965,0.6310922499743036
1X,500,500,R8,treeqmc_n1_v1.0.0,61615363,0.6333165073491623
1X,500,500,R9,treeqmc_n1_v1.0.0,61085337,0.6278686093123651
1X,500,true,R10,treeqmc_n1_v1.0.0,68216565,0.7011672833795868
1X,500,true,R11,treeqmc_n1_v1.0.0,67886808,0.6977778600061671
1X,500,true,R12,treeqmc_n1_v1.0.0,68409267,0.7031479802651865
1X,500,true,R13,treeqmc_n1_v1.0.0,67954463,0.6984732552163635
1X,500,true,R14,treeqmc_n1_v1.0.0,68133423,0.7003127042861548
1X,500,true,R15,treeqmc_n1_v1.0.0,67843606,0.6973338061465721
1X,500,true,R16,treeqmc_n1_v1.0.0,67535711,0.6941690924041526
1X,500,true,R17,treeqmc_n1_v1.0.0,67737028,0.6962383389865351
1X,500,true,R18,treeqmc_n1_v1.0.0,67570244,0.6945240415253366
1X,500,true,R19,treeqmc_n1_v1.0.0,68415960,0.7032167745914277
1X,500,true,R1,treeqmc_n1_v1.0.0,67540435,0.6942176482680645
1X,500,true,R20,treeqmc_n1_v1.0.0,68504747,0.7041293760920958
1X,500,true,R2,treeqmc_n1_v1.0.0,68185144,0.7008443211018605
1X,500,true,R3,treeqmc_n1_v1.0.0,68204447,0.7010427279268168
1X,500,true,R4,treeqmc_n1_v1.0.0,68505819,0.7041403946962689
1X,500,true,R5,treeqmc_n1_v1.0.0,68715147,0.7062919827320382
1X,500,true,R6,treeqmc_n1_v1.0.0,67992240,0.6988615479494296
1X,500,true,R7,treeqmc_n1_v1.0.0,68043909,0.6993926302806044
1X,500,true,R8,treeqmc_n1_v1.0.0,68202191,0.7010195395210196
1X,500,true,R9,treeqmc_n1_v1.0.0,67844595,0.6973439716312057
1X,50,500,R10,treeqmc_n1_v1.0.0,6052840,0.6221441052523383
1X,50,500,R11,treeqmc_n1_v1.0.0,6305579,0.6481220063727001
1X,50,500,R12,treeqmc_n1_v1.0.0,6120360,0.6290841813135986
1X,50,500,R13,treeqmc_n1_v1.0.0,6221081,0.6394368383184295
1X,50,500,R14,treeqmc_n1_v1.0.0,6296024,0.6471398910473841
1X,50,500,R15,treeqmc_n1_v1.0.0,6227858,0.6401334155617227
1X,50,500,R16,treeqmc_n1_v1.0.0,6000174,0.6167308048103608
1X,50,500,R17,treeqmc_n1_v1.0.0,6207131,0.638002980779114
1X,50,500,R18,treeqmc_n1_v1.0.0,6176204,0.6348241340322747
1X,50,500,R19,treeqmc_n1_v1.0.0,6293810,0.6469123239798541
1X,50,500,R1,treeqmc_n1_v1.0.0,6220669,0.6393944906979134
1X,50,500,R20,treeqmc_n1_v1.0.0,6349845,0.6526719087264878
1X,50,500,R2,treeqmc_n1_v1.0.0,6160774,0.633238153972659
1X,50,500,R3,treeqmc_n1_v1.0.0,6212792,0.638584849419262
1X,50,500,R4,treeqmc_n1_v1.0.0,6191995,0.6364472196525851
1X,50,500,R5,treeqmc_n1_v1.0.0,6220854,0.639413506012951
1X,50,500,R6,treeqmc_n1_v1.0.0,6259759,0.6434123753725974
1X,50,500,R7,treeqmc_n1_v1.0.0,6172967,0.6344914174118614
1X,50,500,R8,treeqmc_n1_v1.0.0,6255353,0.6429595025182444
1X,50,500,R9,treeqmc_n1_v1.0.0,6089414,0.625903381642512
1X,50,true,R10,treeqmc_n1_v1.0.0,6776663,0.6965426045842327
1X,50,true,R11,treeqmc_n1_v1.0.0,6886738,0.7078567170315552
1X,50,true,R12,treeqmc_n1_v1.0.0,6755901,0.6944085723095899
1X,50,true,R13,treeqmc_n1_v1.0.0,6891397,0.7083355946140405
1X,50,true,R14,treeqmc_n1_v1.0.0,6869356,0.7060700997019221
1X,50,true,R15,treeqmc_n1_v1.0.0,6785836,0.6974854558536334
1X,50,true,R16,treeqmc_n1_v1.0.0,6612226,0.6796408675095077
1X,50,true,R17,treeqmc_n1_v1.0.0,6857891,0.7048916640970295
1X,50,true,R18,treeqmc_n1_v1.0.0,6770109,0.6958689485044711
1X,50,true,R19,treeqmc_n1_v1.0.0,7008676,0.7203901737074725
1X,50,true,R1,treeqmc_n1_v1.0.0,6815397,0.7005238976256553
1X,50,true,R20,treeqmc_n1_v1.0.0,6960260,0.7154137115839243
1X,50,true,R2,treeqmc_n1_v1.0.0,6993603,0.718840888066605
1X,50,true,R3,treeqmc_n1_v1.0.0,6795722,0.6985015931750437
1X,50,true,R4,treeqmc_n1_v1.0.0,6895312,0.708737999794429
1X,50,true,R5,treeqmc_n1_v1.0.0,6830185,0.7020438894028164
1X,50,true,R6,treeqmc_n1_v1.0.0,7004501,0.7199610443005448
1X,50,true,R7,treeqmc_n1_v1.0.0,6869936,0.7061297152842019
1X,50,true,R8,treeqmc_n1_v1.0.0,6943078,0.7136476513516291
1X,50,true,R9,treeqmc_n1_v1.0.0,6807941,0.6997575290369
2X,1000,500,R10,treeqmc_n1_v1.0.0,132684340,0.6819012231472916
2X,1000,500,R11,treeqmc_n1_v1.0.0,131263868,0.6746010278548669
2X,1000,500,R12,treeqmc_n1_v1.0.0,130791911,0.6721755113577963
2X,1000,500,R13,treeqmc_n1_v1.0.0,131716027,0.6769247969986638
2X,1000,500,R14,treeqmc_n1_v1.0.0,131152794,0.6740301880974406
2X,1000,500,R15,treeqmc_n1_v1.0.0,131816111,0.6774391561311542
2X,1000,500,R16,treeqmc_n1_v1.0.0,131198115,0.6742631051495529
2X,1000,500,R17,treeqmc_n1_v1.0.0,132086146,0.6788269400760613
2X,1000,500,R18,treeqmc_n1_v1.0.0,131419383,0.6754002621029911
2X,1000,500,R19,treeqmc_n1_v1.0.0,131563153,0.6761391355740569
2X,1000,500,R1,treeqmc_n1_v1.0.0,131819417,0.6774561465721041
2X,1000,500,R20,treeqmc_n1_v1.0.0,131292002,0.6747456161989926
2X,1000,500,R2,treeqmc_n1_v1.0.0,131584272,0.6762476719087265
2X,1000,500,R3,treeqmc_n1_v1.0.0,131868260,0.6777071641484222
2X,1000,500,R4,treeqmc_n1_v1.0.0,131573469,0.6761921523280913
2X,1000,500,R5,treeqmc_n1_v1.0.0,132052232,0.6786526467262822
