SCAL,NGEN,NBPS,REPL,MTHD,NODE,real,user,sys
noscale,25g,500b,R3,treeqmc_n0_v1.0.0,heron06,0m0.142s,0m0.133s,0m0.003s
noscale,25g,500b,R4,treeqmc_n0_v1.0.0,heron01,0m0.147s,0m0.139s,0m0.002s
noscale,25g,500b,R5,treeqmc_n0_v1.0.0,heron07,0m0.143s,0m0.135s,0m0.001s
noscale,25g,500b,R6,treeqmc_n0_v1.0.0,heron09,0m0.143s,0m0.135s,0m0.003s
noscale,25g,500b,R7,treeqmc_n0_v1.0.0,heron10,0m0.147s,0m0.138s,0m0.003s
noscale,25g,500b,R8,treeqmc_n0_v1.0.0,heron04,0m0.143s,0m0.135s,0m0.004s
noscale,25g,500b,R9,treeqmc_n0_v1.0.0,heron03,0m0.146s,0m0.140s,0m0.001s
noscale,400g,500b,R10,treeqmc_n0_v1.0.0,heron09,0m1.974s,0m1.964s,0m0.005s
noscale,400g,500b,R11,treeqmc_n0_v1.0.0,heron06,0m1.956s,0m1.944s,0m0.006s
noscale,400g,500b,R12,treeqmc_n0_v1.0.0,heron07,0m1.961s,0m1.950s,0m0.005s
noscale,400g,500b,R13,treeqmc_n0_v1.0.0,heron10,0m1.953s,0m1.943s,0m0.004s
noscale,400g,500b,R14,treeqmc_n0_v1.0.0,heron08,0m1.958s,0m1.946s,0m0.006s
noscale,400g,500b,R15,treeqmc_n0_v1.0.0,heron01,0m1.960s,0m1.946s,0m0.006s
noscale,400g,500b,R16,treeqmc_n0_v1.0.0,heron02,0m1.964s,0m1.951s,0m0.007s
noscale,400g,500b,R17,treeqmc_n0_v1.0.0,heron04,0m1.942s,0m1.933s,0m0.004s
noscale,400g,500b,R18,treeqmc_n0_v1.0.0,heron03,0m1.961s,0m1.948s,0m0.007s
noscale,400g,500b,R19,treeqmc_n0_v1.0.0,heron05,0m1.952s,0m1.940s,0m0.007s
noscale,400g,500b,R1,treeqmc_n0_v1.0.0,heron10,0m1.941s,0m1.926s,0m0.009s
noscale,400g,500b,R20,treeqmc_n0_v1.0.0,heron11,0m1.961s,0m1.950s,0m0.006s
noscale,400g,500b,R2,treeqmc_n0_v1.0.0,heron08,0m1.966s,0m1.955s,0m0.005s
noscale,400g,500b,R3,treeqmc_n0_v1.0.0,heron01,0m1.965s,0m1.950s,0m0.008s
noscale,400g,500b,R4,treeqmc_n0_v1.0.0,heron02,0m1.955s,0m1.946s,0m0.003s
noscale,400g,500b,R5,treeqmc_n0_v1.0.0,heron00,0m3.811s,0m3.785s,0m0.019s
noscale,400g,500b,R6,treeqmc_n0_v1.0.0,heron03,0m1.969s,0m1.957s,0m0.007s
noscale,400g,500b,R7,treeqmc_n0_v1.0.0,heron04,0m1.951s,0m1.941s,0m0.005s
noscale,400g,500b,R8,treeqmc_n0_v1.0.0,heron11,0m1.973s,0m1.959s,0m0.008s
noscale,400g,500b,R9,treeqmc_n0_v1.0.0,heron05,0m1.953s,0m1.940s,0m0.007s
noscale,50g,500b,R10,treeqmc_n0_v1.0.0,heron04,0m0.263s,0m0.256s,0m0.001s
noscale,50g,500b,R11,treeqmc_n0_v1.0.0,heron03,0m0.268s,0m0.258s,0m0.005s
noscale,50g,500b,R12,treeqmc_n0_v1.0.0,heron08,0m0.264s,0m0.258s,0m0.001s
noscale,50g,500b,R13,treeqmc_n0_v1.0.0,heron02,0m0.267s,0m0.259s,0m0.003s
noscale,50g,500b,R14,treeqmc_n0_v1.0.0,heron11,0m0.265s,0m0.257s,0m0.003s
noscale,50g,500b,R15,treeqmc_n0_v1.0.0,heron05,0m0.267s,0m0.257s,0m0.004s
noscale,50g,500b,R16,treeqmc_n0_v1.0.0,heron06,0m0.265s,0m0.258s,0m0.001s
noscale,50g,500b,R17,treeqmc_n0_v1.0.0,heron01,0m0.266s,0m0.256s,0m0.004s
noscale,50g,500b,R18,treeqmc_n0_v1.0.0,heron07,0m0.268s,0m0.260s,0m0.002s
noscale,50g,500b,R19,treeqmc_n0_v1.0.0,heron09,0m0.268s,0m0.261s,0m0.002s
noscale,50g,500b,R1,treeqmc_n0_v1.0.0,heron02,0m0.268s,0m0.259s,0m0.003s
noscale,50g,500b,R20,treeqmc_n0_v1.0.0,heron10,0m0.264s,0m0.256s,0m0.003s
noscale,50g,500b,R2,treeqmc_n0_v1.0.0,heron11,0m0.266s,0m0.257s,0m0.004s
noscale,50g,500b,R3,treeqmc_n0_v1.0.0,heron05,0m0.264s,0m0.255s,0m0.003s
noscale,50g,500b,R4,treeqmc_n0_v1.0.0,heron06,0m0.268s,0m0.260s,0m0.002s
noscale,50g,500b,R5,treeqmc_n0_v1.0.0,heron07,0m0.267s,0m0.259s,0m0.002s
noscale,50g,500b,R6,treeqmc_n0_v1.0.0,heron01,0m0.266s,0m0.254s,0m0.006s
noscale,50g,500b,R7,treeqmc_n0_v1.0.0,heron00,0m0.511s,0m0.497s,0m0.007s
noscale,50g,500b,R8,treeqmc_n0_v1.0.0,heron09,0m0.266s,0m0.258s,0m0.002s
noscale,50g,500b,R9,treeqmc_n0_v1.0.0,heron10,0m0.263s,0m0.256s,0m0.002s
noscale,800g,500b,R10,treeqmc_n0_v1.0.0,heron03,0m3.935s,0m3.916s,0m0.013s
noscale,800g,500b,R11,treeqmc_n0_v1.0.0,heron05,0m3.936s,0m3.913s,0m0.016s
noscale,800g,500b,R12,treeqmc_n0_v1.0.0,heron11,0m3.945s,0m3.907s,0m0.032s
noscale,800g,500b,R13,treeqmc_n0_v1.0.0,heron09,0m3.956s,0m3.921s,0m0.028s
noscale,800g,500b,R14,treeqmc_n0_v1.0.0,heron06,0m3.918s,0m3.900s,0m0.011s
noscale,800g,500b,R15,treeqmc_n0_v1.0.0,heron07,0m3.951s,0m3.914s,0m0.029s
noscale,800g,500b,R16,treeqmc_n0_v1.0.0,heron10,0m3.922s,0m3.905s,0m0.010s
noscale,800g,500b,R17,treeqmc_n0_v1.0.0,heron08,0m3.934s,0m3.907s,0m0.020s
noscale,800g,500b,R18,treeqmc_n0_v1.0.0,heron01,0m3.940s,0m3.919s,0m0.015s
noscale,800g,500b,R19,treeqmc_n0_v1.0.0,heron02,0m3.944s,0m3.917s,0m0.020s
noscale,800g,500b,R1,treeqmc_n0_v1.0.0,heron09,0m3.957s,0m3.937s,0m0.014s
noscale,800g,500b,R20,treeqmc_n0_v1.0.0,heron04,0m3.933s,0m3.913s,0m0.014s
noscale,800g,500b,R2,treeqmc_n0_v1.0.0,heron06,0m3.921s,0m3.903s,0m0.012s
noscale,800g,500b,R3,treeqmc_n0_v1.0.0,heron07,0m3.942s,0m3.907s,0m0.028s
noscale,800g,500b,R4,treeqmc_n0_v1.0.0,heron00,0m7.580s,0m7.527s,0m0.046s
noscale,800g,500b,R5,treeqmc_n0_v1.0.0,heron10,0m3.949s,0m3.930s,0m0.013s
noscale,800g,500b,R6,treeqmc_n0_v1.0.0,heron08,0m3.915s,0m3.890s,0m0.019s
noscale,800g,500b,R7,treeqmc_n0_v1.0.0,heron01,0m3.958s,0m3.936s,0m0.015s
noscale,800g,500b,R8,treeqmc_n0_v1.0.0,heron02,0m3.975s,0m3.951s,0m0.018s
noscale,800g,500b,R9,treeqmc_n0_v1.0.0,heron04,0m3.897s,0m3.880s,0m0.011s
scale2d,200g,500b,R10,treeqmc_n0_v1.0.0,heron06,0m0.989s,0m0.979s,0m0.003s
scale2d,200g,500b,R11,treeqmc_n0_v1.0.0,heron05,0m0.997s,0m0.987s,0m0.005s
scale2d,200g,500b,R12,treeqmc_n0_v1.0.0,heron03,0m0.994s,0m0.984s,0m0.004s
scale2d,200g,500b,R13,treeqmc_n0_v1.0.0,heron07,0m0.998s,0m0.985s,0m0.006s
scale2d,200g,500b,R14,treeqmc_n0_v1.0.0,heron09,0m0.995s,0m0.982s,0m0.006s
scale2d,200g,500b,R15,treeqmc_n0_v1.0.0,heron01,0m0.996s,0m0.985s,0m0.004s
scale2d,200g,500b,R16,treeqmc_n0_v1.0.0,heron10,0m0.999s,0m0.985s,0m0.008s
scale2d,200g,500b,R17,treeqmc_n0_v1.0.0,heron11,0m0.997s,0m0.983s,0m0.006s
scale2d,200g,500b,R18,treeqmc_n0_v1.0.0,heron08,0m1.008s,0m0.999s,0m0.003s
scale2d,200g,500b,R19,treeqmc_n0_v1.0.0,heron06,0m0.988s,0m0.978s,0m0.003s
scale2d,200g,500b,R1,treeqmc_n0_v1.0.0,heron11,0m1.002s,0m0.991s,0m0.004s
scale2d,200g,500b,R20,treeqmc_n0_v1.0.0,heron03,0m0.994s,0m0.982s,0m0.005s
scale2d,200g,500b,R2,treeqmc_n0_v1.0.0,heron07,0m1.000s,0m0.989s,0m0.005s
scale2d,200g,500b,R3,treeqmc_n0_v1.0.0,heron09,0m1.000s,0m0.988s,0m0.005s
scale2d,200g,500b,R4,treeqmc_n0_v1.0.0,heron00,0m1.938s,0m1.918s,0m0.010s
scale2d,200g,500b,R5,treeqmc_n0_v1.0.0,heron10,0m0.999s,0m0.990s,0m0.003s
scale2d,200g,500b,R6,treeqmc_n0_v1.0.0,heron11,0m0.997s,0m0.989s,0m0.002s
scale2d,200g,500b,R7,treeqmc_n0_v1.0.0,heron04,0m0.994s,0m0.981s,0m0.007s
scale2d,200g,500b,R8,treeqmc_n0_v1.0.0,heron02,0m0.998s,0m0.990s,0m0.003s
scale2d,200g,500b,R9,treeqmc_n0_v1.0.0,heron08,0m0.997s,0m0.989s,0m0.002s
scale2u,200g,500b,R10,treeqmc_n0_v1.0.0,heron02,0m0.982s,0m0.973s,0m0.004s
scale2u,200g,500b,R11,treeqmc_n0_v1.0.0,heron05,0m0.983s,0m0.973s,0m0.005s
scale2u,200g,500b,R12,treeqmc_n0_v1.0.0,heron11,0m0.991s,0m0.980s,0m0.005s
scale2u,200g,500b,R13,treeqmc_n0_v1.0.0,heron03,0m0.977s,0m0.965s,0m0.006s
scale2u,200g,500b,R14,treeqmc_n0_v1.0.0,heron06,0m0.982s,0m0.968s,0m0.007s
scale2u,200g,500b,R15,treeqmc_n0_v1.0.0,heron07,0m0.990s,0m0.980s,0m0.003s
scale2u,200g,500b,R16,treeqmc_n0_v1.0.0,heron08,0m0.986s,0m0.977s,0m0.003s
scale2u,200g,500b,R17,treeqmc_n0_v1.0.0,heron01,0m0.981s,0m0.970s,0m0.004s
scale2u,200g,500b,R18,treeqmc_n0_v1.0.0,heron09,0m0.991s,0m0.980s,0m0.005s
scale2u,200g,500b,R19,treeqmc_n0_v1.0.0,heron10,0m0.977s,0m0.968s,0m0.003s
scale2u,200g,500b,R1,treeqmc_n0_v1.0.0,heron02,0m0.989s,0m0.980s,0m0.003s
scale2u,200g,500b,R20,treeqmc_n0_v1.0.0,heron04,0m0.979s,0m0.970s,0m0.003s
scale2u,200g,500b,R2,treeqmc_n0_v1.0.0,heron04,0m0.974s,0m0.964s,0m0.004s
scale2u,200g,500b,R3,treeqmc_n0_v1.0.0,heron05,0m0.980s,0m0.966s,0m0.008s
scale2u,200g,500b,R4,treeqmc_n0_v1.0.0,heron01,0m0.983s,0m0.971s,0m0.003s
scale2u,200g,500b,R5,treeqmc_n0_v1.0.0,heron09,0m0.989s,0m0.980s,0m0.002s
scale2u,200g,500b,R6,treeqmc_n0_v1.0.0,heron07,0m0.978s,0m0.968s,0m0.005s
scale2u,200g,500b,R7,treeqmc_n0_v1.0.0,heron00,0m1.892s,0m1.878s,0m0.009s
scale2u,200g,500b,R8,treeqmc_n0_v1.0.0,heron10,0m0.981s,0m0.975s,0m0.001s
scale2u,200g,500b,R9,treeqmc_n0_v1.0.0,heron04,0m0.977s,0m0.969s,0m0.003s
noscale,100g,500b,R10,treeqmc_n1_v1.0.0,heron01,0m0.521s,0m0.512s,0m0.003s
noscale,100g,500b,R11,treeqmc_n1_v1.0.0,heron09,0m0.530s,0m0.521s,0m0.003s
noscale,100g,500b,R12,treeqmc_n1_v1.0.0,heron10,0m0.523s,0m0.516s,0m0.002s
noscale,100g,500b,R13,treeqmc_n1_v1.0.0,heron04,0m0.526s,0m0.516s,0m0.004s
noscale,100g,500b,R14,treeqmc_n1_v1.0.0,heron03,0m0.520s,0m0.512s,0m0.003s
noscale,100g,500b,R15,treeqmc_n1_v1.0.0,heron08,0m0.523s,0m0.515s,0m0.002s
noscale,100g,500b,R16,treeqmc_n1_v1.0.0,heron02,0m0.524s,0m0.519s,0m0.000s
noscale,100g,500b,R17,treeqmc_n1_v1.0.0,heron11,0m0.527s,0m0.516s,0m0.005s
noscale,100g,500b,R18,treeqmc_n1_v1.0.0,heron05,0m0.524s,0m0.512s,0m0.006s
noscale,100g,500b,R19,treeqmc_n1_v1.0.0,heron06,0m0.526s,0m0.517s,0m0.003s
noscale,100g,500b,R1,treeqmc_n1_v1.0.0,heron04,0m0.523s,0m0.514s,0m0.003s
noscale,100g,500b,R20,treeqmc_n1_v1.0.0,heron07,0m0.526s,0m0.514s,0m0.006s
noscale,100g,500b,R2,treeqmc_n1_v1.0.0,heron03,0m0.524s,0m0.515s,0m0.003s
noscale,100g,500b,R3,treeqmc_n1_v1.0.0,heron00,0m1.008s,0m0.992s,0m0.010s
noscale,100g,500b,R4,treeqmc_n1_v1.0.0,heron08,0m0.525s,0m0.518s,0m0.001s
noscale,100g,500b,R5,treeqmc_n1_v1.0.0,heron02,0m0.523s,0m0.515s,0m0.003s
noscale,100g,500b,R6,treeqmc_n1_v1.0.0,heron11,0m0.525s,0m0.514s,0m0.005s
noscale,100g,500b,R7,treeqmc_n1_v1.0.0,heron05,0m0.522s,0m0.512s,0m0.004s
noscale,100g,500b,R8,treeqmc_n1_v1.0.0,heron06,0m0.527s,0m0.518s,0m0.003s
noscale,100g,500b,R9,treeqmc_n1_v1.0.0,heron07,0m0.527s,0m0.514s,0m0.007s
noscale,200g,1000b,R10,treeqmc_n1_v1.0.0,heron10,0m1.014s,0m1.005s,0m0.003s
noscale,200g,1000b,R11,treeqmc_n1_v1.0.0,heron04,0m1.004s,0m0.995s,0m0.004s
noscale,200g,1000b,R12,treeqmc_n1_v1.0.0,heron03,0m1.008s,0m0.996s,0m0.006s
noscale,200g,1000b,R13,treeqmc_n1_v1.0.0,heron05,0m1.016s,0m1.007s,0m0.003s
noscale,200g,1000b,R14,treeqmc_n1_v1.0.0,heron08,0m1.011s,0m1.000s,0m0.005s
noscale,200g,1000b,R15,treeqmc_n1_v1.0.0,heron11,0m1.018s,0m1.006s,0m0.006s
noscale,200g,1000b,R16,treeqmc_n1_v1.0.0,heron02,0m1.012s,0m1.002s,0m0.004s
noscale,200g,1000b,R17,treeqmc_n1_v1.0.0,heron06,0m1.010s,0m0.999s,0m0.004s
noscale,200g,1000b,R18,treeqmc_n1_v1.0.0,heron01,0m1.010s,0m0.997s,0m0.006s
noscale,200g,1000b,R19,treeqmc_n1_v1.0.0,heron07,0m1.019s,0m1.007s,0m0.005s
noscale,200g,1000b,R1,treeqmc_n1_v1.0.0,heron05,0m1.014s,0m1.004s,0m0.005s
noscale,200g,1000b,R20,treeqmc_n1_v1.0.0,heron09,0m1.016s,0m1.003s,0m0.006s
noscale,200g,1000b,R2,treeqmc_n1_v1.0.0,heron08,0m1.012s,0m1.002s,0m0.004s
noscale,200g,1000b,R3,treeqmc_n1_v1.0.0,heron11,0m1.016s,0m1.006s,0m0.004s
noscale,200g,1000b,R4,treeqmc_n1_v1.0.0,heron02,0m1.017s,0m1.007s,0m0.004s
noscale,200g,1000b,R5,treeqmc_n1_v1.0.0,heron07,0m1.023s,0m1.010s,0m0.007s
noscale,200g,1000b,R6,treeqmc_n1_v1.0.0,heron06,0m1.011s,0m1.000s,0m0.005s
noscale,200g,1000b,R7,treeqmc_n1_v1.0.0,heron01,0m1.006s,0m0.992s,0m0.007s
noscale,200g,1000b,R8,treeqmc_n1_v1.0.0,heron09,0m1.015s,0m1.006s,0m0.002s
noscale,200g,1000b,R9,treeqmc_n1_v1.0.0,heron00,0m1.962s,0m1.947s,0m0.009s
noscale,200g,1500b,R10,treeqmc_n1_v1.0.0,heron06,0m1.011s,0m1.002s,0m0.003s
noscale,200g,1500b,R11,treeqmc_n1_v1.0.0,heron07,0m1.012s,0m1.002s,0m0.004s
noscale,200g,1500b,R12,treeqmc_n1_v1.0.0,heron09,0m1.024s,0m1.013s,0m0.004s
noscale,200g,1500b,R13,treeqmc_n1_v1.0.0,heron10,0m1.012s,0m1.003s,0m0.003s
noscale,200g,1500b,R14,treeqmc_n1_v1.0.0,heron04,0m1.013s,0m1.005s,0m0.003s
noscale,200g,1500b,R15,treeqmc_n1_v1.0.0,heron03,0m1.021s,0m1.012s,0m0.003s
noscale,200g,1500b,R16,treeqmc_n1_v1.0.0,heron08,0m1.014s,0m1.002s,0m0.005s
noscale,200g,1500b,R17,treeqmc_n1_v1.0.0,heron05,0m1.013s,0m1.003s,0m0.003s
noscale,200g,1500b,R18,treeqmc_n1_v1.0.0,heron02,0m1.018s,0m1.008s,0m0.004s
noscale,200g,1500b,R19,treeqmc_n1_v1.0.0,heron11,0m1.013s,0m1.001s,0m0.006s
noscale,200g,1500b,R1,treeqmc_n1_v1.0.0,heron10,0m1.007s,0m1.000s,0m0.002s
noscale,200g,1500b,R20,treeqmc_n1_v1.0.0,heron06,0m1.010s,0m0.997s,0m0.006s
noscale,200g,1500b,R2,treeqmc_n1_v1.0.0,heron04,0m1.011s,0m0.999s,0m0.007s
noscale,200g,1500b,R3,treeqmc_n1_v1.0.0,heron03,0m1.014s,0m1.006s,0m0.003s
noscale,200g,1500b,R4,treeqmc_n1_v1.0.0,heron00,0m1.952s,0m1.933s,0m0.012s
noscale,200g,1500b,R5,treeqmc_n1_v1.0.0,heron08,0m1.010s,0m1.000s,0m0.004s
noscale,200g,1500b,R6,treeqmc_n1_v1.0.0,heron05,0m1.019s,0m1.006s,0m0.007s
noscale,200g,1500b,R7,treeqmc_n1_v1.0.0,heron11,0m1.015s,0m1.004s,0m0.005s
noscale,200g,1500b,R8,treeqmc_n1_v1.0.0,heron02,0m1.006s,0m0.995s,0m0.005s
noscale,200g,1500b,R9,treeqmc_n1_v1.0.0,heron01,0m1.011s,0m0.999s,0m0.004s
noscale,200g,250b,R10,treeqmc_n1_v1.0.0,heron00,0m2.004s,0m1.990s,0m0.008s
noscale,200g,250b,R11,treeqmc_n1_v1.0.0,heron10,0m1.031s,0m1.021s,0m0.004s
noscale,200g,250b,R12,treeqmc_n1_v1.0.0,heron04,0m1.048s,0m1.036s,0m0.006s
noscale,200g,250b,R13,treeqmc_n1_v1.0.0,heron05,0m1.046s,0m1.036s,0m0.005s
noscale,200g,250b,R14,treeqmc_n1_v1.0.0,heron03,0m1.035s,0m1.026s,0m0.003s
noscale,200g,250b,R15,treeqmc_n1_v1.0.0,heron11,0m1.044s,0m1.035s,0m0.004s
noscale,200g,250b,R16,treeqmc_n1_v1.0.0,heron02,0m1.044s,0m1.033s,0m0.005s
noscale,200g,250b,R17,treeqmc_n1_v1.0.0,heron06,0m1.041s,0m1.027s,0m0.007s
noscale,200g,250b,R18,treeqmc_n1_v1.0.0,heron08,0m1.042s,0m1.029s,0m0.007s
noscale,200g,250b,R19,treeqmc_n1_v1.0.0,heron07,0m1.040s,0m1.029s,0m0.006s
noscale,200g,250b,R1,treeqmc_n1_v1.0.0,heron03,0m1.037s,0m1.028s,0m0.003s
noscale,200g,250b,R20,treeqmc_n1_v1.0.0,heron01,0m1.032s,0m1.021s,0m0.004s
noscale,200g,250b,R2,treeqmc_n1_v1.0.0,heron02,0m1.034s,0m1.026s,0m0.003s
noscale,200g,250b,R3,treeqmc_n1_v1.0.0,heron05,0m1.037s,0m1.028s,0m0.004s
noscale,200g,250b,R4,treeqmc_n1_v1.0.0,heron08,0m1.041s,0m1.029s,0m0.005s
noscale,200g,250b,R5,treeqmc_n1_v1.0.0,heron11,0m1.037s,0m1.025s,0m0.006s
noscale,200g,250b,R6,treeqmc_n1_v1.0.0,heron06,0m1.030s,0m1.017s,0m0.006s
noscale,200g,250b,R7,treeqmc_n1_v1.0.0,heron07,0m1.035s,0m1.025s,0m0.002s
noscale,200g,250b,R8,treeqmc_n1_v1.0.0,heron01,0m1.042s,0m1.033s,0m0.002s
noscale,200g,250b,R9,treeqmc_n1_v1.0.0,heron09,0m1.047s,0m1.034s,0m0.007s
noscale,200g,500b,R10,treeqmc_n1_v1.0.0,heron09,0m1.046s,0m1.036s,0m0.004s
noscale,200g,500b,R11,treeqmc_n1_v1.0.0,heron10,0m1.030s,0m1.017s,0m0.007s
noscale,200g,500b,R12,treeqmc_n1_v1.0.0,heron11,0m1.038s,0m1.029s,0m0.003s
noscale,200g,500b,R13,treeqmc_n1_v1.0.0,heron10,0m1.037s,0m1.027s,0m0.005s
noscale,200g,500b,R14,treeqmc_n1_v1.0.0,heron04,0m1.035s,0m1.026s,0m0.004s
noscale,200g,500b,R15,treeqmc_n1_v1.0.0,heron02,0m1.041s,0m1.029s,0m0.007s
noscale,200g,500b,R16,treeqmc_n1_v1.0.0,heron01,0m1.037s,0m1.023s,0m0.007s
noscale,200g,500b,R17,treeqmc_n1_v1.0.0,heron06,0m1.034s,0m1.023s,0m0.005s
noscale,200g,500b,R18,treeqmc_n1_v1.0.0,heron05,0m1.042s,0m1.033s,0m0.004s
noscale,200g,500b,R19,treeqmc_n1_v1.0.0,heron03,0m1.031s,0m1.023s,0m0.003s
noscale,200g,500b,R1,treeqmc_n1_v1.0.0,heron00,0m2.013s,0m1.997s,0m0.009s
noscale,200g,500b,R20,treeqmc_n1_v1.0.0,heron08,0m1.036s,0m1.028s,0m0.003s
noscale,200g,500b,R2,treeqmc_n1_v1.0.0,heron01,0m1.033s,0m1.017s,0m0.009s
noscale,200g,500b,R3,treeqmc_n1_v1.0.0,heron02,0m1.031s,0m1.022s,0m0.003s
noscale,200g,500b,R4,treeqmc_n1_v1.0.0,heron03,0m1.038s,0m1.026s,0m0.007s
noscale,200g,500b,R5,treeqmc_n1_v1.0.0,heron04,0m1.025s,0m1.009s,0m0.010s
noscale,200g,500b,R6,treeqmc_n1_v1.0.0,heron05,0m1.033s,0m1.021s,0m0.006s
noscale,200g,500b,R7,treeqmc_n1_v1.0.0,heron06,0m1.033s,0m1.021s,0m0.005s
noscale,200g,500b,R8,treeqmc_n1_v1.0.0,heron07,0m1.041s,0m1.030s,0m0.004s
noscale,200g,500b,R9,treeqmc_n1_v1.0.0,heron08,0m1.044s,0m1.032s,0m0.005s
noscale,200g,true,R10,treeqmc_n1_v1.0.0,heron11,0m1.018s,0m1.008s,0m0.004s
noscale,200g,true,R11,treeqmc_n1_v1.0.0,heron05,0m1.012s,0m1.001s,0m0.005s
noscale,200g,true,R12,treeqmc_n1_v1.0.0,heron06,0m1.016s,0m1.006s,0m0.003s
noscale,200g,true,R13,treeqmc_n1_v1.0.0,heron01,0m1.011s,0m0.999s,0m0.005s
noscale,200g,true,R14,treeqmc_n1_v1.0.0,heron07,0m1.018s,0m1.010s,0m0.002s
noscale,200g,true,R15,treeqmc_n1_v1.0.0,heron09,0m1.019s,0m1.007s,0m0.006s
noscale,200g,true,R16,treeqmc_n1_v1.0.0,heron10,0m1.011s,0m1.000s,0m0.005s
noscale,200g,true,R17,treeqmc_n1_v1.0.0,heron04,0m1.010s,0m1.000s,0m0.005s
noscale,200g,true,R18,treeqmc_n1_v1.0.0,heron03,0m1.020s,0m1.005s,0m0.009s
noscale,200g,true,R19,treeqmc_n1_v1.0.0,heron08,0m1.013s,0m1.003s,0m0.004s
noscale,200g,true,R1,treeqmc_n1_v1.0.0,heron01,0m1.025s,0m1.013s,0m0.005s
noscale,200g,true,R20,treeqmc_n1_v1.0.0,heron02,0m1.027s,0m1.018s,0m0.003s
noscale,200g,true,R2,treeqmc_n1_v1.0.0,heron07,0m1.022s,0m1.011s,0m0.005s
noscale,200g,true,R3,treeqmc_n1_v1.0.0,heron09,0m1.020s,0m1.008s,0m0.004s
noscale,200g,true,R4,treeqmc_n1_v1.0.0,heron10,0m1.019s,0m1.010s,0m0.004s
noscale,200g,true,R5,treeqmc_n1_v1.0.0,heron04,0m1.021s,0m1.013s,0m0.002s
noscale,200g,true,R6,treeqmc_n1_v1.0.0,heron03,0m1.015s,0m1.006s,0m0.003s
noscale,200g,true,R7,treeqmc_n1_v1.0.0,heron00,0m1.947s,0m1.933s,0m0.008s
noscale,200g,true,R8,treeqmc_n1_v1.0.0,heron02,0m1.015s,0m1.005s,0m0.004s
noscale,200g,true,R9,treeqmc_n1_v1.0.0,heron08,0m1.012s,0m1.002s,0m0.005s
noscale,25g,500b,R10,treeqmc_n1_v1.0.0,heron00,0m0.286s,0m0.276s,0m0.004s
noscale,25g,500b,R11,treeqmc_n1_v1.0.0,heron11,0m0.151s,0m0.144s,0m0.002s
noscale,25g,500b,R12,treeqmc_n1_v1.0.0,heron05,0m0.150s,0m0.141s,0m0.004s
noscale,25g,500b,R13,treeqmc_n1_v1.0.0,heron06,0m0.150s,0m0.144s,0m0.000s
noscale,25g,500b,R14,treeqmc_n1_v1.0.0,heron07,0m0.151s,0m0.141s,0m0.002s
noscale,25g,500b,R15,treeqmc_n1_v1.0.0,heron01,0m0.149s,0m0.137s,0m0.005s
noscale,25g,500b,R16,treeqmc_n1_v1.0.0,heron09,0m0.150s,0m0.143s,0m0.001s
noscale,25g,500b,R17,treeqmc_n1_v1.0.0,heron10,0m0.149s,0m0.142s,0m0.001s
noscale,25g,500b,R18,treeqmc_n1_v1.0.0,heron04,0m0.149s,0m0.141s,0m0.003s
noscale,25g,500b,R19,treeqmc_n1_v1.0.0,heron03,0m0.152s,0m0.145s,0m0.002s
noscale,25g,500b,R1,treeqmc_n1_v1.0.0,heron11,0m0.148s,0m0.139s,0m0.003s
noscale,25g,500b,R20,treeqmc_n1_v1.0.0,heron08,0m0.149s,0m0.141s,0m0.002s
noscale,25g,500b,R2,treeqmc_n1_v1.0.0,heron05,0m0.148s,0m0.141s,0m0.002s
noscale,25g,500b,R3,treeqmc_n1_v1.0.0,heron06,0m0.147s,0m0.139s,0m0.002s
noscale,25g,500b,R4,treeqmc_n1_v1.0.0,heron01,0m0.150s,0m0.142s,0m0.002s
noscale,25g,500b,R5,treeqmc_n1_v1.0.0,heron07,0m0.148s,0m0.142s,0m0.001s
noscale,25g,500b,R6,treeqmc_n1_v1.0.0,heron09,0m0.151s,0m0.138s,0m0.006s
noscale,25g,500b,R7,treeqmc_n1_v1.0.0,heron10,0m0.150s,0m0.144s,0m0.001s
noscale,25g,500b,R8,treeqmc_n1_v1.0.0,heron04,0m0.148s,0m0.142s,0m0.001s
noscale,25g,500b,R9,treeqmc_n1_v1.0.0,heron03,0m0.150s,0m0.143s,0m0.002s
noscale,400g,500b,R10,treeqmc_n1_v1.0.0,heron09,0m2.046s,0m2.035s,0m0.005s
noscale,400g,500b,R11,treeqmc_n1_v1.0.0,heron06,0m2.036s,0m2.022s,0m0.007s
noscale,400g,500b,R12,treeqmc_n1_v1.0.0,heron07,0m2.037s,0m2.021s,0m0.008s
noscale,400g,500b,R13,treeqmc_n1_v1.0.0,heron10,0m2.028s,0m2.016s,0m0.007s
noscale,400g,500b,R14,treeqmc_n1_v1.0.0,heron08,0m2.030s,0m2.015s,0m0.008s
noscale,400g,500b,R15,treeqmc_n1_v1.0.0,heron01,0m2.030s,0m2.009s,0m0.014s
noscale,400g,500b,R16,treeqmc_n1_v1.0.0,heron02,0m2.037s,0m2.021s,0m0.010s
noscale,400g,500b,R17,treeqmc_n1_v1.0.0,heron04,0m2.026s,0m2.013s,0m0.007s
noscale,400g,500b,R18,treeqmc_n1_v1.0.0,heron03,0m2.044s,0m2.031s,0m0.007s
noscale,400g,500b,R19,treeqmc_n1_v1.0.0,heron05,0m2.031s,0m2.017s,0m0.010s
