NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
10,2000000,1e-06,9,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron08,0,0.0,0.9086060606060606,0.09699999999999999,0.0
10,2000000,1e-06,9,estimatedgenetre,250,astral_3_v5.7.7,heron08,0,0.0,0.9086060606060606,1.021,0.0
10,2000000,1e-06,9,estimatedgenetre,250,fastral,heron08,0,0.0,0.9086060606060606,5.47,0.0
10,2000000,1e-06,9,estimatedgenetre,250,wqfm_v1.3,heron08,0,0.0,0.9086060606060606,4.607,0.8326459735185586
10,2000000,1e-06,9,estimatedgenetre,250,wqmc_v3.0,heron08,0,0.0,0.9086060606060606,3.923,0.9778230945704818
10,2000000,1e-06,9,estimatedgenetre,250,TRUE,heron08,0,0.0,0.9086060606060606,0.0,0.0
10,2000000,1e-06,10,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,1,0.125,0.8515105959943746,0.10400000000000001,0.0
10,2000000,1e-06,10,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron09,1,0.125,0.8515105959943746,0.094,0.0
10,2000000,1e-06,10,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron09,1,0.125,0.8515105959943746,0.095,0.0
10,2000000,1e-06,10,estimatedgenetre,250,astral_3_v5.7.7,heron09,1,0.125,0.8515105959943746,1.163,0.0
10,2000000,1e-06,10,estimatedgenetre,250,fastral,heron09,1,0.125,0.8515105959943746,5.016,0.0
10,2000000,1e-06,10,estimatedgenetre,250,wqfm_v1.3,heron09,1,0.125,0.8515105959943746,6.93,0.8913419913419913
10,2000000,1e-06,10,estimatedgenetre,250,wqmc_v3.0,heron09,1,0.125,0.8515105959943746,6.3,0.9804761904761904
10,2000000,1e-06,10,estimatedgenetre,250,TRUE,heron09,0,0.0,0.8507710586295524,0.0,0.0
10,2000000,1e-06,11,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0,0.0,0.7740773968284759,0.106,0.0
10,2000000,1e-06,11,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron10,0,0.0,0.7740773968284759,0.098,0.0
10,2000000,1e-06,11,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron10,0,0.0,0.7740773968284759,0.096,0.0
10,2000000,1e-06,11,estimatedgenetre,250,astral_3_v5.7.7,heron10,0,0.0,0.7740773968284759,1.252,0.0
10,2000000,1e-06,11,estimatedgenetre,250,fastral,heron10,0,0.0,0.7740773968284759,6.0920000000000005,0.0
10,2000000,1e-06,11,estimatedgenetre,250,wqfm_v1.3,heron10,0,0.0,0.7740773968284759,4.659,0.8385919725262933
10,2000000,1e-06,11,estimatedgenetre,250,wqmc_v3.0,heron10,0,0.0,0.7740773968284759,3.991,0.9789526434477576
10,2000000,1e-06,11,estimatedgenetre,250,TRUE,heron10,0,0.0,0.7740773968284759,0.0,0.0
10,2000000,1e-06,12,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0,0.0,0.9227757575757576,0.105,0.0
10,2000000,1e-06,12,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron11,0,0.0,0.9227757575757576,0.10300000000000001,0.0
10,2000000,1e-06,12,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron11,0,0.0,0.9227757575757576,0.099,0.0
10,2000000,1e-06,12,estimatedgenetre,250,astral_3_v5.7.7,heron11,0,0.0,0.9227757575757576,1.128,0.0
10,2000000,1e-06,12,estimatedgenetre,250,fastral,heron11,0,0.0,0.9227757575757576,6.147,0.0
10,2000000,1e-06,12,estimatedgenetre,250,wqfm_v1.3,heron11,0,0.0,0.9227757575757576,4.5790000000000015,0.8167722210089539
10,2000000,1e-06,12,estimatedgenetre,250,wqmc_v3.0,heron11,0,0.0,0.9227757575757576,3.836,0.9749739311783108
10,2000000,1e-06,12,estimatedgenetre,250,TRUE,heron11,0,0.0,0.9227757575757576,0.0,0.0
10,2000000,1e-06,13,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron00,0,0.0,0.8396363636363636,0.188,0.0
