NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,real,user,sys
200,2000000,0.000001,38,truegenetrees,1000,treeqmc_n0_v1.0.0,heron02,2m19.304s,2m19.090s,0m0.211s
200,2000000,0.000001,38,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m34.704s,0m34.656s,0m0.036s
200,2000000,0.000001,39,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m11.736s,2m11.509s,0m0.203s
200,2000000,0.000001,39,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0m32.988s,0m32.924s,0m0.053s
200,2000000,0.000001,39,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,2m11.205s,2m10.992s,0m0.202s
200,2000000,0.000001,39,truegenetrees,250,treeqmc_n0_v1.0.0,heron08,0m32.899s,0m32.848s,0m0.044s
200,2000000,0.000001,40,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron00,4m18.190s,4m17.710s,0m0.446s
200,2000000,0.000001,40,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m33.067s,0m32.996s,0m0.053s
200,2000000,0.000001,40,truegenetrees,1000,treeqmc_n0_v1.0.0,heron00,3m24.528s,3m24.111s,0m0.393s
200,2000000,0.000001,40,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m32.863s,0m32.802s,0m0.049s
200,2000000,0.000001,41,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,2m17.703s,2m17.486s,0m0.192s
200,2000000,0.000001,41,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0m34.736s,0m34.632s,0m0.089s
200,2000000,0.000001,41,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,2m13.962s,2m13.749s,0m0.198s
200,2000000,0.000001,41,truegenetrees,250,treeqmc_n0_v1.0.0,heron04,0m33.954s,0m33.877s,0m0.070s
200,2000000,0.000001,42,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m11.686s,2m11.422s,0m0.232s
200,2000000,0.000001,42,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0m33.074s,0m33.014s,0m0.053s
200,2000000,0.000001,42,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m11.093s,2m10.842s,0m0.236s
200,2000000,0.000001,42,truegenetrees,250,treeqmc_n0_v1.0.0,heron10,0m32.778s,0m32.685s,0m0.084s
200,2000000,0.000001,43,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,2m10.496s,2m10.270s,0m0.189s
200,2000000,0.000001,43,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0m33.036s,0m32.964s,0m0.057s
200,2000000,0.000001,43,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,2m10.529s,2m10.310s,0m0.211s
200,2000000,0.000001,43,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,0m32.971s,0m32.830s,0m0.135s
200,2000000,0.000001,44,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron03,2m12.965s,2m12.591s,0m0.346s
200,2000000,0.000001,44,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0m33.186s,0m33.083s,0m0.083s
200,2000000,0.000001,44,truegenetrees,1000,treeqmc_n0_v1.0.0,heron03,2m9.970s,2m9.634s,0m0.333s
200,2000000,0.000001,44,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,0m32.742s,0m32.672s,0m0.064s
200,2000000,0.000001,45,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,2m14.279s,2m13.902s,0m0.356s
200,2000000,0.000001,45,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0m34.070s,0m33.935s,0m0.113s
200,2000000,0.000001,45,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2m9.684s,2m9.486s,0m0.194s
200,2000000,0.000001,45,truegenetrees,250,treeqmc_n0_v1.0.0,heron02,0m32.727s,0m32.668s,0m0.053s
200,2000000,0.000001,46,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m11.307s,2m10.924s,0m0.358s
200,2000000,0.000001,46,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0m33.091s,0m33.024s,0m0.048s
200,2000000,0.000001,46,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,2m12.012s,2m11.612s,0m0.381s
200,2000000,0.000001,46,truegenetrees,250,treeqmc_n0_v1.0.0,heron08,0m33.344s,0m33.270s,0m0.066s
200,2000000,0.000001,47,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron09,2m11.100s,2m10.853s,0m0.221s
200,2000000,0.000001,47,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0m32.920s,0m32.821s,0m0.088s
200,2000000,0.000001,47,truegenetrees,1000,treeqmc_n0_v1.0.0,heron09,2m12.965s,2m12.414s,0m0.543s
200,2000000,0.000001,47,truegenetrees,250,treeqmc_n0_v1.0.0,heron05,0m33.344s,0m33.217s,0m0.117s
200,2000000,0.000001,48,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron02,2m7.902s,2m7.745s,0m0.116s
200,2000000,0.000001,48,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0m32.301s,0m32.233s,0m0.048s
200,2000000,0.000001,48,truegenetrees,1000,treeqmc_n0_v1.0.0,heron02,2m9.760s,2m9.548s,0m0.207s
200,2000000,0.000001,48,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m32.557s,0m32.472s,0m0.076s
200,2000000,0.000001,49,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m11.283s,2m10.758s,0m0.491s
200,2000000,0.000001,49,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,0m32.995s,0m32.925s,0m0.047s
200,2000000,0.000001,49,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m11.246s,2m11.018s,0m0.212s
200,2000000,0.000001,49,truegenetrees,250,treeqmc_n0_v1.0.0,heron09,0m33.029s,0m32.972s,0m0.050s
200,2000000,0.000001,50,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,2m14.320s,2m14.106s,0m0.198s
200,2000000,0.000001,50,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m33.855s,0m33.798s,0m0.048s
200,2000000,0.000001,50,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,2m14.745s,2m14.535s,0m0.200s
200,2000000,0.000001,50,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m33.633s,0m33.582s,0m0.044s
200,500000,0.0000001,01,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m24.631s,2m24.230s,0m0.378s
200,500000,0.0000001,01,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m35.459s,0m35.382s,0m0.064s
200,500000,0.0000001,01,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m19.834s,2m19.359s,0m0.459s
200,500000,0.0000001,01,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m35.065s,0m34.977s,0m0.080s
200,500000,0.0000001,02,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron03,2m41.772s,2m41.390s,0m0.351s
200,500000,0.0000001,02,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0m40.077s,0m39.973s,0m0.087s
200,500000,0.0000001,02,truegenetrees,1000,treeqmc_n0_v1.0.0,heron03,2m30.712s,2m30.400s,0m0.309s
200,500000,0.0000001,02,truegenetrees,250,treeqmc_n0_v1.0.0,heron04,0m39.249s,0m39.173s,0m0.056s
200,500000,0.0000001,03,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,2m50.740s,2m50.479s,0m0.213s
200,500000,0.0000001,03,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0m38.906s,0m38.803s,0m0.083s
200,500000,0.0000001,03,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,2m45.959s,2m45.714s,0m0.229s
200,500000,0.0000001,03,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m38.372s,0m38.308s,0m0.056s
200,500000,0.0000001,04,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron02,2m27.094s,2m26.912s,0m0.152s
200,500000,0.0000001,04,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron00,1m11.678s,1m11.489s,0m0.165s
200,500000,0.0000001,04,truegenetrees,1000,treeqmc_n0_v1.0.0,heron02,2m25.931s,2m25.538s,0m0.387s
200,500000,0.0000001,04,truegenetrees,250,treeqmc_n0_v1.0.0,heron00,1m11.338s,1m11.215s,0m0.112s
200,500000,0.0000001,05,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron07,2m27.615s,2m27.366s,0m0.220s
200,500000,0.0000001,05,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,0m38.125s,0m38.028s,0m0.077s
200,500000,0.0000001,05,truegenetrees,1000,treeqmc_n0_v1.0.0,heron07,2m21.181s,2m20.837s,0m0.330s
200,500000,0.0000001,05,truegenetrees,250,treeqmc_n0_v1.0.0,heron03,0m35.460s,0m35.374s,0m0.079s
200,500000,0.0000001,06,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,2m38.627s,2m38.171s,0m0.422s
200,500000,0.0000001,06,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0m41.002s,0m40.874s,0m0.105s
200,500000,0.0000001,06,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,2m31.838s,2m31.458s,0m0.370s
200,500000,0.0000001,06,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,0m38.789s,0m38.730s,0m0.053s
200,500000,0.0000001,07,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,2m32.825s,2m32.550s,0m0.250s
200,500000,0.0000001,07,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0m39.157s,0m39.053s,0m0.082s
200,500000,0.0000001,07,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2m26.695s,2m26.371s,0m0.320s
200,500000,0.0000001,07,truegenetrees,250,treeqmc_n0_v1.0.0,heron02,0m37.372s,0m37.300s,0m0.065s
200,500000,0.0000001,08,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron01,2m33.525s,2m33.143s,0m0.348s
200,500000,0.0000001,08,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0m38.278s,0m38.199s,0m0.057s
200,500000,0.0000001,08,truegenetrees,1000,treeqmc_n0_v1.0.0,heron01,2m24.290s,2m23.970s,0m0.310s
200,500000,0.0000001,08,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,0m36.520s,0m36.455s,0m0.058s
200,500000,0.0000001,09,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron10,2m29.753s,2m29.506s,0m0.232s
200,500000,0.0000001,09,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,0m41.955s,0m41.877s,0m0.055s
200,500000,0.0000001,09,truegenetrees,1000,treeqmc_n0_v1.0.0,heron10,2m21.474s,2m21.274s,0m0.184s
200,500000,0.0000001,09,truegenetrees,250,treeqmc_n0_v1.0.0,heron09,0m35.809s,0m35.708s,0m0.094s
200,500000,0.0000001,10,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron09,2m23.370s,2m22.969s,0m0.371s
200,500000,0.0000001,10,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0m36.480s,0m36.422s,0m0.048s
200,500000,0.0000001,10,truegenetrees,1000,treeqmc_n0_v1.0.0,heron09,2m19.722s,2m19.376s,0m0.339s
200,500000,0.0000001,10,truegenetrees,250,treeqmc_n0_v1.0.0,heron10,0m35.749s,0m35.693s,0m0.046s
200,500000,0.0000001,11,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron00,3m54.995s,3m54.648s,0m0.297s
200,500000,0.0000001,11,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m37.196s,0m37.092s,0m0.085s
200,500000,0.0000001,11,truegenetrees,1000,treeqmc_n0_v1.0.0,heron00,4m3.300s,4m2.487s,0m0.786s
200,500000,0.0000001,11,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m36.213s,0m36.099s,0m0.103s
200,500000,0.0000001,12,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m26.389s,2m26.134s,0m0.226s
200,500000,0.0000001,12,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0m36.641s,0m36.564s,0m0.060s
200,500000,0.0000001,12,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,2m22.619s,2m22.431s,0m0.180s
200,500000,0.0000001,12,truegenetrees,250,treeqmc_n0_v1.0.0,heron05,0m36.374s,0m36.277s,0m0.088s
200,500000,0.0000001,13,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m25.237s,2m24.798s,0m0.411s
200,500000,0.0000001,13,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0m36.650s,0m36.575s,0m0.058s
200,500000,0.0000001,13,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m20.421s,2m20.197s,0m0.210s
200,500000,0.0000001,13,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m35.195s,0m35.143s,0m0.035s
200,500000,0.0000001,14,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron02,2m35.432s,2m35.176s,0m0.203s
200,500000,0.0000001,14,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0m37.819s,0m37.744s,0m0.052s
200,500000,0.0000001,14,truegenetrees,1000,treeqmc_n0_v1.0.0,heron02,2m21.178s,2m20.958s,0m0.203s
200,500000,0.0000001,14,truegenetrees,250,treeqmc_n0_v1.0.0,heron08,0m37.861s,0m37.795s,0m0.059s
200,500000,0.0000001,15,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,2m25.576s,2m25.008s,0m0.541s
200,500000,0.0000001,15,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0m35.861s,0m35.781s,0m0.061s
200,500000,0.0000001,15,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,2m16.215s,2m16.022s,0m0.183s
200,500000,0.0000001,15,truegenetrees,250,treeqmc_n0_v1.0.0,heron04,0m34.286s,0m34.227s,0m0.052s
200,500000,0.0000001,16,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron09,2m39.172s,2m38.460s,0m0.665s
200,500000,0.0000001,16,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,0m38.411s,0m38.337s,0m0.050s
200,500000,0.0000001,16,truegenetrees,1000,treeqmc_n0_v1.0.0,heron09,2m28.670s,2m28.445s,0m0.212s
200,500000,0.0000001,16,truegenetrees,250,treeqmc_n0_v1.0.0,heron03,0m37.429s,0m37.326s,0m0.097s
200,500000,0.0000001,17,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,2m37.837s,2m37.587s,0m0.242s
200,500000,0.0000001,17,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0m39.446s,0m39.377s,0m0.053s
200,500000,0.0000001,17,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2m32.166s,2m31.930s,0m0.235s
200,500000,0.0000001,17,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,0m37.898s,0m37.825s,0m0.065s
200,500000,0.0000001,18,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron03,2m27.295s,2m27.047s,0m0.221s
200,500000,0.0000001,18,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0m36.925s,0m36.855s,0m0.047s
200,500000,0.0000001,18,truegenetrees,1000,treeqmc_n0_v1.0.0,heron03,2m18.668s,2m18.468s,0m0.197s
200,500000,0.0000001,18,truegenetrees,250,treeqmc_n0_v1.0.0,heron02,0m34.938s,0m34.883s,0m0.049s
200,500000,0.0000001,19,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,2m33.646s,2m33.375s,0m0.218s
200,500000,0.0000001,19,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron00,1m5.649s,1m5.497s,0m0.121s
200,500000,0.0000001,19,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,2m20.887s,2m20.670s,0m0.209s
200,500000,0.0000001,19,truegenetrees,250,treeqmc_n0_v1.0.0,heron00,1m7.001s,1m6.849s,0m0.135s
200,500000,0.0000001,20,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron01,2m31.535s,2m31.289s,0m0.213s
200,500000,0.0000001,20,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0m38.292s,0m38.240s,0m0.033s
200,500000,0.0000001,20,truegenetrees,1000,treeqmc_n0_v1.0.0,heron01,2m19.513s,2m19.275s,0m0.227s
200,500000,0.0000001,20,truegenetrees,250,treeqmc_n0_v1.0.0,heron10,0m35.210s,0m35.137s,0m0.059s
200,500000,0.0000001,21,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m30.472s,2m30.194s,0m0.239s
200,500000,0.0000001,21,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0m36.442s,0m36.353s,0m0.071s
200,500000,0.0000001,21,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,2m20.218s,2m20.015s,0m0.195s
200,500000,0.0000001,21,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,0m35.028s,0m34.968s,0m0.054s
200,500000,0.0000001,22,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron07,2m27.775s,2m27.198s,0m0.550s
200,500000,0.0000001,22,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m39.230s,0m39.118s,0m0.092s
200,500000,0.0000001,22,truegenetrees,1000,treeqmc_n0_v1.0.0,heron07,2m20.563s,2m20.386s,0m0.145s
200,500000,0.0000001,22,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m36.378s,0m36.308s,0m0.061s
200,500000,0.0000001,23,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron00,4m49.260s,4m48.800s,0m0.425s
200,500000,0.0000001,23,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0m38.013s,0m37.939s,0m0.058s
200,500000,0.0000001,23,truegenetrees,1000,treeqmc_n0_v1.0.0,heron00,4m33.477s,4m33.015s,0m0.441s
200,500000,0.0000001,23,truegenetrees,250,treeqmc_n0_v1.0.0,heron04,0m35.954s,0m35.894s,0m0.053s
200,500000,0.0000001,24,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron10,2m38.683s,2m38.461s,0m0.203s
200,500000,0.0000001,24,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0m41.130s,0m41.055s,0m0.047s
200,500000,0.0000001,24,truegenetrees,1000,treeqmc_n0_v1.0.0,heron10,2m43.272s,2m42.770s,0m0.483s
200,500000,0.0000001,24,truegenetrees,250,treeqmc_n0_v1.0.0,heron05,0m40.316s,0m40.243s,0m0.057s
200,500000,0.0000001,25,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m28.753s,2m28.530s,0m0.182s
200,500000,0.0000001,25,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0m36.845s,0m36.771s,0m0.053s
200,500000,0.0000001,25,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m20.556s,2m20.238s,0m0.303s
200,500000,0.0000001,25,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m34.862s,0m34.763s,0m0.091s
200,500000,0.0000001,26,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron02,2m31.701s,2m31.440s,0m0.222s
200,500000,0.0000001,26,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron08,0m37.754s,0m37.686s,0m0.042s
200,500000,0.0000001,26,truegenetrees,1000,treeqmc_n0_v1.0.0,heron02,2m22.486s,2m22.233s,0m0.232s
200,500000,0.0000001,26,truegenetrees,250,treeqmc_n0_v1.0.0,heron08,0m35.738s,0m35.680s,0m0.047s
200,500000,0.0000001,27,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,2m21.075s,2m20.746s,0m0.302s
200,500000,0.0000001,27,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,0m35.309s,0m35.244s,0m0.054s
200,500000,0.0000001,27,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,2m16.163s,2m15.978s,0m0.164s
200,500000,0.0000001,27,truegenetrees,250,treeqmc_n0_v1.0.0,heron03,0m34.359s,0m34.259s,0m0.095s
200,500000,0.0000001,28,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,2m22.187s,2m21.941s,0m0.222s
200,500000,0.0000001,28,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,0m37.437s,0m37.310s,0m0.102s
200,500000,0.0000001,28,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2m22.913s,2m22.694s,0m0.216s
200,500000,0.0000001,28,truegenetrees,250,treeqmc_n0_v1.0.0,heron09,0m35.689s,0m35.592s,0m0.090s
200,500000,0.0000001,29,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m51.467s,2m50.985s,0m0.439s
200,500000,0.0000001,29,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0m39.476s,0m39.391s,0m0.054s
200,500000,0.0000001,29,truegenetrees,1000,treeqmc_n0_v1.0.0,heron06,2m28.823s,2m28.617s,0m0.198s
200,500000,0.0000001,29,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,0m37.171s,0m37.083s,0m0.079s
200,500000,0.0000001,30,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron09,2m29.320s,2m29.095s,0m0.197s
200,500000,0.0000001,30,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0m37.442s,0m37.367s,0m0.065s
200,500000,0.0000001,30,truegenetrees,1000,treeqmc_n0_v1.0.0,heron09,2m24.657s,2m24.051s,0m0.596s
200,500000,0.0000001,30,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,0m36.203s,0m36.115s,0m0.082s
200,500000,0.0000001,31,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron10,2m25.902s,2m25.662s,0m0.225s
200,500000,0.0000001,31,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0m35.974s,0m35.881s,0m0.070s
200,500000,0.0000001,31,truegenetrees,1000,treeqmc_n0_v1.0.0,heron10,2m18.716s,2m18.425s,0m0.255s
200,500000,0.0000001,31,truegenetrees,250,treeqmc_n0_v1.0.0,heron05,0m35.259s,0m35.192s,0m0.055s
200,500000,0.0000001,32,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron07,2m26.371s,2m26.132s,0m0.207s
200,500000,0.0000001,32,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0m36.645s,0m36.580s,0m0.039s
200,500000,0.0000001,32,truegenetrees,1000,treeqmc_n0_v1.0.0,heron07,2m20.613s,2m20.255s,0m0.343s
200,500000,0.0000001,32,truegenetrees,250,treeqmc_n0_v1.0.0,heron02,0m35.517s,0m35.454s,0m0.056s
200,500000,0.0000001,33,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron08,2m44.571s,2m43.854s,0m0.686s
200,500000,0.0000001,33,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron01,0m40.051s,0m39.972s,0m0.060s
200,500000,0.0000001,33,truegenetrees,1000,treeqmc_n0_v1.0.0,heron08,2m29.499s,2m29.294s,0m0.196s
200,500000,0.0000001,33,truegenetrees,250,treeqmc_n0_v1.0.0,heron01,0m37.771s,0m37.665s,0m0.097s
200,500000,0.0000001,34,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron03,2m29.244s,2m29.010s,0m0.204s
200,500000,0.0000001,34,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron03,0m37.646s,0m37.519s,0m0.105s
200,500000,0.0000001,34,truegenetrees,1000,treeqmc_n0_v1.0.0,heron03,2m18.006s,2m17.628s,0m0.376s
200,500000,0.0000001,34,truegenetrees,250,treeqmc_n0_v1.0.0,heron03,0m34.510s,0m34.452s,0m0.049s
200,500000,0.0000001,35,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron09,2m31.993s,2m31.620s,0m0.328s
200,500000,0.0000001,35,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron11,0m38.555s,0m38.488s,0m0.050s
200,500000,0.0000001,35,truegenetrees,1000,treeqmc_n0_v1.0.0,heron09,2m18.830s,2m18.528s,0m0.294s
200,500000,0.0000001,35,truegenetrees,250,treeqmc_n0_v1.0.0,heron11,0m34.807s,0m34.724s,0m0.076s
200,500000,0.0000001,36,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron04,2m32.483s,2m32.264s,0m0.191s
200,500000,0.0000001,36,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron09,0m38.295s,0m38.212s,0m0.059s
200,500000,0.0000001,36,truegenetrees,1000,treeqmc_n0_v1.0.0,heron04,2m29.086s,2m28.874s,0m0.199s
200,500000,0.0000001,36,truegenetrees,250,treeqmc_n0_v1.0.0,heron09,0m38.014s,0m37.954s,0m0.053s
200,500000,0.0000001,37,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,2m36.533s,2m36.170s,0m0.337s
200,500000,0.0000001,37,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron07,0m38.276s,0m38.168s,0m0.085s
200,500000,0.0000001,37,truegenetrees,1000,treeqmc_n0_v1.0.0,heron11,2m33.124s,2m32.549s,0m0.572s
200,500000,0.0000001,37,truegenetrees,250,treeqmc_n0_v1.0.0,heron07,0m38.432s,0m38.352s,0m0.072s
200,500000,0.0000001,38,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron01,2m31.686s,2m31.294s,0m0.359s
200,500000,0.0000001,38,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron10,0m37.602s,0m37.521s,0m0.063s
200,500000,0.0000001,38,truegenetrees,1000,treeqmc_n0_v1.0.0,heron01,2m25.178s,2m24.975s,0m0.195s
200,500000,0.0000001,38,truegenetrees,250,treeqmc_n0_v1.0.0,heron10,0m36.414s,0m36.359s,0m0.040s
200,500000,0.0000001,39,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron10,2m37.690s,2m37.460s,0m0.208s
200,500000,0.0000001,39,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron05,0m38.933s,0m38.863s,0m0.048s
200,500000,0.0000001,39,truegenetrees,1000,treeqmc_n0_v1.0.0,heron10,2m18.400s,2m18.056s,0m0.327s
200,500000,0.0000001,39,truegenetrees,250,treeqmc_n0_v1.0.0,heron05,0m35.755s,0m35.687s,0m0.059s
200,500000,0.0000001,40,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron05,2m25.159s,2m24.898s,0m0.217s
200,500000,0.0000001,40,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron04,0m37.873s,0m37.778s,0m0.079s
200,500000,0.0000001,40,truegenetrees,1000,treeqmc_n0_v1.0.0,heron05,2m24.736s,2m24.405s,0m0.315s
200,500000,0.0000001,40,truegenetrees,250,treeqmc_n0_v1.0.0,heron04,0m36.846s,0m36.785s,0m0.052s
200,500000,0.0000001,41,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron07,2m25.652s,2m25.031s,0m0.591s
200,500000,0.0000001,41,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,0m36.853s,0m36.784s,0m0.044s
200,500000,0.0000001,41,truegenetrees,1000,treeqmc_n0_v1.0.0,heron07,2m21.513s,2m21.160s,0m0.338s
200,500000,0.0000001,41,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,0m35.670s,0m35.609s,0m0.052s
200,500000,0.0000001,42,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron06,2m35.552s,2m35.159s,0m0.350s
200,500000,0.0000001,42,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron02,0m38.749s,0m38.670s,0m0.056s
