NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
500,2000000,1e-06,5,truegenetrees,250,TRUE,heron11,0,0,0.6782300957136359,0,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron01,10,0.02008,0.6657432697786695,819.345,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron01,4,0.008032,0.6658173724727671,848.464,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron01,3,0.006024,0.6658173717117037,844.317,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,astral_3_v5.7.7,heron01,5,0.01004,0.6658173752089707,1560.397,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,fastral,heron01,5,0.01004,0.6658173752089707,286.646,0.0
500,2000000,1e-06,5,estimatedgenetre,1000,TRUE,heron01,0,0,0.665805519911429,0,0.0
500,2000000,1e-06,5,truegenetrees,1000,treeqmc_n0_v1.0.0,heron01,2,0.004016,0.6807765584215107,810.908,0.0
500,2000000,1e-06,5,truegenetrees,1000,treeqmc_n1_v1.0.0,heron01,1,0.002008,0.6807807471384102,837.35,0.0
500,2000000,1e-06,5,truegenetrees,1000,treeqmc_n2_v1.0.0,heron01,1,0.002008,0.6807807471384102,831.522,0.0
500,2000000,1e-06,5,truegenetrees,1000,astral_3_v5.7.7,heron01,1,0.002008,0.6807807471384102,1100.553,0.0
500,2000000,1e-06,5,truegenetrees,1000,fastral,heron01,1,0.002008,0.6807807471384102,294.552,0.0
500,2000000,1e-06,5,truegenetrees,1000,TRUE,heron01,0,0,0.6807802404171545,0,0.0
500,2000000,1e-06,6,estimatedgenetre,250,treeqmc_n0_v1.0.0,heron06,18,0.036145,0.6645815337979135,202.232,0.0
500,2000000,1e-06,6,estimatedgenetre,250,treeqmc_n1_v1.0.0,heron06,14,0.028112,0.6655891783065833,213.042,0.0
500,2000000,1e-06,6,estimatedgenetre,250,treeqmc_n2_v1.0.0,heron06,12,0.024096,0.6655879324081955,211.835,0.0
500,2000000,1e-06,6,estimatedgenetre,250,astral_3_v5.7.7,heron06,18,0.036145,0.6655896392009595,179.393,0.0
500,2000000,1e-06,6,estimatedgenetre,250,fastral,heron06,18,0.036145,0.6655896392009595,148.035,0.0
500,2000000,1e-06,6,estimatedgenetre,250,TRUE,heron06,0,0,0.6650140424148996,0,0.0
500,2000000,1e-06,6,truegenetrees,250,treeqmc_n0_v1.0.0,heron06,5,0.01004,0.6898872791921047,202.929,0.0
500,2000000,1e-06,6,truegenetrees,250,treeqmc_n1_v1.0.0,heron06,3,0.006024,0.6898889178546593,210.933,0.0
500,2000000,1e-06,6,truegenetrees,250,treeqmc_n2_v1.0.0,heron06,5,0.01004,0.6898885432295464,212.09300000000002,0.0
500,2000000,1e-06,6,truegenetrees,250,astral_3_v5.7.7,heron06,3,0.006024,0.6898889178546593,119.788,0.0
500,2000000,1e-06,6,truegenetrees,250,fastral,heron06,3,0.006024,0.6898889178546593,128.094,0.0
500,2000000,1e-06,6,truegenetrees,250,TRUE,heron06,0,0,0.6897125388351192,0,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,treeqmc_n0_v1.0.0,heron11,11,0.022088,0.6634141746521153,807.498,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,treeqmc_n1_v1.0.0,heron11,9,0.018072,0.6634141195802798,844.191,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,treeqmc_n2_v1.0.0,heron11,8,0.016064,0.6634141042830618,837.809,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,astral_3_v5.7.7,heron11,11,0.022088,0.6634141746521153,1517.017,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,fastral,heron11,11,0.022088,0.6634141746521153,299.457,0.0
500,2000000,1e-06,6,estimatedgenetre,1000,TRUE,heron11,0,0,0.6633436541157862,0,0.0
