NTAX,STRHT,SRATE,REPL,GTRE,NGEN,MTHD,QS,NQS
100,2000000,0.000001,27,truegenetrees,1000,treeqmc_n1_v1.0.0,3057356015,0.748815130084437
100,2000000,0.000001,27,truegenetrees,250,treeqmc_n1_v1.0.0,761990477,0.7465143023690124
100,2000000,0.000001,28,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2901984114,0.718206981397047
100,2000000,0.000001,28,estimatedgenetre,250,treeqmc_n1_v1.0.0,731367232,0.7234862327993284
100,2000000,0.000001,28,truegenetrees,1000,treeqmc_n1_v1.0.0,3184204349,0.7798831350073783
100,2000000,0.000001,28,truegenetrees,250,treeqmc_n1_v1.0.0,798967202,0.7827400229002492
100,2000000,0.000001,29,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2932624550,0.7680469020835727
100,2000000,0.000001,29,estimatedgenetre,250,treeqmc_n1_v1.0.0,734874802,0.7702751214364801
100,2000000,0.000001,29,truegenetrees,1000,treeqmc_n1_v1.0.0,3411637100,0.8355865219174978
100,2000000,0.000001,29,truegenetrees,250,treeqmc_n1_v1.0.0,853340778,0.8360092610077334
100,2000000,0.000001,30,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3284374371,0.8044175775574456
100,2000000,0.000001,30,estimatedgenetre,250,treeqmc_n1_v1.0.0,813968785,0.7974372247377363
100,2000000,0.000001,30,truegenetrees,1000,treeqmc_n1_v1.0.0,3401779865,0.8331722637569879
100,2000000,0.000001,30,truegenetrees,250,treeqmc_n1_v1.0.0,841663826,0.824569470171507
100,2000000,0.000001,31,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3128772013,0.7663065113858325
100,2000000,0.000001,31,estimatedgenetre,250,treeqmc_n1_v1.0.0,790735682,0.7746756866707079
100,2000000,0.000001,31,truegenetrees,1000,treeqmc_n1_v1.0.0,3350269196,0.8205561444307696
100,2000000,0.000001,31,truegenetrees,250,treeqmc_n1_v1.0.0,840778549,0.8237021733193728
100,2000000,0.000001,32,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3393715949,0.831197269583611
100,2000000,0.000001,32,estimatedgenetre,250,treeqmc_n1_v1.0.0,848037882,0.8308140678557652
100,2000000,0.000001,32,truegenetrees,1000,treeqmc_n1_v1.0.0,3430212388,0.8401360269904542
100,2000000,0.000001,32,truegenetrees,250,treeqmc_n1_v1.0.0,854610128,0.8372528302626181
100,2000000,0.000001,33,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2858181318,0.701259577603241
100,2000000,0.000001,33,estimatedgenetre,250,treeqmc_n1_v1.0.0,710748508,0.69680663295739
100,2000000,0.000001,33,truegenetrees,1000,treeqmc_n1_v1.0.0,3391530029,0.8306618487971246
100,2000000,0.000001,33,truegenetrees,250,treeqmc_n1_v1.0.0,846779469,0.8295812134682856
100,2000000,0.000001,34,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2809423647,0.6880986644804845
100,2000000,0.000001,34,estimatedgenetre,250,treeqmc_n1_v1.0.0,699477503,0.6852764633427546
100,2000000,0.000001,34,truegenetrees,1000,treeqmc_n1_v1.0.0,3084227705,0.7553966102732722
100,2000000,0.000001,34,truegenetrees,250,treeqmc_n1_v1.0.0,766350391,0.7507856656686077
100,2000000,0.000001,35,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2929564074,0.7698882675910971
100,2000000,0.000001,35,estimatedgenetre,250,treeqmc_n1_v1.0.0,732511823,0.7621467587815216
100,2000000,0.000001,35,truegenetrees,1000,treeqmc_n1_v1.0.0,3661892953,0.8968797989186674
100,2000000,0.000001,35,truegenetrees,250,treeqmc_n1_v1.0.0,913283930,0.8947349559445741
100,2000000,0.000001,36,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3281307357,0.8036723897611927
100,2000000,0.000001,36,estimatedgenetre,250,treeqmc_n1_v1.0.0,826117353,0.8093410706791381
100,2000000,0.000001,36,truegenetrees,1000,treeqmc_n1_v1.0.0,3447487365,0.8443670567056706
100,2000000,0.000001,36,truegenetrees,250,treeqmc_n1_v1.0.0,859788620,0.8423261460839961
100,2000000,0.000001,37,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3380875407,0.8363799836913548
100,2000000,0.000001,37,estimatedgenetre,250,treeqmc_n1_v1.0.0,838029417,0.8291012009210244
100,2000000,0.000001,37,truegenetrees,1000,treeqmc_n1_v1.0.0,3624794351,0.8877935183722454
100,2000000,0.000001,37,truegenetrees,250,treeqmc_n1_v1.0.0,899355979,0.8810898843353723
100,2000000,0.000001,38,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2976899451,0.7852284889583235
100,2000000,0.000001,38,estimatedgenetre,250,treeqmc_n1_v1.0.0,734102872,0.7810748647827551
100,2000000,0.000001,38,truegenetrees,1000,treeqmc_n1_v1.0.0,3577000361,0.876087697177881
100,2000000,0.000001,38,truegenetrees,250,treeqmc_n1_v1.0.0,894390711,0.8762254618931281
100,2000000,0.000001,39,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3163896595,0.7758496864713227
100,2000000,0.000001,39,estimatedgenetre,250,treeqmc_n1_v1.0.0,793185019,0.7782690605158845
100,2000000,0.000001,39,truegenetrees,1000,treeqmc_n1_v1.0.0,3426382535,0.8391980100050821
100,2000000,0.000001,39,truegenetrees,250,treeqmc_n1_v1.0.0,857847710,0.8404246563431853
100,2000000,0.000001,40,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3425384487,0.8392477297387957
100,2000000,0.000001,40,estimatedgenetre,250,treeqmc_n1_v1.0.0,853813297,0.8369536048239019
100,2000000,0.000001,40,truegenetrees,1000,treeqmc_n1_v1.0.0,3665088815,0.8976625372741356
100,2000000,0.000001,40,truegenetrees,250,treeqmc_n1_v1.0.0,918511116,0.8998559767813517
100,2000000,0.000001,41,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2339845527,0.7136172795296633
100,2000000,0.000001,41,estimatedgenetre,250,treeqmc_n1_v1.0.0,594116882,0.7166658890240448
100,2000000,0.000001,41,truegenetrees,1000,treeqmc_n1_v1.0.0,3413410294,0.8360208169388368
100,2000000,0.000001,41,truegenetrees,250,treeqmc_n1_v1.0.0,853982140,0.8366375968209065
100,2000000,0.000001,42,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3323780842,0.8361681145060056
100,2000000,0.000001,42,estimatedgenetre,250,treeqmc_n1_v1.0.0,832478989,0.8358219508327702
100,2000000,0.000001,42,truegenetrees,1000,treeqmc_n1_v1.0.0,3616633782,0.8857948118077114
100,2000000,0.000001,42,truegenetrees,250,treeqmc_n1_v1.0.0,903956554,0.8855970207633008
100,2000000,0.000001,43,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3397018161,0.8321898592978487
100,2000000,0.000001,43,estimatedgenetre,250,treeqmc_n1_v1.0.0,844763715,0.8283338570750084
100,2000000,0.000001,43,truegenetrees,1000,treeqmc_n1_v1.0.0,3632562922,0.8896962158256642
100,2000000,0.000001,43,truegenetrees,250,treeqmc_n1_v1.0.0,910142522,0.8916573505513816
100,2000000,0.000001,44,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3258514222,0.7984331803837053
100,2000000,0.000001,44,estimatedgenetre,250,treeqmc_n1_v1.0.0,821918434,0.8054185151243156
100,2000000,0.000001,44,truegenetrees,1000,treeqmc_n1_v1.0.0,3649475416,0.8938384653159194
100,2000000,0.000001,44,truegenetrees,250,treeqmc_n1_v1.0.0,914579040,0.8960037620088539
100,2000000,0.000001,45,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3201031197,0.7842061722855138
100,2000000,0.000001,45,estimatedgenetre,250,treeqmc_n1_v1.0.0,799120900,0.7828991328870871
100,2000000,0.000001,45,truegenetrees,1000,treeqmc_n1_v1.0.0,3319283566,0.8129670679721034
100,2000000,0.000001,45,truegenetrees,250,treeqmc_n1_v1.0.0,829422702,0.8125769657782105
100,2000000,0.000001,46,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3255575969,0.7973636471402242
100,2000000,0.000001,46,estimatedgenetre,250,treeqmc_n1_v1.0.0,813584432,0.7970603741190445
100,2000000,0.000001,46,truegenetrees,1000,treeqmc_n1_v1.0.0,3358152728,0.8224869984141271
100,2000000,0.000001,46,truegenetrees,250,treeqmc_n1_v1.0.0,843161263,0.8260364939351078
100,2000000,0.000001,47,estimatedgenetre,1000,treeqmc_n1_v1.0.0,1395126214,0.5297577122816288
100,2000000,0.000001,47,estimatedgenetre,250,treeqmc_n1_v1.0.0,356261347,0.5336801272336789
100,2000000,0.000001,47,truegenetrees,1000,treeqmc_n1_v1.0.0,3282620094,0.8039873605319716
100,2000000,0.000001,47,truegenetrees,250,treeqmc_n1_v1.0.0,819576535,0.8029307763429404
100,2000000,0.000001,48,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3410715633,0.8353608339609471
100,2000000,0.000001,48,estimatedgenetre,250,treeqmc_n1_v1.0.0,853954002,0.8366100303091534
100,2000000,0.000001,48,truegenetrees,1000,treeqmc_n1_v1.0.0,3574239854,0.8754115870362547
100,2000000,0.000001,48,truegenetrees,250,treeqmc_n1_v1.0.0,890997426,0.8729010951707415
100,2000000,0.000001,49,estimatedgenetre,1000,treeqmc_n1_v1.0.0,3421279702,0.8379482518630289
100,2000000,0.000001,49,estimatedgenetre,250,treeqmc_n1_v1.0.0,843828794,0.8266904672508067
100,2000000,0.000001,49,truegenetrees,1000,treeqmc_n1_v1.0.0,3510266143,0.859742988911136
100,2000000,0.000001,49,truegenetrees,250,treeqmc_n1_v1.0.0,872482182,0.8547618993736108
100,2000000,0.000001,50,estimatedgenetre,1000,treeqmc_n1_v1.0.0,2917868217,0.7497647465751082
100,2000000,0.000001,50,estimatedgenetre,250,treeqmc_n1_v1.0.0,743311180,0.765115424052335
100,2000000,0.000001,50,truegenetrees,1000,treeqmc_n1_v1.0.0,3449851337,0.8449460465230196
100,2000000,0.000001,50,truegenetrees,250,treeqmc_n1_v1.0.0,868408965,0.8507714102022447
10,2000000,0.000001,01,estimatedgenetre,1000,treeqmc_n1_v1.0.0,278252,0.8431878787878788
10,2000000,0.000001,01,estimatedgenetre,250,treeqmc_n1_v1.0.0,69329,0.8403515151515152
10,2000000,0.000001,01,truegenetrees,1000,treeqmc_n1_v1.0.0,299558,0.9077515151515152
10,2000000,0.000001,01,truegenetrees,250,treeqmc_n1_v1.0.0,74890,0.9077575757575758
10,2000000,0.000001,02,estimatedgenetre,1000,treeqmc_n1_v1.0.0,308054,0.9334969696969697
10,2000000,0.000001,02,estimatedgenetre,250,treeqmc_n1_v1.0.0,77000,0.9333333333333333
10,2000000,0.000001,02,truegenetrees,1000,treeqmc_n1_v1.0.0,312110,0.9457878787878787
10,2000000,0.000001,02,truegenetrees,250,treeqmc_n1_v1.0.0,78135,0.9470909090909091
10,2000000,0.000001,03,estimatedgenetre,1000,treeqmc_n1_v1.0.0,297610,0.9018484848484849
10,2000000,0.000001,03,estimatedgenetre,250,treeqmc_n1_v1.0.0,74308,0.9007030303030303
10,2000000,0.000001,03,truegenetrees,1000,treeqmc_n1_v1.0.0,303655,0.9201666666666667
10,2000000,0.000001,03,truegenetrees,250,treeqmc_n1_v1.0.0,75556,0.915830303030303
10,2000000,0.000001,04,estimatedgenetre,1000,treeqmc_n1_v1.0.0,273621,0.847399309373016
10,2000000,0.000001,04,estimatedgenetre,250,treeqmc_n1_v1.0.0,69329,0.854584227004906
10,2000000,0.000001,04,truegenetrees,1000,treeqmc_n1_v1.0.0,309595,0.9381666666666667
10,2000000,0.000001,04,truegenetrees,250,treeqmc_n1_v1.0.0,77335,0.9373939393939394
10,2000000,0.000001,05,estimatedgenetre,1000,treeqmc_n1_v1.0.0,291978,0.8883784046929387
10,2000000,0.000001,05,estimatedgenetre,250,treeqmc_n1_v1.0.0,73603,0.8956860358989961
10,2000000,0.000001,05,truegenetrees,1000,treeqmc_n1_v1.0.0,311820,0.9449090909090909
10,2000000,0.000001,05,truegenetrees,250,treeqmc_n1_v1.0.0,78146,0.9472242424242424
10,2000000,0.000001,06,estimatedgenetre,1000,treeqmc_n1_v1.0.0,297201,0.9006090909090909
10,2000000,0.000001,06,estimatedgenetre,250,treeqmc_n1_v1.0.0,74318,0.9008242424242424
10,2000000,0.000001,06,truegenetrees,1000,treeqmc_n1_v1.0.0,306674,0.9293151515151515
10,2000000,0.000001,06,truegenetrees,250,treeqmc_n1_v1.0.0,76549,0.9278666666666666
10,2000000,0.000001,07,estimatedgenetre,1000,treeqmc_n1_v1.0.0,267571,0.831262718051478
10,2000000,0.000001,07,estimatedgenetre,250,treeqmc_n1_v1.0.0,66477,0.8237342321132066
10,2000000,0.000001,07,truegenetrees,1000,treeqmc_n1_v1.0.0,321610,0.9745757575757575
10,2000000,0.000001,07,truegenetrees,250,treeqmc_n1_v1.0.0,80070,0.9705454545454546
10,2000000,0.000001,08,estimatedgenetre,1000,treeqmc_n1_v1.0.0,278924,0.8452242424242424
10,2000000,0.000001,08,estimatedgenetre,250,treeqmc_n1_v1.0.0,69731,0.8452242424242424
10,2000000,0.000001,08,truegenetrees,1000,treeqmc_n1_v1.0.0,282197,0.8551424242424243
10,2000000,0.000001,08,truegenetrees,250,treeqmc_n1_v1.0.0,70264,0.8516848484848485
10,2000000,0.000001,09,estimatedgenetre,1000,treeqmc_n1_v1.0.0,298763,0.9053424242424243
10,2000000,0.000001,09,estimatedgenetre,250,treeqmc_n1_v1.0.0,74960,0.9086060606060606
10,2000000,0.000001,09,truegenetrees,1000,treeqmc_n1_v1.0.0,309804,0.9388
10,2000000,0.000001,09,truegenetrees,250,treeqmc_n1_v1.0.0,77650,0.9412121212121212
10,2000000,0.000001,10,estimatedgenetre,1000,treeqmc_n1_v1.0.0,277885,0.843374042465371
10,2000000,0.000001,10,estimatedgenetre,250,treeqmc_n1_v1.0.0,70236,0.8515105959943746
10,2000000,0.000001,10,truegenetrees,1000,treeqmc_n1_v1.0.0,293386,0.8890484848484849
10,2000000,0.000001,10,truegenetrees,250,treeqmc_n1_v1.0.0,73240,0.8877575757575757
10,2000000,0.000001,11,estimatedgenetre,1000,treeqmc_n1_v1.0.0,253150,0.7673839830002395
10,2000000,0.000001,11,estimatedgenetre,250,treeqmc_n1_v1.0.0,63849,0.7740773968284759
10,2000000,0.000001,11,truegenetrees,1000,treeqmc_n1_v1.0.0,283713,0.8597363636363636
10,2000000,0.000001,11,truegenetrees,250,treeqmc_n1_v1.0.0,71485,0.8664848484848485
10,2000000,0.000001,12,estimatedgenetre,1000,treeqmc_n1_v1.0.0,304228,0.9219030303030303
10,2000000,0.000001,12,estimatedgenetre,250,treeqmc_n1_v1.0.0,76129,0.9227757575757576
10,2000000,0.000001,12,truegenetrees,1000,treeqmc_n1_v1.0.0,307947,0.9331727272727273
10,2000000,0.000001,12,truegenetrees,250,treeqmc_n1_v1.0.0,76768,0.9305212121212121
10,2000000,0.000001,13,estimatedgenetre,1000,treeqmc_n1_v1.0.0,276965,0.8392878787878788
10,2000000,0.000001,13,estimatedgenetre,250,treeqmc_n1_v1.0.0,69270,0.8396363636363636
10,2000000,0.000001,13,truegenetrees,1000,treeqmc_n1_v1.0.0,285547,0.8652939393939394
10,2000000,0.000001,13,truegenetrees,250,treeqmc_n1_v1.0.0,71670,0.8687272727272727
10,2000000,0.000001,14,estimatedgenetre,1000,treeqmc_n1_v1.0.0,254593,0.775788989344035
10,2000000,0.000001,14,estimatedgenetre,250,treeqmc_n1_v1.0.0,62995,0.7732578835602145
10,2000000,0.000001,14,truegenetrees,1000,treeqmc_n1_v1.0.0,282335,0.855560606060606
10,2000000,0.000001,14,truegenetrees,250,treeqmc_n1_v1.0.0,70563,0.8553090909090909
10,2000000,0.000001,15,estimatedgenetre,1000,treeqmc_n1_v1.0.0,278341,0.8441508026288255
10,2000000,0.000001,15,estimatedgenetre,250,treeqmc_n1_v1.0.0,69279,0.840366816676573
10,2000000,0.000001,15,truegenetrees,1000,treeqmc_n1_v1.0.0,310288,0.9402666666666667
10,2000000,0.000001,15,truegenetrees,250,treeqmc_n1_v1.0.0,77136,0.9349818181818181
10,2000000,0.000001,16,estimatedgenetre,1000,treeqmc_n1_v1.0.0,282202,0.8551575757575758
10,2000000,0.000001,16,estimatedgenetre,250,treeqmc_n1_v1.0.0,70644,0.8562909090909091
10,2000000,0.000001,16,truegenetrees,1000,treeqmc_n1_v1.0.0,316366,0.9586848484848485
10,2000000,0.000001,16,truegenetrees,250,treeqmc_n1_v1.0.0,79102,0.9588121212121212
10,2000000,0.000001,17,estimatedgenetre,1000,treeqmc_n1_v1.0.0,256177,0.818605944213483
10,2000000,0.000001,17,estimatedgenetre,250,treeqmc_n1_v1.0.0,65281,0.8211446540880503
10,2000000,0.000001,17,truegenetrees,1000,treeqmc_n1_v1.0.0,300101,0.9093969696969697
10,2000000,0.000001,17,truegenetrees,250,treeqmc_n1_v1.0.0,74897,0.9078424242424242
10,2000000,0.000001,18,estimatedgenetre,1000,treeqmc_n1_v1.0.0,295414,0.8951939393939394
10,2000000,0.000001,18,estimatedgenetre,250,treeqmc_n1_v1.0.0,73785,0.8943636363636364
10,2000000,0.000001,18,truegenetrees,1000,treeqmc_n1_v1.0.0,308968,0.9362666666666667
10,2000000,0.000001,18,truegenetrees,250,treeqmc_n1_v1.0.0,77314,0.9371393939393939
10,2000000,0.000001,19,estimatedgenetre,1000,treeqmc_n1_v1.0.0,286479,0.8681602744375485
10,2000000,0.000001,19,estimatedgenetre,250,treeqmc_n1_v1.0.0,71708,0.8692721718469669
10,2000000,0.000001,19,truegenetrees,1000,treeqmc_n1_v1.0.0,311443,0.9437666666666666
10,2000000,0.000001,19,truegenetrees,250,treeqmc_n1_v1.0.0,78031,0.945830303030303
10,2000000,0.000001,20,estimatedgenetre,1000,treeqmc_n1_v1.0.0,271029,0.829469013006886
10,2000000,0.000001,20,estimatedgenetre,250,treeqmc_n1_v1.0.0,67517,0.8281754063170806
10,2000000,0.000001,20,truegenetrees,1000,treeqmc_n1_v1.0.0,293815,0.8903484848484848
10,2000000,0.000001,20,truegenetrees,250,treeqmc_n1_v1.0.0,73762,0.8940848484848485
10,2000000,0.000001,21,estimatedgenetre,1000,treeqmc_n1_v1.0.0,281985,0.8545
10,2000000,0.000001,21,estimatedgenetre,250,treeqmc_n1_v1.0.0,70349,0.8527151515151515
10,2000000,0.000001,21,truegenetrees,1000,treeqmc_n1_v1.0.0,304371,0.9223363636363636
10,2000000,0.000001,21,truegenetrees,250,treeqmc_n1_v1.0.0,76174,0.9233212121212121
10,2000000,0.000001,22,estimatedgenetre,1000,treeqmc_n1_v1.0.0,293343,0.8889181818181818
10,2000000,0.000001,22,estimatedgenetre,250,treeqmc_n1_v1.0.0,73368,0.8893090909090909
10,2000000,0.000001,22,truegenetrees,1000,treeqmc_n1_v1.0.0,313502,0.9500060606060606
10,2000000,0.000001,22,truegenetrees,250,treeqmc_n1_v1.0.0,78060,0.9461818181818182
10,2000000,0.000001,23,estimatedgenetre,1000,treeqmc_n1_v1.0.0,288432,0.8740575529103736
10,2000000,0.000001,23,estimatedgenetre,250,treeqmc_n1_v1.0.0,71945,0.8720606060606061
10,2000000,0.000001,23,truegenetrees,1000,treeqmc_n1_v1.0.0,315094,0.954830303030303
10,2000000,0.000001,23,truegenetrees,250,treeqmc_n1_v1.0.0,78788,0.9550060606060606
10,2000000,0.000001,24,estimatedgenetre,1000,treeqmc_n1_v1.0.0,166273,0.7161784405191091
10,2000000,0.000001,24,estimatedgenetre,250,treeqmc_n1_v1.0.0,42216,0.7330693894561366
10,2000000,0.000001,24,truegenetrees,1000,treeqmc_n1_v1.0.0,280536,0.8501090909090909
10,2000000,0.000001,24,truegenetrees,250,treeqmc_n1_v1.0.0,69716,0.8450424242424243
10,2000000,0.000001,25,estimatedgenetre,1000,treeqmc_n1_v1.0.0,290654,0.880769696969697
10,2000000,0.000001,25,estimatedgenetre,250,treeqmc_n1_v1.0.0,72503,0.8788242424242424
10,2000000,0.000001,25,truegenetrees,1000,treeqmc_n1_v1.0.0,308243,0.934069696969697
10,2000000,0.000001,25,truegenetrees,250,treeqmc_n1_v1.0.0,76586,0.9283151515151515
10,2000000,0.000001,26,estimatedgenetre,1000,treeqmc_n1_v1.0.0,290352,0.8799398729573776
10,2000000,0.000001,26,estimatedgenetre,250,treeqmc_n1_v1.0.0,72465,0.8783636363636363
10,2000000,0.000001,26,truegenetrees,1000,treeqmc_n1_v1.0.0,304672,0.9232484848484849
10,2000000,0.000001,26,truegenetrees,250,treeqmc_n1_v1.0.0,76296,0.9248
10,2000000,0.000001,27,estimatedgenetre,1000,treeqmc_n1_v1.0.0,291886,0.8845030303030303
10,2000000,0.000001,27,estimatedgenetre,250,treeqmc_n1_v1.0.0,72436,0.8780121212121212
10,2000000,0.000001,27,truegenetrees,1000,treeqmc_n1_v1.0.0,313184,0.9490424242424242
10,2000000,0.000001,27,truegenetrees,250,treeqmc_n1_v1.0.0,78232,0.9482666666666667
10,2000000,0.000001,28,estimatedgenetre,1000,treeqmc_n1_v1.0.0,308988,0.9363272727272727
10,2000000,0.000001,28,estimatedgenetre,250,treeqmc_n1_v1.0.0,77155,0.9352121212121212
10,2000000,0.000001,28,truegenetrees,1000,treeqmc_n1_v1.0.0,312071,0.9456696969696969
10,2000000,0.000001,28,truegenetrees,250,treeqmc_n1_v1.0.0,77998,0.9454303030303031
10,2000000,0.000001,29,estimatedgenetre,1000,treeqmc_n1_v1.0.0,237848,0.8918419306093524
10,2000000,0.000001,29,estimatedgenetre,250,treeqmc_n1_v1.0.0,61965,0.8958622484385843
10,2000000,0.000001,29,truegenetrees,1000,treeqmc_n1_v1.0.0,320706,0.9718363636363636
10,2000000,0.000001,29,truegenetrees,250,treeqmc_n1_v1.0.0,80372,0.9742060606060606
10,2000000,0.000001,30,estimatedgenetre,1000,treeqmc_n1_v1.0.0,274092,0.8305818181818182
10,2000000,0.000001,30,estimatedgenetre,250,treeqmc_n1_v1.0.0,68155,0.8261212121212121
10,2000000,0.000001,30,truegenetrees,1000,treeqmc_n1_v1.0.0,293859,0.8904818181818182
10,2000000,0.000001,30,truegenetrees,250,treeqmc_n1_v1.0.0,73259,0.8879878787878788
10,2000000,0.000001,31,estimatedgenetre,1000,treeqmc_n1_v1.0.0,265652,0.8153811682591521
10,2000000,0.000001,31,estimatedgenetre,250,treeqmc_n1_v1.0.0,65286,0.806567584596568
10,2000000,0.000001,31,truegenetrees,1000,treeqmc_n1_v1.0.0,304417,0.9224757575757576
10,2000000,0.000001,31,truegenetrees,250,treeqmc_n1_v1.0.0,76169,0.9232606060606061
10,2000000,0.000001,32,estimatedgenetre,1000,treeqmc_n1_v1.0.0,272747,0.8270774959669105
10,2000000,0.000001,32,estimatedgenetre,250,treeqmc_n1_v1.0.0,67686,0.8221803826298208
10,2000000,0.000001,32,truegenetrees,1000,treeqmc_n1_v1.0.0,308605,0.9351666666666667
10,2000000,0.000001,32,truegenetrees,250,treeqmc_n1_v1.0.0,76792,0.9308121212121212
10,2000000,0.000001,33,estimatedgenetre,1000,treeqmc_n1_v1.0.0,296257,0.8977484848484848
10,2000000,0.000001,33,estimatedgenetre,250,treeqmc_n1_v1.0.0,74325,0.9009090909090909
10,2000000,0.000001,33,truegenetrees,1000,treeqmc_n1_v1.0.0,308085,0.9335909090909091
10,2000000,0.000001,33,truegenetrees,250,treeqmc_n1_v1.0.0,77153,0.9351878787878788
10,2000000,0.000001,34,estimatedgenetre,1000,treeqmc_n1_v1.0.0,296613,0.8988272727272727
10,2000000,0.000001,34,estimatedgenetre,250,treeqmc_n1_v1.0.0,74183,0.8991878787878788
10,2000000,0.000001,34,truegenetrees,1000,treeqmc_n1_v1.0.0,308240,0.934060606060606
10,2000000,0.000001,34,truegenetrees,250,treeqmc_n1_v1.0.0,77420,0.9384242424242424
10,2000000,0.000001,35,estimatedgenetre,1000,treeqmc_n1_v1.0.0,312844,0.9510468251724442
10,2000000,0.000001,35,estimatedgenetre,250,treeqmc_n1_v1.0.0,79027,0.9579030303030303
10,2000000,0.000001,35,truegenetrees,1000,treeqmc_n1_v1.0.0,318352,0.9647030303030303
10,2000000,0.000001,35,truegenetrees,250,treeqmc_n1_v1.0.0,79914,0.9686545454545454
10,2000000,0.000001,36,estimatedgenetre,1000,treeqmc_n1_v1.0.0,308954,0.9362242424242424
10,2000000,0.000001,36,estimatedgenetre,250,treeqmc_n1_v1.0.0,77317,0.9371757575757576
10,2000000,0.000001,36,truegenetrees,1000,treeqmc_n1_v1.0.0,320225,0.9703787878787878
10,2000000,0.000001,36,truegenetrees,250,treeqmc_n1_v1.0.0,79894,0.9684121212121212
10,2000000,0.000001,37,estimatedgenetre,1000,treeqmc_n1_v1.0.0,257269,0.7796219302286116
10,2000000,0.000001,37,estimatedgenetre,250,treeqmc_n1_v1.0.0,65134,0.7895795955971489
10,2000000,0.000001,37,truegenetrees,1000,treeqmc_n1_v1.0.0,311059,0.9426030303030303
10,2000000,0.000001,37,truegenetrees,250,treeqmc_n1_v1.0.0,77966,0.9450424242424242
10,2000000,0.000001,38,estimatedgenetre,1000,treeqmc_n1_v1.0.0,269085,0.8154090909090909
10,2000000,0.000001,38,estimatedgenetre,250,treeqmc_n1_v1.0.0,66699,0.8084727272727272
10,2000000,0.000001,38,truegenetrees,1000,treeqmc_n1_v1.0.0,288651,0.8747
10,2000000,0.000001,38,truegenetrees,250,treeqmc_n1_v1.0.0,72232,0.875539393939394
10,2000000,0.000001,39,estimatedgenetre,1000,treeqmc_n1_v1.0.0,292113,0.8854082365671574
10,2000000,0.000001,39,estimatedgenetre,250,treeqmc_n1_v1.0.0,73335,0.8889090909090909
10,2000000,0.000001,39,truegenetrees,1000,treeqmc_n1_v1.0.0,300907,0.911839393939394
10,2000000,0.000001,39,truegenetrees,250,treeqmc_n1_v1.0.0,75270,0.9123636363636364
10,2000000,0.000001,40,estimatedgenetre,1000,treeqmc_n1_v1.0.0,288742,0.8749757575757576
10,2000000,0.000001,40,estimatedgenetre,250,treeqmc_n1_v1.0.0,71813,0.870460606060606
10,2000000,0.000001,40,truegenetrees,1000,treeqmc_n1_v1.0.0,296555,0.8986515151515152
10,2000000,0.000001,40,truegenetrees,250,treeqmc_n1_v1.0.0,74090,0.8980606060606061
10,2000000,0.000001,41,estimatedgenetre,1000,treeqmc_n1_v1.0.0,76597,0.7332312257693965
10,2000000,0.000001,41,estimatedgenetre,250,treeqmc_n1_v1.0.0,17367,0.7205626089121234
10,2000000,0.000001,41,truegenetrees,1000,treeqmc_n1_v1.0.0,299340,0.9070909090909091
10,2000000,0.000001,41,truegenetrees,250,treeqmc_n1_v1.0.0,75330,0.9130909090909091
10,2000000,0.000001,42,estimatedgenetre,1000,treeqmc_n1_v1.0.0,288561,0.8744272727272727
10,2000000,0.000001,42,estimatedgenetre,250,treeqmc_n1_v1.0.0,72009,0.8728363636363636
10,2000000,0.000001,42,truegenetrees,1000,treeqmc_n1_v1.0.0,315151,0.9550030303030304
10,2000000,0.000001,42,truegenetrees,250,treeqmc_n1_v1.0.0,79044,0.9581090909090909
10,2000000,0.000001,43,estimatedgenetre,1000,treeqmc_n1_v1.0.0,288206,0.8745812293649252
10,2000000,0.000001,43,estimatedgenetre,250,treeqmc_n1_v1.0.0,71273,0.863998933229889
10,2000000,0.000001,43,truegenetrees,1000,treeqmc_n1_v1.0.0,303395,0.9193787878787879
10,2000000,0.000001,43,truegenetrees,250,treeqmc_n1_v1.0.0,74938,0.9083393939393939
10,2000000,0.000001,44,estimatedgenetre,1000,treeqmc_n1_v1.0.0,276466,0.8644560136328815
10,2000000,0.000001,44,estimatedgenetre,250,treeqmc_n1_v1.0.0,69730,0.8650076911626061
10,2000000,0.000001,44,truegenetrees,1000,treeqmc_n1_v1.0.0,301192,0.9127030303030303
