NBPS,NGEN,REPL,SUPP,MTHD,SEFN,SEFP,SERF,QSCR,AVG_LPP,MED_LPP,AVG_QQS,MED_QQS
800,1000,17,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,17,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,17,abayes,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,abayes,TQMC-wh_n2,2,2,0.02040816326530612,1785421208.0,0.9789179285714285,1.0,0.6774636020408163,0.688827
800,1000,17,bs,TQMC-wh_n2,2,2,0.02040816326530612,1292874276.0,0.9806715306122448,1.0,0.671863357142857,0.6788890000000001
800,1000,17,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,abayes,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,17,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,abayes,ASTER-wh,2,2,0.02040816326530612,1685292483.0,0.9909412142857141,1.0,0.6666440612244897,0.655833
800,1000,18,bs,ASTER-wh,2,2,0.02040816326530612,1408538072.0,0.9902289795918368,1.0,0.6642055204081633,0.6729605000000001
800,1000,18,abayes,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,18,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,18,abayes,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,abayes,TQMC-wh_n2,2,2,0.02040816326530612,1685292483.0,0.9909412142857141,1.0,0.6666440612244897,0.655833
800,1000,18,bs,TQMC-wh_n2,2,2,0.02040816326530612,1408538072.0,0.9902289795918368,1.0,0.6642055204081633,0.6729605000000001
800,1000,18,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,abayes,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,18,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,19,abayes,ASTER-wh,0,0,0.0,1845328789.0,0.9767433367346939,1.0,0.6242276734693878,0.596523
800,1000,19,bs,ASTER-wh,0,0,0.0,1247996745.0,0.9667330204081632,1.0,0.625809418367347,0.5788015
800,1000,19,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,19,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,19,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,19,abayes,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,19,bs,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,19,abayes,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,19,bs,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,19,abayes,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,19,bs,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,19,abayes,TQMC-wh_n2,0,0,0.0,1845328789.0,0.9767433367346939,1.0,0.6242276734693878,0.596523
800,1000,19,bs,TQMC-wh_n2,0,0,0.0,1247996745.0,0.9667330204081632,1.0,0.625809418367347,0.5788015
800,1000,19,abayes,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,19,bs,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,19,abayes,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,19,bs,TQMC-wh_n0,0,0,0.0,NA,NA,NA,NA,NA
800,1000,20,abayes,ASTER-wh,1,1,0.01020408163265306,1455178671.0,0.9713087040816327,1.0,0.6171673979591836,0.6009059999999999
800,1000,20,bs,ASTER-wh,1,1,0.01020408163265306,1210263220.0,0.9741455306122448,1.0,0.6198782653061224,0.604383
800,1000,20,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,20,bs,ASTRID-ws,0,0,0.0,NA,NA,NA,NA,NA
800,1000,20,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,20,abayes,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,20,bs,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,20,abayes,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,20,bs,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,20,abayes,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,20,bs,TQMC-ws_n2,0,0,0.0,NA,NA,NA,NA,NA
800,1000,20,abayes,TQMC-wh_n2,0,0,0.0,1455127054.0,0.9709482959183673,1.0,0.6171474387755103,0.6009059999999999
800,1000,20,bs,TQMC-wh_n2,0,0,0.0,1210214557.0,0.9726784285714285,1.0,0.6198789897959184,0.604383
800,1000,20,abayes,TQMC-wh_n1,0,0,0.0,NA,NA,NA,NA,NA
800,1000,20,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,20,abayes,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,20,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,21,abayes,ASTER-wh,8,8,0.08163265306122448,1356048500.0,0.970698887755102,1.0,0.6381651428571429,0.629705
800,1000,21,bs,ASTER-wh,6,6,0.061224489795918366,769847765.8,0.9768707551020409,1.0,0.6613069489795919,0.6301435
800,1000,21,abayes,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,21,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,21,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,21,abayes,TQMC-n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,21,bs,TQMC-n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,21,abayes,TQMC-wn_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,21,bs,TQMC-wn_n2,11,11,0.11224489795918367,NA,NA,NA,NA,NA
800,1000,21,abayes,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,21,bs,TQMC-ws_n2,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,21,abayes,TQMC-wh_n2,7,7,0.07142857142857142,1355154933.0,0.9503405408163266,1.0,0.6380053163265306,0.629705
800,1000,21,bs,TQMC-wh_n2,7,7,0.07142857142857142,769713384.4,0.9711317142857142,1.0,0.6603487653061224,0.6301435
800,1000,21,abayes,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,21,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,21,abayes,TQMC-wh_n0,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,21,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,22,abayes,ASTER-wh,4,4,0.04081632653061224,1531479686.0,0.9684351224489797,1.0,0.6290005510204082,0.6502325
800,1000,22,bs,ASTER-wh,3,3,0.030612244897959183,1048974318.0,0.9694477959183674,1.0,0.6377161428571427,0.6671320000000001
800,1000,22,abayes,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,22,bs,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,22,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,22,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,22,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,22,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,22,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,22,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,22,bs,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,22,abayes,TQMC-wh_n2,4,4,0.04081632653061224,1531452562.0,0.9655737040816328,1.0,0.6286948571428571,0.6502325
800,1000,22,bs,TQMC-wh_n2,3,3,0.030612244897959183,1048967680.0,0.969104693877551,1.0,0.6377714387755101,0.6671320000000001
800,1000,22,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,22,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,22,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,22,bs,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,23,abayes,ASTER-wh,2,2,0.02040816326530612,1798661268.0,0.9843356734693879,1.0,0.6588094795918369,0.664998
800,1000,23,bs,ASTER-wh,1,1,0.01020408163265306,1402595572.0,0.9866375306122449,1.0,0.6591028775510203,0.6533454999999999
800,1000,23,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,bs,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,23,abayes,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,bs,TQMC-n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,abayes,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,bs,TQMC-wn_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,abayes,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,bs,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,abayes,TQMC-wh_n2,1,1,0.01020408163265306,1798644130.0,0.9798487653061225,1.0,0.6589308469387755,0.664998
800,1000,23,bs,TQMC-wh_n2,1,1,0.01020408163265306,1402595572.0,0.9866375306122449,1.0,0.6591028775510203,0.6533454999999999
800,1000,23,abayes,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,23,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,23,abayes,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,23,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,24,abayes,ASTER-wh,4,4,0.04081632653061224,1442349080.0,0.9761461938775511,1.0,0.6538497551020408,0.6606255
800,1000,24,bs,ASTER-wh,4,4,0.04081632653061224,987909787.4,0.9776035612244898,1.0,0.6668817244897958,0.694226
800,1000,24,abayes,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,24,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,24,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,24,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,24,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,24,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,24,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,24,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,24,bs,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,24,abayes,TQMC-wh_n2,4,4,0.04081632653061224,1442349080.0,0.9761461938775511,1.0,0.6538497551020408,0.6606255
800,1000,24,bs,TQMC-wh_n2,3,3,0.030612244897959183,987880626.6,0.9762506632653062,1.0,0.6667952551020407,0.6940385
800,1000,24,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,24,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,24,abayes,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,24,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,25,abayes,ASTER-wh,3,3,0.030612244897959183,1991500525.0,0.9802493163265307,1.0,0.6545002551020409,0.6317254999999999
800,1000,25,bs,ASTER-wh,4,4,0.04081632653061224,1474791234.0,0.9736750510204083,1.0,0.6503488979591837,0.63077
800,1000,25,abayes,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,25,abayes,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,25,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1991206959.0,0.9774965714285715,1.0,0.6543331632653061,0.6317254999999999
800,1000,25,bs,TQMC-wh_n2,3,3,0.030612244897959183,1474444804.0,0.9707794897959184,1.0,0.6503117346938775,0.637052
800,1000,25,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,25,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,25,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,25,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,26,abayes,ASTER-wh,6,6,0.061224489795918366,1630704986.0,0.9721010306122448,1.0,0.7116146326530612,0.746921
800,1000,26,bs,ASTER-wh,5,5,0.05102040816326531,1402964633.0,0.9791040204081634,1.0,0.7050615204081633,0.7225619999999999
800,1000,26,abayes,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,26,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,26,abayes,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,abayes,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,26,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,26,abayes,TQMC-wh_n2,7,7,0.07142857142857142,1629735307.0,0.9691422551020408,1.0,0.7116711530612245,0.7485935
800,1000,26,bs,TQMC-wh_n2,5,5,0.05102040816326531,1402483769.0,0.9738354693877552,1.0,0.7051371326530612,0.7225619999999999
800,1000,26,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,26,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,26,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,26,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,27,abayes,ASTER-wh,7,7,0.07142857142857142,1620202132.0,0.9728613265306124,1.0,0.6749971836734696,0.6699215
800,1000,27,bs,ASTER-wh,2,2,0.02040816326530612,1033245102.0,0.975788806122449,1.0,0.6876724387755103,0.6680685
800,1000,27,abayes,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,27,bs,ASTRID-ws,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,27,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,27,abayes,TQMC-n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,27,bs,TQMC-n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,27,abayes,TQMC-wn_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,27,bs,TQMC-wn_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,27,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,27,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,27,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1620078682.0,0.9598030816326532,1.0,0.6748587346938777,0.669431
800,1000,27,bs,TQMC-wh_n2,3,3,0.030612244897959183,1033244865.0,0.9746741020408163,1.0,0.6875581326530612,0.6680685
800,1000,27,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,27,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,27,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,27,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,28,abayes,ASTER-wh,3,3,0.030612244897959183,1354626835.0,0.966090275510204,1.0,0.6818808571428572,0.685506
800,1000,28,bs,ASTER-wh,1,1,0.01020408163265306,1108733444.0,0.9661853571428571,1.0,0.6861061020408163,0.7009825000000001
800,1000,28,abayes,ASTRID-ws,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,28,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,28,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,28,abayes,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,28,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,28,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,28,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,28,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,28,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA,NA
800,1000,28,abayes,TQMC-wh_n2,3,3,0.030612244897959183,1354621018.0,0.9655003061224491,1.0,0.6819232346938776,0.6886019999999999
800,1000,28,bs,TQMC-wh_n2,1,1,0.01020408163265306,1108732444.0,0.965686969387755,1.0,0.6860971122448979,0.702122
800,1000,28,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,28,bs,TQMC-wh_n1,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,28,abayes,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA,NA
800,1000,28,bs,TQMC-wh_n0,1,1,0.01020408163265306,NA,NA,NA,NA,NA
800,1000,29,abayes,ASTER-wh,5,5,0.05102040816326531,1794026665.0,0.9693786428571429,1.0,0.6609087857142858,0.6789215
800,1000,29,bs,ASTER-wh,4,4,0.04081632653061224,1427344204.0,0.969072530612245,1.0,0.6626930306122449,0.680851
800,1000,29,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,29,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,29,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,29,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,29,abayes,TQMC-wh_n2,6,6,0.061224489795918366,1794016084.0,0.9678072448979592,1.0,0.6608981632653061,0.6789215
800,1000,29,bs,TQMC-wh_n2,4,4,0.04081632653061224,1427344204.0,0.969072530612245,1.0,0.6626930306122449,0.680851
800,1000,29,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,29,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,29,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA,NA
800,1000,30,abayes,ASTER-wh,6,6,0.061224489795918366,1712391442.0,0.9834401530612245,1.0,0.6642152244897959,0.672328
800,1000,30,bs,ASTER-wh,7,7,0.07142857142857142,1032589193.0,0.9748049591836736,1.0,0.6777583163265306,0.6705875
800,1000,30,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,30,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,30,abayes,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,30,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,30,abayes,TQMC-wh_n2,5,5,0.05102040816326531,1712328056.0,0.977692,1.0,0.6643391836734694,0.672328
800,1000,30,bs,TQMC-wh_n2,7,7,0.07142857142857142,1032046337.0,0.9727173163265306,1.0,0.677550755102041,0.6709745
800,1000,30,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA,NA
800,1000,30,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,30,abayes,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,30,bs,TQMC-wh_n0,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,31,abayes,ASTER-wh,5,5,0.05102040816326531,1796175632.0,0.9854506836734694,1.0,0.6993150714285715,0.7127065
800,1000,31,bs,ASTER-wh,7,7,0.07142857142857142,1366623888.0,0.9917576734693877,1.0,0.6952816326530613,0.7098
800,1000,31,abayes,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,ASTEROID,97,97,0.9897959183673469,NA,NA,NA,NA,NA
800,1000,31,abayes,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,abayes,TQMC-wh_n2,5,5,0.05102040816326531,1796175632.0,0.9854506836734694,1.0,0.6993150714285715,0.7127065
800,1000,31,bs,TQMC-wh_n2,5,5,0.05102040816326531,1366623785.0,0.9913919081632653,1.0,0.6955963163265305,0.7143815
800,1000,31,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,abayes,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA,NA
800,1000,31,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA,NA
800,1000,32,abayes,ASTER-wh,10,10,0.10204081632653061,1568972664.0,0.983465051020408,1.0,0.6242502551020408,0.5834090000000001
800,1000,32,bs,ASTER-wh,12,12,0.12244897959183673,690110823.9,0.982516887755102,1.0,0.6449137142857143,0.6254869999999999
800,1000,32,abayes,ASTRID-ws,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,32,bs,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA,NA
800,1000,32,bs,ASTEROID,98,98,1.0,NA,NA,NA,NA,NA
800,1000,32,abayes,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,bs,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,abayes,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,bs,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,abayes,TQMC-ws_n2,9,9,0.09183673469387756,NA,NA,NA,NA,NA
800,1000,32,bs,TQMC-ws_n2,12,12,0.12244897959183673,NA,NA,NA,NA,NA
800,1000,32,abayes,TQMC-wh_n2,7,7,0.07142857142857142,1568905709.0,0.9555879591836735,1.0,0.6227796326530612,0.592123
800,1000,32,bs,TQMC-wh_n2,8,8,0.08163265306122448,690077915.6,0.9548297244897961,1.0,0.6439170612244898,0.625508
