NBPS,NGEN,REPL,SUPP,MTHD,SEFN,SEFP,SERF,QSWN,QSWH,DIFF_QSWN,DIFF_QSWH
1600,200,10,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,10,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,11,abayes,ASTER-wh,3,3,0.030612244897959183,589775524.0,283253388.7,0.00021870898279110294,0.00022303806448626884
1600,200,11,abayes,ASTRID-ws,5,5,0.05102040816326531,589810719.0,283188231.2,0.0002783972811862214,-7.045794004518447e-06
1600,200,11,abayes,TQMC-n2,7,7,0.07142857142857142,589725113.0,283183821.3,0.00013321539533844447,-2.2618012207381315e-05
1600,200,11,abayes,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,11,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,11,abayes,TQMC-wh_n2,4,4,0.04081632653061224,589678431.0,283229238.8,5.40459353105735e-05,0.0001377600508399322
1600,200,11,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,11,abayes,TQMC-wh_n0,3,3,0.030612244897959183,589775524.0,283253388.7,0.00021870898279110294,0.00022303806448626884
1600,200,11,bs,ASTER-wh,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,11,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,11,bs,TQMC-n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,11,bs,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,11,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,11,bs,TQMC-wh_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,11,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,11,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,12,abayes,ASTER-wh,3,3,0.030612244897959183,520612127.0,355170500.3,-1.2815518788056671e-05,0.00012808813329071787
1600,200,12,abayes,ASTRID-ws,2,2,0.02040816326530612,520629192.0,355147882.6,1.996278278841022e-05,6.439873048318295e-05
1600,200,12,abayes,TQMC-n2,3,3,0.030612244897959183,520606702.0,355142688.5,-2.323581096809376e-05,4.9772613454293627e-05
1600,200,12,abayes,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,12,abayes,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,12,abayes,TQMC-wh_n2,2,2,0.02040816326530612,520629192.0,355147882.6,1.996278278841022e-05,6.439873048318295e-05
1600,200,12,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,12,abayes,TQMC-wh_n0,3,3,0.030612244897959183,520612127.0,355170500.3,-1.2815518788056671e-05,0.00012808813329071787
1600,200,12,bs,ASTER-wh,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,12,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,12,bs,TQMC-n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,12,bs,TQMC-wn_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,12,bs,TQMC-ws_n2,1,1,0.01020408163265306,NA,NA,NA,NA
1600,200,12,bs,TQMC-wh_n2,1,1,0.01020408163265306,NA,NA,NA,NA
1600,200,12,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,12,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,13,abayes,ASTER-wh,5,5,0.05102040816326531,537930165.0,298244160.4,0.0010991690695204342,0.0007664564855004013
1600,200,13,abayes,ASTRID-ws,3,3,0.030612244897959183,537804701.0,298187078.2,0.0008656779691502991,0.0005749155985111359
1600,200,13,abayes,TQMC-n2,4,4,0.04081632653061224,537933104.0,298240343.3,0.0011046386093405247,0.0007536481018060091
1600,200,13,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,13,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,13,abayes,TQMC-wh_n2,5,5,0.05102040816326531,537930165.0,298244160.4,0.0010991690695204342,0.0007664564855004013
1600,200,13,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,13,abayes,TQMC-wh_n0,6,6,0.061224489795918366,537927247.0,298241833.4,0.0010937386111349208,0.0007586481732064792
1600,200,13,bs,ASTER-wh,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,13,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,13,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,13,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,13,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,13,bs,TQMC-wh_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,13,bs,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,13,bs,TQMC-wh_n0,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,14,abayes,ASTER-wh,3,3,0.030612244897959183,502971730.0,336748207.6,-1.3475724891211454e-05,7.690077796420923e-06
1600,200,14,abayes,ASTRID-ws,5,5,0.05102040816326531,502375113.0,336399832.3,-0.001199643703265349,-0.0010268454332195292
1600,200,14,abayes,TQMC-n2,2,2,0.02040816326530612,502978425.0,336746037.1,-1.650169911434864e-07,1.2445596248971586e-06
1600,200,14,abayes,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,14,abayes,TQMC-wh_n2,4,4,0.04081632653061224,502953982.0,336741862.0,-4.8761526804640326e-05,-1.115381997339012e-05
1600,200,14,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,14,abayes,TQMC-wh_n0,3,3,0.030612244897959183,502971730.0,336748207.6,-1.3475724891211454e-05,7.690077796420923e-06
1600,200,14,bs,ASTER-wh,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,ASTRID-ws,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,14,bs,TQMC-n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,TQMC-wn_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,TQMC-ws_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,TQMC-wh_n2,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,TQMC-wh_n1,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,14,bs,TQMC-wh_n0,2,2,0.02040816326530612,NA,NA,NA,NA
1600,200,15,abayes,ASTER-wh,4,4,0.04081632653061224,585386721.0,395196928.4,2.4162389144512316e-05,2.421383116739437e-05
1600,200,15,abayes,ASTRID-ws,4,4,0.04081632653061224,585386721.0,395196928.4,2.4162389144512316e-05,2.421383116739437e-05
1600,200,15,abayes,TQMC-n2,6,6,0.061224489795918366,585423998.0,395077388.8,8.784319939196605e-05,-0.0002782745889618762
1600,200,15,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,15,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,15,abayes,TQMC-wh_n2,4,4,0.04081632653061224,585389483.0,395194930.4,2.888075161744381e-05,1.9158001438848656e-05
1600,200,15,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,15,abayes,TQMC-wh_n0,4,4,0.04081632653061224,585386721.0,395196928.4,2.4162389144512316e-05,2.421383116739437e-05
1600,200,15,bs,ASTER-wh,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,15,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,15,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,15,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,15,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,15,bs,TQMC-wh_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,15,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,15,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,16,abayes,ASTER-wh,8,8,0.08163265306122448,591441993.0,289392907.2,0.0004292863055839998,0.00034096112690662435
1600,200,16,abayes,ASTRID-ws,8,8,0.08163265306122448,591326776.0,289308498.3,0.00023439574582580813,4.918590348939642e-05
1600,200,16,abayes,TQMC-n2,8,8,0.08163265306122448,591818240.0,289377329.4,0.0010657113855404327,0.0002871135341130486
1600,200,16,abayes,TQMC-wn_n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,16,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,16,abayes,TQMC-wh_n2,7,7,0.07142857142857142,591362005.0,289318476.9,0.00029398590638997254,8.367880938417219e-05
1600,200,16,abayes,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,16,abayes,TQMC-wh_n0,8,8,0.08163265306122448,591441993.0,289392907.2,0.0004292863055839998,0.00034096112690662435
1600,200,16,bs,ASTER-wh,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,16,bs,ASTRID-ws,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,16,bs,TQMC-n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,16,bs,TQMC-wn_n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,16,bs,TQMC-ws_n2,11,11,0.11224489795918367,NA,NA,NA,NA
1600,200,16,bs,TQMC-wh_n2,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,16,bs,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,16,bs,TQMC-wh_n0,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,17,abayes,ASTER-wh,5,5,0.05102040816326531,494797726.0,399085665.6,0.0015063733067757236,0.001324108889299632
1600,200,17,abayes,ASTRID-ws,3,3,0.030612244897959183,494552917.0,399003806.1,0.0010108621900919365,0.0011187196760128304
1600,200,17,abayes,TQMC-n2,5,5,0.05102040816326531,494554088.0,398985369.8,0.001013232378759987,0.0010724621597450557
1600,200,17,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,17,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,17,abayes,TQMC-wh_n2,4,4,0.04081632653061224,494554959.0,399003917.5,0.0010149953457368201,0.0011189991836857976
1600,200,17,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,17,abayes,TQMC-wh_n0,5,5,0.05102040816326531,494797726.0,399085665.6,0.0015063733067757236,0.001324108889299632
1600,200,17,bs,ASTER-wh,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,17,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,17,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,17,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,17,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,17,bs,TQMC-wh_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,17,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,17,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,abayes,ASTER-wh,3,3,0.030612244897959183,591256096.0,360849232.2,0.0007216918863789209,0.00046483217122502145
1600,200,18,abayes,ASTRID-ws,4,4,0.04081632653061224,591034758.0,360821679.4,0.0003470695537937066,0.00038844124402310056
1600,200,18,abayes,TQMC-n2,4,4,0.04081632653061224,591034758.0,360821679.4,0.0003470695537937066,0.00038844124402310056
1600,200,18,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,abayes,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,abayes,TQMC-wh_n2,4,4,0.04081632653061224,591034758.0,360821679.4,0.0003470695537937066,0.00038844124402310056
1600,200,18,abayes,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,18,abayes,TQMC-wh_n0,3,3,0.030612244897959183,591256096.0,360849232.2,0.0007216918863789209,0.00046483217122502145
1600,200,18,bs,ASTER-wh,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,18,bs,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,bs,TQMC-wh_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,18,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,18,bs,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,19,abayes,ASTER-wh,6,6,0.061224489795918366,523351195.0,412314919.6,0.0003488836592604064,0.000228290510614947
1600,200,19,abayes,ASTRID-ws,6,6,0.061224489795918366,523268698.0,412291000.4,0.00019119646442131177,0.00017026529884322825
1600,200,19,abayes,TQMC-n2,7,7,0.07142857142857142,523350878.0,412311894.0,0.0003482777361266683,0.0002209507550738944
1600,200,19,abayes,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,19,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,abayes,TQMC-wh_n2,6,6,0.061224489795918366,523324280.0,412304168.5,0.000297437535775986,0.00020220958590680188
1600,200,19,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,abayes,TQMC-wh_n0,7,7,0.07142857142857142,523322099.0,412310000.8,0.00029326870815869,0.00021635807091533946
1600,200,19,bs,ASTER-wh,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,bs,ASTRID-ws,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,bs,TQMC-n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,19,bs,TQMC-wn_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,19,bs,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,bs,TQMC-wh_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,bs,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,19,bs,TQMC-wh_n0,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,20,abayes,ASTER-wh,5,5,0.05102040816326531,481214894.0,307362765.5,0.001496789691307389,0.0024195615976670736
1600,200,20,abayes,ASTRID-ws,7,7,0.07142857142857142,482105904.0,307246015.9,0.003351145542942463,0.002038799527614945
1600,200,20,abayes,TQMC-n2,8,8,0.08163265306122448,482066909.0,307232383.7,0.003269989768669997,0.0019943400631597433
1600,200,20,abayes,TQMC-wn_n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,20,abayes,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,20,abayes,TQMC-wh_n2,6,6,0.061224489795918366,482061793.0,307236990.1,0.003259342430775961,0.0020093631758684926
1600,200,20,abayes,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,20,abayes,TQMC-wh_n0,4,4,0.04081632653061224,481210876.0,307361937.0,0.0014884274935634022,0.0024168595637839756
1600,200,20,bs,ASTER-wh,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,20,bs,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,20,bs,TQMC-n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,20,bs,TQMC-wn_n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,20,bs,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,20,bs,TQMC-wh_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,20,bs,TQMC-wh_n1,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,20,bs,TQMC-wh_n0,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,21,abayes,ASTER-wh,8,8,0.08163265306122448,463755333.0,307411294.0,0.0029805362310673274,0.002073404069706085
1600,200,21,abayes,ASTRID-ws,8,8,0.08163265306122448,463743138.0,307402739.9,0.002954161660751954,0.002045520136119128
1600,200,21,abayes,TQMC-n2,12,12,0.12244897959183673,463007979.0,304656187.5,0.0013642065366453913,-0.006907459688115297
1600,200,21,abayes,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA
1600,200,21,abayes,TQMC-ws_n2,10,10,0.10204081632653061,NA,NA,NA,NA
1600,200,21,abayes,TQMC-wh_n2,9,9,0.09183673469387756,463066199.0,306880578.5,0.0014901210494589244,0.0003434224520575284
1600,200,21,abayes,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,21,abayes,TQMC-wh_n0,7,7,0.07142857142857142,463631451.0,307396430.4,0.002712612121201884,0.002024952960265863
1600,200,21,bs,ASTER-wh,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,21,bs,ASTRID-ws,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,21,bs,TQMC-n2,12,12,0.12244897959183673,NA,NA,NA,NA
1600,200,21,bs,TQMC-wn_n2,12,12,0.12244897959183673,NA,NA,NA,NA
1600,200,21,bs,TQMC-ws_n2,10,10,0.10204081632653061,NA,NA,NA,NA
1600,200,21,bs,TQMC-wh_n2,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,21,bs,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,21,bs,TQMC-wh_n0,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,22,abayes,ASTER-wh,5,5,0.05102040816326531,460422681.0,336926211.8,4.590340787886188e-05,0.00017618058237370803
1600,200,22,abayes,ASTRID-ws,5,5,0.05102040816326531,459504943.0,335944806.8,-0.0019474391557593963,-0.0027371513880314643
1600,200,22,abayes,TQMC-n2,6,6,0.061224489795918366,460484142.0,336908854.9,0.00017939774646326287,0.00012465607243415227
1600,200,22,abayes,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,22,abayes,TQMC-ws_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,22,abayes,TQMC-wh_n2,5,5,0.05102040816326531,460482374.0,336908732.6,0.00017555762035699677,0.0001242930209927579
1600,200,22,abayes,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,22,abayes,TQMC-wh_n0,5,5,0.05102040816326531,460406980.0,336893235.4,1.1800568515465914e-05,7.828908967805912e-05
1600,200,22,bs,ASTER-wh,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,22,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,22,bs,TQMC-n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,22,bs,TQMC-wn_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,22,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,22,bs,TQMC-wh_n2,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,22,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,22,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,23,abayes,ASTER-wh,4,4,0.04081632653061224,556851228.0,381144827.2,0.0002274212350843469,0.0002804689081082542
1600,200,23,abayes,ASTRID-ws,3,3,0.030612244897959183,556731841.0,381043521.0,1.2975894687265104e-05,1.4599857795489833e-05
1600,200,23,abayes,TQMC-n2,4,4,0.04081632653061224,556484283.0,380886065.3,-0.0004316927842980581,-0.0003986285272918324
1600,200,23,abayes,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,23,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,abayes,TQMC-wh_n2,3,3,0.030612244897959183,556731186.0,381044410.9,1.1799370459668393e-05,1.6935320658246683e-05
1600,200,23,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,23,abayes,TQMC-wh_n0,4,4,0.04081632653061224,556848200.0,381140688.1,0.00022198228033447998,0.00026960621079910444
1600,200,23,bs,ASTER-wh,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,bs,ASTRID-ws,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,bs,TQMC-n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,23,bs,TQMC-wn_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,23,bs,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,bs,TQMC-wh_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,bs,TQMC-wh_n1,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,23,bs,TQMC-wh_n0,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,24,abayes,ASTER-wh,4,4,0.04081632653061224,516981260.0,305184654.4,0.00013198738571564052,0.00012645058869561074
1600,200,24,abayes,ASTRID-ws,6,6,0.061224489795918366,516945893.0,305168537.2,6.356775286885105e-05,7.363260523210077e-05
1600,200,24,abayes,TQMC-n2,5,5,0.05102040816326531,516981267.0,305183934.8,0.0001320009276454035,0.00012409237381346737
1600,200,24,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,24,abayes,TQMC-ws_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,24,abayes,TQMC-wh_n2,5,5,0.05102040816326531,516979738.0,305184382.7,0.0001290429832728884,0.0001255601954445239
1600,200,24,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,abayes,TQMC-wh_n0,4,4,0.04081632653061224,516981260.0,305184654.4,0.00013198738571564052,0.00012645058869561074
1600,200,24,bs,ASTER-wh,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,bs,ASTRID-ws,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,24,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,24,bs,TQMC-ws_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,bs,TQMC-wh_n2,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,bs,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,24,bs,TQMC-wh_n0,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,25,abayes,ASTER-wh,4,4,0.04081632653061224,553411040.0,442922685.3,0.001159009292346771,0.0009200494780986399
1600,200,25,abayes,ASTRID-ws,5,5,0.05102040816326531,553407164.0,442916665.9,0.0011519973391338081,0.0009064467922443728
1600,200,25,abayes,TQMC-n2,5,5,0.05102040816326531,553407984.0,442917739.1,0.001153480776088047,0.0009088720177584376
1600,200,25,abayes,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,25,abayes,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,25,abayes,TQMC-wh_n2,3,3,0.030612244897959183,552813363.0,442551834.5,7.777008686069706e-05,8.199802260909108e-05
1600,200,25,abayes,TQMC-wh_n1,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,25,abayes,TQMC-wh_n0,5,5,0.05102040816326531,552907037.0,442548469.4,0.0002472328591184592,7.439354406168666e-05
1600,200,25,bs,ASTER-wh,4,4,0.04081632653061224,NA,NA,NA,NA
1600,200,25,bs,ASTRID-ws,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,25,bs,TQMC-n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,25,bs,TQMC-wn_n2,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,25,bs,TQMC-ws_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,25,bs,TQMC-wh_n2,3,3,0.030612244897959183,NA,NA,NA,NA
1600,200,25,bs,TQMC-wh_n1,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,25,bs,TQMC-wh_n0,5,5,0.05102040816326531,NA,NA,NA,NA
1600,200,26,abayes,ASTER-wh,6,6,0.061224489795918366,569767379.0,339849285.8,0.0009111852357927613,0.0006014367751755004
1600,200,26,abayes,ASTRID-ws,6,6,0.061224489795918366,569713581.0,339831484.5,0.0008166782107717392,0.0005490252883761426
1600,200,26,abayes,TQMC-n2,10,10,0.10204081632653061,568930016.0,339077113.9,-0.0005598115669262641,-0.0016720307436944566
1600,200,26,abayes,TQMC-wn_n2,10,10,0.10204081632653061,NA,NA,NA,NA
1600,200,26,abayes,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,26,abayes,TQMC-wh_n2,5,5,0.05102040816326531,569708772.0,339830868.2,0.0008082302334616887,0.0005472107467800205
1600,200,26,abayes,TQMC-wh_n1,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,26,abayes,TQMC-wh_n0,6,6,0.061224489795918366,569767379.0,339849285.8,0.0009111852357927613,0.0006014367751755004
1600,200,26,bs,ASTER-wh,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,26,bs,ASTRID-ws,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,26,bs,TQMC-n2,10,10,0.10204081632653061,NA,NA,NA,NA
1600,200,26,bs,TQMC-wn_n2,10,10,0.10204081632653061,NA,NA,NA,NA
1600,200,26,bs,TQMC-ws_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,26,bs,TQMC-wh_n2,7,7,0.07142857142857142,NA,NA,NA,NA
1600,200,26,bs,TQMC-wh_n1,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,26,bs,TQMC-wh_n0,11,11,0.11224489795918367,NA,NA,NA,NA
1600,200,27,abayes,ASTER-wh,6,6,0.061224489795918366,523971037.0,346802644.7,0.0015833078337600406,0.0015868335726001621
1600,200,27,abayes,ASTRID-ws,6,6,0.061224489795918366,523971037.0,346802644.7,0.0015833078337600406,0.0015868335726001621
1600,200,27,abayes,TQMC-n2,9,9,0.09183673469387756,522226863.0,345599610.4,-0.001750722944658043,-0.0018876016245667226
1600,200,27,abayes,TQMC-wn_n2,9,9,0.09183673469387756,NA,NA,NA,NA
1600,200,27,abayes,TQMC-ws_n2,8,8,0.08163265306122448,NA,NA,NA,NA
1600,200,27,abayes,TQMC-wh_n2,5,5,0.05102040816326531,523937211.0,346793784.9,0.0015186486167835405,0.0015612459389309473
1600,200,27,abayes,TQMC-wh_n1,6,6,0.061224489795918366,NA,NA,NA,NA
1600,200,27,abayes,TQMC-wh_n0,7,7,0.07142857142857142,523836693.0,346708518.1,0.0013265060290686514,0.001314990307591408
1600,200,27,bs,ASTER-wh,6,6,0.061224489795918366,NA,NA,NA,NA
