NBPS,NGEN,REPL,SUPP,MTHD,SEFN,SEFP,SERF
200,500,50,abayes,ASTER-wh,8,8,0.08163265306122448
200,500,50,bs,ASTRID-ws,6,6,0.061224489795918366
200,500,50,abayes,ASTRID-ws,8,8,0.08163265306122448
200,500,50,bs,TQMC-wh_n2,6,6,0.061224489795918366
200,500,50,abayes,TQMC-wh_n2,7,7,0.07142857142857142
200,500,50,none_keeppoly,TQMC-n2,11,11,0.11224489795918367
200,500,50,none_refinepoly,TQMC-n2,11,11,0.11224489795918367
200,500,50,bs,TQMC-ws_n2,8,8,0.08163265306122448
200,500,50,abayes,TQMC-ws_n2,11,11,0.11224489795918367
200,500,50,bs,TQMC-wh_n1,8,8,0.08163265306122448
200,500,50,abayes,TQMC-wh_n1,11,11,0.11224489795918367
200,500,50,bs,TQMC-wh_n0,9,9,0.09183673469387756
200,500,50,abayes,TQMC-wh_n0,9,9,0.09183673469387756
200,1000,1,bs,ASTER-wh,18,18,0.1836734693877551
200,1000,1,abayes,ASTER-wh,14,14,0.14285714285714285
200,1000,1,bs,ASTRID-ws,18,18,0.1836734693877551
200,1000,1,abayes,ASTRID-ws,20,20,0.20408163265306123
200,1000,1,bs,TQMC-wh_n2,19,19,0.19387755102040816
200,1000,1,abayes,TQMC-wh_n2,14,14,0.14285714285714285
200,1000,1,none_keeppoly,TQMC-n2,34,34,0.3469387755102041
200,1000,1,none_refinepoly,TQMC-n2,34,34,0.3469387755102041
200,1000,1,bs,TQMC-ws_n2,19,19,0.19387755102040816
200,1000,1,abayes,TQMC-ws_n2,17,17,0.17346938775510204
200,1000,1,bs,TQMC-wh_n1,19,19,0.19387755102040816
200,1000,1,abayes,TQMC-wh_n1,14,14,0.14285714285714285
200,1000,1,bs,TQMC-wh_n0,19,19,0.19387755102040816
200,1000,1,abayes,TQMC-wh_n0,18,18,0.1836734693877551
200,1000,2,bs,ASTER-wh,7,7,0.07142857142857142
200,1000,2,abayes,ASTER-wh,7,7,0.07142857142857142
200,1000,2,bs,ASTRID-ws,7,7,0.07142857142857142
200,1000,2,abayes,ASTRID-ws,8,8,0.08163265306122448
200,1000,2,bs,TQMC-wh_n2,6,6,0.061224489795918366
200,1000,2,abayes,TQMC-wh_n2,7,7,0.07142857142857142
200,1000,2,none_keeppoly,TQMC-n2,5,5,0.05102040816326531
200,1000,2,none_refinepoly,TQMC-n2,5,5,0.05102040816326531
200,1000,2,bs,TQMC-ws_n2,6,6,0.061224489795918366
200,1000,2,abayes,TQMC-ws_n2,7,7,0.07142857142857142
200,1000,2,bs,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,2,abayes,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,2,bs,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,2,abayes,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,3,bs,ASTER-wh,1,1,0.01020408163265306
200,1000,3,abayes,ASTER-wh,1,1,0.01020408163265306
200,1000,3,bs,ASTRID-ws,1,1,0.01020408163265306
200,1000,3,abayes,ASTRID-ws,1,1,0.01020408163265306
200,1000,3,bs,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,3,abayes,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,3,none_keeppoly,TQMC-n2,1,1,0.01020408163265306
200,1000,3,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,3,bs,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,3,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,3,bs,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,3,abayes,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,3,bs,TQMC-wh_n0,0,0,0.0
200,1000,3,abayes,TQMC-wh_n0,0,0,0.0
200,1000,4,bs,ASTER-wh,6,6,0.061224489795918366
200,1000,4,abayes,ASTER-wh,8,8,0.08163265306122448
200,1000,4,bs,ASTRID-ws,6,6,0.061224489795918366
200,1000,4,abayes,ASTRID-ws,8,8,0.08163265306122448
200,1000,4,bs,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,4,abayes,TQMC-wh_n2,6,6,0.061224489795918366
200,1000,4,none_keeppoly,TQMC-n2,6,6,0.061224489795918366
200,1000,4,none_refinepoly,TQMC-n2,6,6,0.061224489795918366
200,1000,4,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,4,abayes,TQMC-ws_n2,6,6,0.061224489795918366
200,1000,4,bs,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,4,abayes,TQMC-wh_n1,9,9,0.09183673469387756
200,1000,4,bs,TQMC-wh_n0,6,6,0.061224489795918366
200,1000,4,abayes,TQMC-wh_n0,8,8,0.08163265306122448
200,1000,5,bs,ASTER-wh,1,1,0.01020408163265306
200,1000,5,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,5,bs,ASTRID-ws,1,1,0.01020408163265306
200,1000,5,abayes,ASTRID-ws,1,1,0.01020408163265306
200,1000,5,bs,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,5,abayes,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,5,none_keeppoly,TQMC-n2,1,1,0.01020408163265306
200,1000,5,none_refinepoly,TQMC-n2,1,1,0.01020408163265306
200,1000,5,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,5,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,5,bs,TQMC-wh_n1,3,3,0.030612244897959183
200,1000,5,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,5,bs,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,5,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,6,bs,ASTER-wh,4,4,0.04081632653061224
200,1000,6,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,6,bs,ASTRID-ws,5,5,0.05102040816326531
200,1000,6,abayes,ASTRID-ws,4,4,0.04081632653061224
200,1000,6,bs,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,6,abayes,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,6,none_keeppoly,TQMC-n2,5,5,0.05102040816326531
200,1000,6,none_refinepoly,TQMC-n2,4,4,0.04081632653061224
200,1000,6,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,6,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,6,bs,TQMC-wh_n1,4,4,0.04081632653061224
200,1000,6,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,6,bs,TQMC-wh_n0,4,4,0.04081632653061224
200,1000,6,abayes,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,7,bs,ASTER-wh,1,1,0.01020408163265306
200,1000,7,abayes,ASTER-wh,1,1,0.01020408163265306
200,1000,7,bs,ASTRID-ws,1,1,0.01020408163265306
200,1000,7,abayes,ASTRID-ws,1,1,0.01020408163265306
200,1000,7,bs,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,7,abayes,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,7,none_keeppoly,TQMC-n2,1,1,0.01020408163265306
200,1000,7,none_refinepoly,TQMC-n2,1,1,0.01020408163265306
200,1000,7,bs,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,7,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,7,bs,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,7,abayes,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,7,bs,TQMC-wh_n0,1,1,0.01020408163265306
200,1000,7,abayes,TQMC-wh_n0,1,1,0.01020408163265306
200,1000,8,bs,ASTER-wh,8,8,0.08163265306122448
200,1000,8,abayes,ASTER-wh,5,5,0.05102040816326531
200,1000,8,bs,ASTRID-ws,11,11,0.11224489795918367
200,1000,8,abayes,ASTRID-ws,8,8,0.08163265306122448
200,1000,8,bs,TQMC-wh_n2,9,9,0.09183673469387756
200,1000,8,abayes,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,8,none_keeppoly,TQMC-n2,9,9,0.09183673469387756
200,1000,8,none_refinepoly,TQMC-n2,9,9,0.09183673469387756
200,1000,8,bs,TQMC-ws_n2,9,9,0.09183673469387756
200,1000,8,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,8,bs,TQMC-wh_n1,8,8,0.08163265306122448
200,1000,8,abayes,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,8,bs,TQMC-wh_n0,9,9,0.09183673469387756
200,1000,8,abayes,TQMC-wh_n0,5,5,0.05102040816326531
200,1000,9,bs,ASTER-wh,2,2,0.02040816326530612
200,1000,9,abayes,ASTER-wh,3,3,0.030612244897959183
200,1000,9,bs,ASTRID-ws,2,2,0.02040816326530612
200,1000,9,abayes,ASTRID-ws,3,3,0.030612244897959183
200,1000,9,bs,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,9,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,9,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,9,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,9,bs,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,9,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,9,bs,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,9,abayes,TQMC-wh_n1,3,3,0.030612244897959183
200,1000,9,bs,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,9,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,10,bs,ASTER-wh,4,4,0.04081632653061224
200,1000,10,abayes,ASTER-wh,7,7,0.07142857142857142
200,1000,10,bs,ASTRID-ws,3,3,0.030612244897959183
200,1000,10,abayes,ASTRID-ws,6,6,0.061224489795918366
200,1000,10,bs,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,10,abayes,TQMC-wh_n2,5,5,0.05102040816326531
200,1000,10,none_keeppoly,TQMC-n2,5,5,0.05102040816326531
200,1000,10,none_refinepoly,TQMC-n2,5,5,0.05102040816326531
200,1000,10,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,10,abayes,TQMC-ws_n2,8,8,0.08163265306122448
200,1000,10,bs,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,10,abayes,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,10,bs,TQMC-wh_n0,4,4,0.04081632653061224
200,1000,10,abayes,TQMC-wh_n0,6,6,0.061224489795918366
200,1000,11,bs,ASTER-wh,7,7,0.07142857142857142
200,1000,11,abayes,ASTER-wh,7,7,0.07142857142857142
200,1000,11,bs,ASTRID-ws,6,6,0.061224489795918366
200,1000,11,abayes,ASTRID-ws,5,5,0.05102040816326531
200,1000,11,bs,TQMC-wh_n2,5,5,0.05102040816326531
200,1000,11,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,11,none_keeppoly,TQMC-n2,5,5,0.05102040816326531
200,1000,11,none_refinepoly,TQMC-n2,5,5,0.05102040816326531
200,1000,11,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,11,abayes,TQMC-ws_n2,4,4,0.04081632653061224
200,1000,11,bs,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,11,abayes,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,11,bs,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,11,abayes,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,12,bs,ASTER-wh,2,2,0.02040816326530612
200,1000,12,abayes,ASTER-wh,6,6,0.061224489795918366
200,1000,12,bs,ASTRID-ws,3,3,0.030612244897959183
200,1000,12,abayes,ASTRID-ws,6,6,0.061224489795918366
200,1000,12,bs,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,12,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,12,none_keeppoly,TQMC-n2,6,6,0.061224489795918366
200,1000,12,none_refinepoly,TQMC-n2,6,6,0.061224489795918366
200,1000,12,bs,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,12,abayes,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,12,bs,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,12,abayes,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,12,bs,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,12,abayes,TQMC-wh_n0,6,6,0.061224489795918366
200,1000,13,bs,ASTER-wh,3,3,0.030612244897959183
200,1000,13,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,13,bs,ASTRID-ws,2,2,0.02040816326530612
200,1000,13,abayes,ASTRID-ws,1,1,0.01020408163265306
200,1000,13,bs,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,13,abayes,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,13,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,13,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,13,bs,TQMC-ws_n2,4,4,0.04081632653061224
200,1000,13,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,13,bs,TQMC-wh_n1,4,4,0.04081632653061224
200,1000,13,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,13,bs,TQMC-wh_n0,5,5,0.05102040816326531
200,1000,13,abayes,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,14,bs,ASTER-wh,9,9,0.09183673469387756
200,1000,14,abayes,ASTER-wh,5,5,0.05102040816326531
200,1000,14,bs,ASTRID-ws,7,7,0.07142857142857142
200,1000,14,abayes,ASTRID-ws,6,6,0.061224489795918366
200,1000,14,bs,TQMC-wh_n2,10,10,0.10204081632653061
200,1000,14,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,14,none_keeppoly,TQMC-n2,12,12,0.12244897959183673
200,1000,14,none_refinepoly,TQMC-n2,12,12,0.12244897959183673
200,1000,14,bs,TQMC-ws_n2,11,11,0.11224489795918367
200,1000,14,abayes,TQMC-ws_n2,4,4,0.04081632653061224
200,1000,14,bs,TQMC-wh_n1,11,11,0.11224489795918367
200,1000,14,abayes,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,14,bs,TQMC-wh_n0,10,10,0.10204081632653061
200,1000,14,abayes,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,15,bs,ASTER-wh,6,6,0.061224489795918366
200,1000,15,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,15,bs,ASTRID-ws,4,4,0.04081632653061224
200,1000,15,abayes,ASTRID-ws,4,4,0.04081632653061224
200,1000,15,bs,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,15,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,15,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,15,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,15,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,15,abayes,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,15,bs,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,15,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,15,bs,TQMC-wh_n0,6,6,0.061224489795918366
200,1000,15,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,16,bs,ASTER-wh,12,12,0.12244897959183673
200,1000,16,abayes,ASTER-wh,18,18,0.1836734693877551
200,1000,16,bs,ASTRID-ws,12,12,0.12244897959183673
200,1000,16,abayes,ASTRID-ws,15,15,0.15306122448979592
200,1000,16,bs,TQMC-wh_n2,9,9,0.09183673469387756
200,1000,16,abayes,TQMC-wh_n2,10,10,0.10204081632653061
200,1000,16,none_keeppoly,TQMC-n2,15,15,0.15306122448979592
200,1000,16,none_refinepoly,TQMC-n2,15,15,0.15306122448979592
200,1000,16,bs,TQMC-ws_n2,12,12,0.12244897959183673
200,1000,16,abayes,TQMC-ws_n2,16,16,0.16326530612244897
200,1000,16,bs,TQMC-wh_n1,12,12,0.12244897959183673
200,1000,16,abayes,TQMC-wh_n1,15,15,0.15306122448979592
200,1000,16,bs,TQMC-wh_n0,13,13,0.1326530612244898
200,1000,16,abayes,TQMC-wh_n0,19,19,0.19387755102040816
200,1000,17,bs,ASTER-wh,3,3,0.030612244897959183
200,1000,17,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,17,bs,ASTRID-ws,3,3,0.030612244897959183
200,1000,17,abayes,ASTRID-ws,2,2,0.02040816326530612
200,1000,17,bs,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,17,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,17,none_keeppoly,TQMC-n2,3,3,0.030612244897959183
200,1000,17,none_refinepoly,TQMC-n2,3,3,0.030612244897959183
200,1000,17,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,17,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,17,bs,TQMC-wh_n1,3,3,0.030612244897959183
200,1000,17,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,17,bs,TQMC-wh_n0,5,5,0.05102040816326531
200,1000,17,abayes,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,18,bs,ASTER-wh,3,3,0.030612244897959183
200,1000,18,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,18,bs,ASTRID-ws,4,4,0.04081632653061224
200,1000,18,abayes,ASTRID-ws,3,3,0.030612244897959183
200,1000,18,bs,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,18,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,18,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,18,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,18,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,18,abayes,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,18,bs,TQMC-wh_n1,3,3,0.030612244897959183
200,1000,18,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,18,bs,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,18,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,19,bs,ASTER-wh,6,6,0.061224489795918366
200,1000,19,abayes,ASTER-wh,4,4,0.04081632653061224
200,1000,19,bs,ASTRID-ws,4,4,0.04081632653061224
200,1000,19,abayes,ASTRID-ws,5,5,0.05102040816326531
200,1000,19,bs,TQMC-wh_n2,7,7,0.07142857142857142
200,1000,19,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,19,none_keeppoly,TQMC-n2,6,6,0.061224489795918366
200,1000,19,none_refinepoly,TQMC-n2,5,5,0.05102040816326531
200,1000,19,bs,TQMC-ws_n2,7,7,0.07142857142857142
200,1000,19,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,19,bs,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,19,abayes,TQMC-wh_n1,4,4,0.04081632653061224
200,1000,19,bs,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,19,abayes,TQMC-wh_n0,4,4,0.04081632653061224
200,1000,20,bs,ASTER-wh,1,1,0.01020408163265306
200,1000,20,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,20,bs,ASTRID-ws,2,2,0.02040816326530612
200,1000,20,abayes,ASTRID-ws,2,2,0.02040816326530612
200,1000,20,bs,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,20,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,20,none_keeppoly,TQMC-n2,3,3,0.030612244897959183
200,1000,20,none_refinepoly,TQMC-n2,3,3,0.030612244897959183
200,1000,20,bs,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,20,abayes,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,20,bs,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,20,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,20,bs,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,20,abayes,TQMC-wh_n0,2,2,0.02040816326530612
200,1000,21,bs,ASTER-wh,9,9,0.09183673469387756
200,1000,21,abayes,ASTER-wh,6,6,0.061224489795918366
200,1000,21,bs,ASTRID-ws,15,15,0.15306122448979592
200,1000,21,abayes,ASTRID-ws,10,10,0.10204081632653061
200,1000,21,bs,TQMC-wh_n2,13,13,0.1326530612244898
200,1000,21,abayes,TQMC-wh_n2,7,7,0.07142857142857142
200,1000,21,none_keeppoly,TQMC-n2,18,18,0.1836734693877551
200,1000,21,none_refinepoly,TQMC-n2,18,18,0.1836734693877551
200,1000,21,bs,TQMC-ws_n2,15,15,0.15306122448979592
200,1000,21,abayes,TQMC-ws_n2,7,7,0.07142857142857142
200,1000,21,bs,TQMC-wh_n1,14,14,0.14285714285714285
200,1000,21,abayes,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,21,bs,TQMC-wh_n0,10,10,0.10204081632653061
200,1000,21,abayes,TQMC-wh_n0,8,8,0.08163265306122448
200,1000,22,bs,ASTER-wh,3,3,0.030612244897959183
200,1000,22,abayes,ASTER-wh,1,1,0.01020408163265306
200,1000,22,bs,ASTRID-ws,7,7,0.07142857142857142
200,1000,22,abayes,ASTRID-ws,4,4,0.04081632653061224
200,1000,22,bs,TQMC-wh_n2,5,5,0.05102040816326531
200,1000,22,abayes,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,22,none_keeppoly,TQMC-n2,3,3,0.030612244897959183
200,1000,22,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,22,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,22,abayes,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,22,bs,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,22,abayes,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,22,bs,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,22,abayes,TQMC-wh_n0,1,1,0.01020408163265306
200,1000,23,bs,ASTER-wh,1,1,0.01020408163265306
200,1000,23,abayes,ASTER-wh,3,3,0.030612244897959183
200,1000,23,bs,ASTRID-ws,1,1,0.01020408163265306
200,1000,23,abayes,ASTRID-ws,0,0,0.0
200,1000,23,bs,TQMC-wh_n2,1,1,0.01020408163265306
200,1000,23,abayes,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,23,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,23,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,23,bs,TQMC-ws_n2,1,1,0.01020408163265306
200,1000,23,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,23,bs,TQMC-wh_n1,1,1,0.01020408163265306
200,1000,23,abayes,TQMC-wh_n1,3,3,0.030612244897959183
200,1000,23,bs,TQMC-wh_n0,1,1,0.01020408163265306
200,1000,23,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,24,bs,ASTER-wh,7,7,0.07142857142857142
200,1000,24,abayes,ASTER-wh,9,9,0.09183673469387756
200,1000,24,bs,ASTRID-ws,7,7,0.07142857142857142
200,1000,24,abayes,ASTRID-ws,6,6,0.061224489795918366
200,1000,24,bs,TQMC-wh_n2,8,8,0.08163265306122448
200,1000,24,abayes,TQMC-wh_n2,6,6,0.061224489795918366
200,1000,24,none_keeppoly,TQMC-n2,6,6,0.061224489795918366
200,1000,24,none_refinepoly,TQMC-n2,6,6,0.061224489795918366
200,1000,24,bs,TQMC-ws_n2,8,8,0.08163265306122448
200,1000,24,abayes,TQMC-ws_n2,6,6,0.061224489795918366
200,1000,24,bs,TQMC-wh_n1,7,7,0.07142857142857142
200,1000,24,abayes,TQMC-wh_n1,9,9,0.09183673469387756
200,1000,24,bs,TQMC-wh_n0,10,10,0.10204081632653061
200,1000,24,abayes,TQMC-wh_n0,9,9,0.09183673469387756
200,1000,25,bs,ASTER-wh,4,4,0.04081632653061224
200,1000,25,abayes,ASTER-wh,2,2,0.02040816326530612
200,1000,25,bs,ASTRID-ws,4,4,0.04081632653061224
200,1000,25,abayes,ASTRID-ws,3,3,0.030612244897959183
200,1000,25,bs,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,25,abayes,TQMC-wh_n2,3,3,0.030612244897959183
200,1000,25,none_keeppoly,TQMC-n2,2,2,0.02040816326530612
200,1000,25,none_refinepoly,TQMC-n2,2,2,0.02040816326530612
200,1000,25,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,25,abayes,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,25,bs,TQMC-wh_n1,4,4,0.04081632653061224
200,1000,25,abayes,TQMC-wh_n1,2,2,0.02040816326530612
200,1000,25,bs,TQMC-wh_n0,4,4,0.04081632653061224
200,1000,25,abayes,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,26,bs,ASTER-wh,6,6,0.061224489795918366
200,1000,26,abayes,ASTER-wh,6,6,0.061224489795918366
200,1000,26,bs,ASTRID-ws,6,6,0.061224489795918366
200,1000,26,abayes,ASTRID-ws,6,6,0.061224489795918366
200,1000,26,bs,TQMC-wh_n2,5,5,0.05102040816326531
200,1000,26,abayes,TQMC-wh_n2,6,6,0.061224489795918366
200,1000,26,none_keeppoly,TQMC-n2,6,6,0.061224489795918366
200,1000,26,none_refinepoly,TQMC-n2,6,6,0.061224489795918366
200,1000,26,bs,TQMC-ws_n2,5,5,0.05102040816326531
200,1000,26,abayes,TQMC-ws_n2,6,6,0.061224489795918366
200,1000,26,bs,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,26,abayes,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,26,bs,TQMC-wh_n0,6,6,0.061224489795918366
200,1000,26,abayes,TQMC-wh_n0,7,7,0.07142857142857142
200,1000,27,bs,ASTER-wh,5,5,0.05102040816326531
200,1000,27,abayes,ASTER-wh,8,8,0.08163265306122448
200,1000,27,bs,ASTRID-ws,5,5,0.05102040816326531
200,1000,27,abayes,ASTRID-ws,5,5,0.05102040816326531
200,1000,27,bs,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,27,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,27,none_keeppoly,TQMC-n2,10,10,0.10204081632653061
200,1000,27,none_refinepoly,TQMC-n2,10,10,0.10204081632653061
200,1000,27,bs,TQMC-ws_n2,4,4,0.04081632653061224
200,1000,27,abayes,TQMC-ws_n2,9,9,0.09183673469387756
200,1000,27,bs,TQMC-wh_n1,8,8,0.08163265306122448
200,1000,27,abayes,TQMC-wh_n1,6,6,0.061224489795918366
200,1000,27,bs,TQMC-wh_n0,5,5,0.05102040816326531
200,1000,27,abayes,TQMC-wh_n0,9,9,0.09183673469387756
200,1000,28,bs,ASTER-wh,3,3,0.030612244897959183
200,1000,28,abayes,ASTER-wh,4,4,0.04081632653061224
200,1000,28,bs,ASTRID-ws,3,3,0.030612244897959183
200,1000,28,abayes,ASTRID-ws,4,4,0.04081632653061224
200,1000,28,bs,TQMC-wh_n2,2,2,0.02040816326530612
200,1000,28,abayes,TQMC-wh_n2,4,4,0.04081632653061224
200,1000,28,none_keeppoly,TQMC-n2,1,1,0.01020408163265306
200,1000,28,none_refinepoly,TQMC-n2,1,1,0.01020408163265306
200,1000,28,bs,TQMC-ws_n2,3,3,0.030612244897959183
200,1000,28,abayes,TQMC-ws_n2,2,2,0.02040816326530612
200,1000,28,bs,TQMC-wh_n1,5,5,0.05102040816326531
200,1000,28,abayes,TQMC-wh_n1,4,4,0.04081632653061224
200,1000,28,bs,TQMC-wh_n0,3,3,0.030612244897959183
200,1000,28,abayes,TQMC-wh_n0,4,4,0.04081632653061224
200,1000,29,bs,ASTER-wh,5,5,0.05102040816326531
200,1000,29,abayes,ASTER-wh,6,6,0.061224489795918366
200,1000,29,bs,ASTRID-ws,7,7,0.07142857142857142
200,1000,29,abayes,ASTRID-ws,8,8,0.08163265306122448
200,1000,29,bs,TQMC-wh_n2,5,5,0.05102040816326531
200,1000,29,abayes,TQMC-wh_n2,7,7,0.07142857142857142
