SCAL,NGEN,NBPS,REPL,MTHD,NODE,SEFN,SERF,NQSC,SECS,FRAC
1X,50,true,R20,astral_3_v5.7.7,heron05,3,0.06666699999999999,0.7157658546613218,2.833,0.0
1X,50,true,R20,fastral,heron05,3,0.06666699999999999,0.7157658546613218,3.745,0.0
1X,50,true,R20,wqfm_v1.3,heron05,3,0.06666699999999999,0.7123335389043067,76.524,0.4848674925513564
1X,50,true,R20,wqmc_v3.0,heron05,3,0.06666699999999999,0.7151615787850756,38.467999999999996,0.9645419569512322
1X,50,true,R20,TRUE,heron05,0,0.0,0.7142400041114194,0.0,0.0
1X,100,true,R1,treeqmc_n0_v1.0.0,heron09,6,0.13333299999999998,0.6997444238873471,0.916,0.0
1X,100,true,R1,treeqmc_n1_v1.0.0,heron09,6,0.13333299999999998,0.6998082022818378,0.952,0.0
1X,100,true,R1,treeqmc_n2_v1.0.0,heron09,7,0.155556,0.6984891561311543,0.951,0.0
1X,100,true,R1,astral_3_v5.7.7,heron09,6,0.13333299999999998,0.6989368383184295,3.851,0.0
1X,100,true,R1,fastral,heron09,7,0.155556,0.6998241854250179,4.498,0.0
1X,100,true,R1,wqfm_v1.3,heron09,5,0.11111099999999999,0.6976103402199609,108.535,0.6610217902059243
1X,100,true,R1,wqmc_v3.0,heron09,7,0.155556,0.6974613526570048,73.135,0.9809803787516236
1X,100,true,R1,TRUE,heron09,0,0.0,0.6975971322849214,0.0,0.0
1X,100,true,R2,treeqmc_n0_v1.0.0,heron05,5,0.11111099999999999,0.7105162914996402,0.915,0.0
1X,100,true,R2,treeqmc_n1_v1.0.0,heron05,5,0.11111099999999999,0.7105162914996402,0.984,0.0
1X,100,true,R2,treeqmc_n2_v1.0.0,heron05,5,0.11111099999999999,0.7098002364066194,0.974,0.0
1X,100,true,R2,astral_3_v5.7.7,heron05,5,0.11111099999999999,0.7105162914996402,3.991,0.0
1X,100,true,R2,fastral,heron05,5,0.11111099999999999,0.7105162914996402,4.579,0.0
1X,100,true,R2,wqfm_v1.3,heron05,5,0.11111099999999999,0.7105087881591119,106.28800000000001,0.6351046214059912
1X,100,true,R2,wqmc_v3.0,heron05,5,0.11111099999999999,0.7104869462431904,68.87400000000001,0.9801086041176641
1X,100,true,R2,TRUE,heron05,0,0.0,0.7053878096412787,0.0,0.0
1X,100,true,R3,treeqmc_n0_v1.0.0,heron11,3,0.06666699999999999,0.7015769349367871,0.905,0.0
1X,100,true,R3,treeqmc_n1_v1.0.0,heron11,2,0.044444,0.7009472710453284,0.976,0.0
1X,100,true,R3,treeqmc_n2_v1.0.0,heron11,2,0.044444,0.7009472710453284,0.979,0.0
1X,100,true,R3,astral_3_v5.7.7,heron11,2,0.044444,0.701580378250591,4.155,0.0
1X,100,true,R3,fastral,heron11,2,0.044444,0.701580378250591,4.485,0.0
1X,100,true,R3,wqfm_v1.3,heron11,3,0.06666699999999999,0.7000190667077809,104.90899999999999,0.6451019454956199
1X,100,true,R3,wqmc_v3.0,heron11,6,0.13333299999999998,0.6992831226230857,69.03699999999999,0.9803004186161044
1X,100,true,R3,TRUE,heron11,0,0.0,0.6998994244012745,0.0,0.0
1X,100,true,R4,treeqmc_n0_v1.0.0,heron01,7,0.155556,0.7189395621338267,0.902,0.0
1X,100,true,R4,treeqmc_n1_v1.0.0,heron01,6,0.13333299999999998,0.7189693185322232,0.973,0.0
1X,100,true,R4,treeqmc_n2_v1.0.0,heron01,5,0.11111099999999999,0.7173067632850242,0.973,0.0
1X,100,true,R4,astral_3_v5.7.7,heron01,5,0.11111099999999999,0.7190517524925479,3.839,0.0
1X,100,true,R4,fastral,heron01,5,0.11111099999999999,0.7190517524925479,4.594,0.0
1X,100,true,R4,wqfm_v1.3,heron01,5,0.11111099999999999,0.7173067632850242,110.32900000000001,0.6457141821279989
1X,100,true,R4,wqmc_v3.0,heron01,5,0.11111099999999999,0.7190517524925479,72.63,0.9808756712102438
1X,100,true,R4,TRUE,heron01,0,0.0,0.7112364066193854,0.0,0.0
1X,100,true,R5,treeqmc_n0_v1.0.0,heron06,5,0.11111099999999999,0.7037001747353274,0.903,0.0
1X,100,true,R5,treeqmc_n1_v1.0.0,heron06,5,0.11111099999999999,0.7034287696577244,0.97,0.0
1X,100,true,R5,treeqmc_n2_v1.0.0,heron06,4,0.088889,0.7032169801624011,0.969,0.0
1X,100,true,R5,astral_3_v5.7.7,heron06,5,0.11111099999999999,0.7034287696577244,4.155,0.0
1X,100,true,R5,fastral,heron06,5,0.11111099999999999,0.7034572412375373,4.556,0.0
1X,100,true,R5,wqfm_v1.3,heron06,5,0.11111099999999999,0.7033843149347312,107.957,0.6351510323554749
1X,100,true,R5,wqmc_v3.0,heron06,7,0.155556,0.7027789084181314,70.023,0.9792353940848008
1X,100,true,R5,TRUE,heron06,0,0.0,0.6997736663583102,0.0,0.0
1X,100,true,R6,treeqmc_n0_v1.0.0,heron02,6,0.13333299999999998,0.7060592558330764,0.909,0.0
1X,100,true,R6,treeqmc_n1_v1.0.0,heron02,6,0.13333299999999998,0.7045818172474047,0.98,0.0
1X,100,true,R6,treeqmc_n2_v1.0.0,heron02,6,0.13333299999999998,0.7037631308459246,0.978,0.0
1X,100,true,R6,astral_3_v5.7.7,heron02,6,0.13333299999999998,0.7050205570973379,4.243,0.0
1X,100,true,R6,fastral,heron02,7,0.155556,0.7060733888374962,4.475,0.0
1X,100,true,R6,wqfm_v1.3,heron02,6,0.13333299999999998,0.7050062185219447,106.22900000000001,0.668009677206789
1X,100,true,R6,wqmc_v3.0,heron02,7,0.155556,0.7037311645595642,72.372,0.980517327143094
1X,100,true,R6,TRUE,heron02,0,0.0,0.7010325829992805,0.0,0.0
1X,100,true,R7,treeqmc_n0_v1.0.0,heron10,4,0.088889,0.7048085620310413,0.908,0.0
1X,100,true,R7,treeqmc_n1_v1.0.0,heron10,5,0.11111099999999999,0.7047941720629047,0.962,0.0
1X,100,true,R7,treeqmc_n2_v1.0.0,heron10,4,0.088889,0.7021119333950047,0.961,0.0
1X,100,true,R7,astral_3_v5.7.7,heron10,4,0.088889,0.7048085620310413,4.485,0.0
1X,100,true,R7,fastral,heron10,4,0.088889,0.7048085620310413,4.351,0.0
1X,100,true,R7,wqfm_v1.3,heron10,4,0.088889,0.7048085620310413,109.77099999999999,0.6251013473503931
1X,100,true,R7,wqmc_v3.0,heron10,6,0.13333299999999998,0.7043404769246583,69.97399999999999,0.9806213736530712
1X,100,true,R7,TRUE,heron10,0,0.0,0.7034052317812725,0.0,0.0
1X,100,true,R8,treeqmc_n0_v1.0.0,heron07,5,0.11111099999999999,0.7053459245554528,0.903,0.0
1X,100,true,R8,treeqmc_n1_v1.0.0,heron07,4,0.088889,0.7047189330866481,0.948,0.0
1X,100,true,R8,treeqmc_n2_v1.0.0,heron07,3,0.06666699999999999,0.7040953335389043,0.95,0.0
1X,100,true,R8,astral_3_v5.7.7,heron07,5,0.11111099999999999,0.7051790009250694,4.097,0.0
1X,100,true,R8,fastral,heron07,5,0.11111099999999999,0.7053459245554528,4.425,0.0
1X,100,true,R8,wqfm_v1.3,heron07,4,0.088889,0.7048925891664097,107.269,0.6693173237375196
1X,100,true,R8,wqmc_v3.0,heron07,6,0.13333299999999998,0.7046212868742934,73.18299999999999,0.9810611754095897
1X,100,true,R8,TRUE,heron07,0,0.0,0.7030002055709734,0.0,0.0
1X,100,true,R9,treeqmc_n0_v1.0.0,heron08,5,0.11111099999999999,0.7079799054373522,0.894,0.0
1X,100,true,R9,treeqmc_n1_v1.0.0,heron08,5,0.11111099999999999,0.7079799054373522,0.982,0.0
1X,100,true,R9,treeqmc_n2_v1.0.0,heron08,4,0.088889,0.7077389248638092,0.979,0.0
1X,100,true,R9,astral_3_v5.7.7,heron08,5,0.11111099999999999,0.7079799054373522,4.325,0.0
1X,100,true,R9,fastral,heron08,5,0.11111099999999999,0.7079799054373522,4.63,0.0
1X,100,true,R9,wqfm_v1.3,heron08,5,0.11111099999999999,0.7079799054373522,109.71099999999998,0.6117162362935349
1X,100,true,R9,wqmc_v3.0,heron08,6,0.13333299999999998,0.7071519169493268,68.488,0.9799088891484639
1X,100,true,R9,TRUE,heron08,0,0.0,0.7027001233425839,0.0,0.0
1X,100,true,R10,treeqmc_n0_v1.0.0,heron04,10,0.22222199999999998,0.6990286257580429,0.907,0.0
1X,100,true,R10,treeqmc_n1_v1.0.0,heron04,6,0.13333299999999998,0.6989272278754239,0.961,0.0
1X,100,true,R10,treeqmc_n2_v1.0.0,heron04,6,0.13333299999999998,0.6982478672011512,0.96,0.0
1X,100,true,R10,astral_3_v5.7.7,heron04,5,0.11111099999999999,0.6996407647240209,4.46,0.0
1X,100,true,R10,fastral,heron04,5,0.11111099999999999,0.6996407647240209,4.469,0.0
1X,100,true,R10,wqfm_v1.3,heron04,5,0.11111099999999999,0.698925891664097,110.37899999999999,0.6663042788936301
1X,100,true,R10,wqmc_v3.0,heron04,6,0.13333299999999998,0.6994034844279987,74.946,0.9813198836495609
1X,100,true,R10,TRUE,heron04,0,0.0,0.6964228594922397,0.0,0.0
1X,100,true,R11,treeqmc_n0_v1.0.0,heron03,7,0.155556,0.7015922499743036,0.903,0.0
1X,100,true,R11,treeqmc_n1_v1.0.0,heron03,6,0.13333299999999998,0.7014895672731011,0.964,0.0
1X,100,true,R11,treeqmc_n2_v1.0.0,heron03,6,0.13333299999999998,0.6993897625655258,0.96,0.0
1X,100,true,R11,astral_3_v5.7.7,heron03,7,0.155556,0.7016526878404771,4.309,0.0
1X,100,true,R11,fastral,heron03,7,0.155556,0.7016526878404771,4.43,0.0
1X,100,true,R11,wqfm_v1.3,heron03,7,0.155556,0.7014801624010689,110.85999999999999,0.6727584340609778
1X,100,true,R11,wqmc_v3.0,heron03,6,0.13333299999999998,0.7014954260458424,75.991,0.9814583305917806
1X,100,true,R11,TRUE,heron03,0,0.0,0.6961191797718163,0.0,0.0
1X,100,true,R12,treeqmc_n0_v1.0.0,heron09,8,0.177778,0.7002342481241649,0.903,0.0
1X,100,true,R12,treeqmc_n1_v1.0.0,heron09,7,0.155556,0.699209065679926,0.964,0.0
1X,100,true,R12,treeqmc_n2_v1.0.0,heron09,7,0.155556,0.6985983657107616,0.962,0.0
1X,100,true,R12,astral_3_v5.7.7,heron09,8,0.177778,0.7001514544146367,4.245,0.0
1X,100,true,R12,fastral,heron09,5,0.11111099999999999,0.6997870798643232,4.492,0.0
1X,100,true,R12,wqfm_v1.3,heron09,5,0.11111099999999999,0.6997870798643232,114.54499999999999,0.6363088742415645
1X,100,true,R12,wqmc_v3.0,heron09,8,0.177778,0.6994555452770069,74.298,0.9809954507523755
1X,100,true,R12,TRUE,heron09,0,0.0,0.6981398910473842,0.0,0.0
1X,100,true,R13,treeqmc_n0_v1.0.0,heron05,8,0.177778,0.6983066604995375,0.908,0.0
1X,100,true,R13,treeqmc_n1_v1.0.0,heron05,5,0.11111099999999999,0.6984263541987872,0.981,0.0
1X,100,true,R13,treeqmc_n2_v1.0.0,heron05,4,0.088889,0.6983722376400452,0.974,0.0
1X,100,true,R13,astral_3_v5.7.7,heron05,7,0.155556,0.6986745297563984,3.989,0.0
1X,100,true,R13,fastral,heron05,7,0.155556,0.6987540343303525,4.529,0.0
1X,100,true,R13,wqfm_v1.3,heron05,5,0.11111099999999999,0.6983283482372289,114.307,0.5914335954928395
1X,100,true,R13,wqmc_v3.0,heron05,8,0.177778,0.6983066604995375,69.055,0.9790022445876475
1X,100,true,R13,TRUE,heron05,0,0.0,0.696201459553911,0.0,0.0
1X,100,true,R14,treeqmc_n0_v1.0.0,heron11,7,0.155556,0.6969790831534587,0.907,0.0
1X,100,true,R14,treeqmc_n1_v1.0.0,heron11,5,0.11111099999999999,0.6968141124473224,0.968,0.0
1X,100,true,R14,treeqmc_n2_v1.0.0,heron11,4,0.088889,0.6959042553191489,0.967,0.0
1X,100,true,R14,astral_3_v5.7.7,heron11,7,0.155556,0.6975003597492034,4.297,0.0
1X,100,true,R14,fastral,heron11,8,0.177778,0.6975530373111317,4.571,0.0
1X,100,true,R14,wqfm_v1.3,heron11,4,0.088889,0.6959042553191489,105.795,0.6635757833546009
1X,100,true,R14,wqmc_v3.0,heron11,7,0.155556,0.6969380717442697,71.623,0.9801739664632869
1X,100,true,R14,TRUE,heron11,0,0.0,0.6951857333744476,0.0,0.0
1X,100,true,R15,treeqmc_n0_v1.0.0,heron01,9,0.2,0.7008958269092405,0.918,0.0
1X,100,true,R15,treeqmc_n1_v1.0.0,heron01,7,0.155556,0.7009387912426766,0.992,0.0
1X,100,true,R15,treeqmc_n2_v1.0.0,heron01,6,0.13333299999999998,0.7009066707780861,0.989,0.0
1X,100,true,R15,astral_3_v5.7.7,heron01,6,0.13333299999999998,0.7015762668311234,4.015,0.0
1X,100,true,R15,fastral,heron01,6,0.13333299999999998,0.7015762668311234,4.618,0.0
1X,100,true,R15,wqfm_v1.3,heron01,4,0.088889,0.7012788570253881,110.02,0.6416197055080894
1X,100,true,R15,wqmc_v3.0,heron01,9,0.2,0.7000540137732553,72.003,0.9803897059844728
1X,100,true,R15,TRUE,heron01,0,0.0,0.6977711481138863,0.0,0.0
1X,100,true,R16,treeqmc_n0_v1.0.0,heron06,4,0.088889,0.6886703669441875,0.911,0.0
1X,100,true,R16,treeqmc_n1_v1.0.0,heron06,5,0.11111099999999999,0.6890177818891973,0.968,0.0
1X,100,true,R16,treeqmc_n2_v1.0.0,heron06,5,0.11111099999999999,0.6887506938020351,0.967,0.0
1X,100,true,R16,astral_3_v5.7.7,heron06,5,0.11111099999999999,0.6890809435707678,4.527,0.0
1X,100,true,R16,fastral,heron06,5,0.11111099999999999,0.6892492548052215,4.357,0.0
1X,100,true,R16,wqfm_v1.3,heron06,5,0.11111099999999999,0.6887639017370747,109.892,0.635624067266043
1X,100,true,R16,wqmc_v3.0,heron06,8,0.177778,0.6872182135882413,71.127,0.9820461990523992
1X,100,true,R16,TRUE,heron06,0,0.0,0.6874388426354199,0.0,0.0
1X,100,true,R17,treeqmc_n0_v1.0.0,heron02,5,0.11111099999999999,0.699886216466235,0.923,0.0
1X,100,true,R17,treeqmc_n1_v1.0.0,heron02,3,0.06666699999999999,0.6999085723095899,0.98,0.0
1X,100,true,R17,treeqmc_n2_v1.0.0,heron02,6,0.13333299999999998,0.697884571898448,0.97,0.0
1X,100,true,R17,astral_3_v5.7.7,heron02,5,0.11111099999999999,0.6999860211738103,4.262,0.0
1X,100,true,R17,fastral,heron02,5,0.11111099999999999,0.6999541062801933,4.5,0.0
1X,100,true,R17,wqfm_v1.3,heron02,3,0.06666699999999999,0.6964892589166409,106.09700000000001,0.674024713234116
1X,100,true,R17,wqmc_v3.0,heron02,6,0.13333299999999998,0.6971587521841915,72.884,0.981175566653861
1X,100,true,R17,TRUE,heron02,0,0.0,0.6936633261383492,0.0,0.0
1X,100,true,R18,treeqmc_n0_v1.0.0,heron07,6,0.13333299999999998,0.6934758968033714,0.959,0.0
1X,100,true,R18,treeqmc_n1_v1.0.0,heron07,6,0.13333299999999998,0.6934661835748792,1.0,0.0
1X,100,true,R18,treeqmc_n2_v1.0.0,heron07,6,0.13333299999999998,0.6926293041422551,0.989,0.0
1X,100,true,R18,astral_3_v5.7.7,heron07,7,0.155556,0.6925937403638607,4.741,0.0
1X,100,true,R18,fastral,heron07,6,0.13333299999999998,0.6934758968033714,4.465,0.0
1X,100,true,R18,wqfm_v1.3,heron07,5,0.11111099999999999,0.6926886113680748,121.92600000000002,0.5867001295867985
1X,100,true,R18,wqmc_v3.0,heron07,6,0.13333299999999998,0.6910539109877685,72.997,0.9799580804690604
1X,100,true,R18,TRUE,heron07,0,0.0,0.6875729263028061,0.0,0.0
1X,100,true,R19,treeqmc_n0_v1.0.0,heron10,7,0.155556,0.7109857128173502,0.898,0.0
1X,100,true,R19,treeqmc_n1_v1.0.0,heron10,6,0.13333299999999998,0.7104181313598521,0.975,0.0
1X,100,true,R19,treeqmc_n2_v1.0.0,heron10,6,0.13333299999999998,0.7103110288827218,0.97,0.0
1X,100,true,R19,astral_3_v5.7.7,heron10,5,0.11111099999999999,0.7103425326343921,4.295,0.0
1X,100,true,R19,fastral,heron10,7,0.155556,0.7109857128173502,4.454,0.0
1X,100,true,R19,wqfm_v1.3,heron10,6,0.13333299999999998,0.7103110288827218,106.632,0.6333464626003451
1X,100,true,R19,wqmc_v3.0,heron10,9,0.2,0.7103802035152637,68.91799999999999,0.9799326736121188
1X,100,true,R19,TRUE,heron10,0,0.0,0.7074506115736457,0.0,0.0
1X,100,true,R20,treeqmc_n0_v1.0.0,heron08,5,0.11111099999999999,0.7099875629561107,0.894,0.0
1X,100,true,R20,treeqmc_n1_v1.0.0,heron08,1,0.022222,0.7096728337958679,0.95,0.0
1X,100,true,R20,treeqmc_n2_v1.0.0,heron08,1,0.022222,0.7096728337958679,0.946,0.0
1X,100,true,R20,astral_3_v5.7.7,heron08,4,0.088889,0.7086982218110802,3.976,0.0
1X,100,true,R20,fastral,heron08,5,0.11111099999999999,0.7099913660191179,4.44,0.0
1X,100,true,R20,wqfm_v1.3,heron08,2,0.044444,0.709668362627197,106.404,0.6212642381865344
1X,100,true,R20,wqmc_v3.0,heron08,4,0.088889,0.7098227978209477,67.471,0.9797542647952454
1X,100,true,R20,TRUE,heron08,0,0.0,0.7094400246685169,0.0,0.0
1X,200,true,R1,treeqmc_n0_v1.0.0,heron10,4,0.088889,0.6936331842943776,1.791,0.0
1X,200,true,R1,treeqmc_n1_v1.0.0,heron10,3,0.06666699999999999,0.6948022921163531,1.922,0.0
1X,200,true,R1,treeqmc_n2_v1.0.0,heron10,3,0.06666699999999999,0.6943401428718265,1.905,0.0
1X,200,true,R1,astral_3_v5.7.7,heron10,3,0.06666699999999999,0.6948022921163531,7.622,0.0
1X,200,true,R1,fastral,heron10,2,0.044444,0.694929977387193,5.913,0.0
1X,200,true,R1,wqfm_v1.3,heron10,3,0.06666699999999999,0.6943401428718265,176.295,0.7632264102782269
1X,200,true,R1,wqmc_v3.0,heron10,6,0.13333299999999998,0.6912068814883339,135.992,0.9894184952056004
1X,200,true,R1,TRUE,heron10,0,0.0,0.6930176534073389,0.0,0.0
1X,200,true,R2,treeqmc_n0_v1.0.0,heron07,4,0.088889,0.7051107256655359,1.804,0.0
1X,200,true,R2,treeqmc_n1_v1.0.0,heron07,3,0.06666699999999999,0.7049678281426662,1.921,0.0
1X,200,true,R2,treeqmc_n2_v1.0.0,heron07,4,0.088889,0.7048876040703053,1.913,0.0
1X,200,true,R2,astral_3_v5.7.7,heron07,4,0.088889,0.7051107256655359,7.62,0.0
1X,200,true,R2,fastral,heron07,4,0.088889,0.7051107256655359,5.817,0.0
1X,200,true,R2,wqfm_v1.3,heron07,3,0.06666699999999999,0.7049110905540138,180.293,0.7943957890766695
1X,200,true,R2,wqmc_v3.0,heron07,4,0.088889,0.7024991520197348,144.62199999999999,0.9903334209179793
1X,200,true,R2,TRUE,heron07,0,0.0,0.7033000565320177,0.0,0.0
1X,200,true,R3,treeqmc_n0_v1.0.0,heron03,6,0.13333299999999998,0.692799799568301,1.787,0.0
1X,200,true,R3,treeqmc_n1_v1.0.0,heron03,5,0.11111099999999999,0.6924992291088499,1.911,0.0
1X,200,true,R3,treeqmc_n2_v1.0.0,heron03,4,0.088889,0.6922261794634598,1.905,0.0
1X,200,true,R3,astral_3_v5.7.7,heron03,4,0.088889,0.6927483297358413,7.54,0.0
1X,200,true,R3,fastral,heron03,4,0.088889,0.6927483297358413,6.663,0.0
1X,200,true,R3,wqfm_v1.3,heron03,7,0.155556,0.6915589731729879,71.90799999999999,0.5151165377982979
1X,200,true,R3,wqmc_v3.0,heron03,8,0.177778,0.6915843868845719,38.437,0.9636808283684991
1X,200,true,R3,TRUE,heron03,0,0.0,0.6918008531195395,0.0,0.0
1X,200,true,R4,treeqmc_n0_v1.0.0,heron03,2,0.044444,0.7114308767602014,1.79,0.0
1X,200,true,R4,treeqmc_n1_v1.0.0,heron03,3,0.06666699999999999,0.7114752030013363,1.953,0.0
1X,200,true,R4,treeqmc_n2_v1.0.0,heron03,3,0.06666699999999999,0.7114752030013363,1.949,0.0
1X,200,true,R4,astral_3_v5.7.7,heron03,1,0.022222,0.7114947579401788,7.832,0.0
1X,200,true,R4,fastral,heron03,1,0.022222,0.7114947579401788,5.898,0.0
1X,200,true,R4,wqfm_v1.3,heron03,3,0.06666699999999999,0.7114752030013363,181.74599999999998,0.7801547214244056
1X,200,true,R4,wqmc_v3.0,heron03,3,0.06666699999999999,0.7103814369411039,143.226,0.9899738874226746
1X,200,true,R4,TRUE,heron03,0,0.0,0.707910910679412,0.0,0.0
1X,200,true,R5,treeqmc_n0_v1.0.0,heron04,4,0.088889,0.7049848134443416,1.785,0.0
1X,200,true,R5,treeqmc_n1_v1.0.0,heron04,4,0.088889,0.7050175249254805,1.915,0.0
1X,200,true,R5,treeqmc_n2_v1.0.0,heron04,3,0.06666699999999999,0.7044719138657621,1.917,0.0
1X,200,true,R5,astral_3_v5.7.7,heron04,4,0.088889,0.7050175249254805,7.94,0.0
1X,200,true,R5,fastral,heron04,4,0.088889,0.7048245194778497,5.859,0.0
1X,200,true,R5,wqfm_v1.3,heron04,2,0.044444,0.7039002723815397,185.49599999999998,0.7770517962651485
1X,200,true,R5,wqmc_v3.0,heron04,5,0.11111099999999999,0.7022189330866482,145.54899999999998,0.9903194113322662
1X,200,true,R5,TRUE,heron04,0,0.0,0.7034665433240826,0.0,0.0
1X,200,true,R6,treeqmc_n0_v1.0.0,heron09,6,0.13333299999999998,0.7018635008736767,1.791,0.0
1X,200,true,R6,treeqmc_n1_v1.0.0,heron09,6,0.13333299999999998,0.7018635008736767,1.977,0.0
1X,200,true,R6,treeqmc_n2_v1.0.0,heron09,4,0.088889,0.7005479751259123,1.952,0.0
1X,200,true,R6,astral_3_v5.7.7,heron09,6,0.13333299999999998,0.7018635008736767,7.531,0.0
1X,200,true,R6,fastral,heron09,6,0.13333299999999998,0.7017006115736458,5.682,0.0
1X,200,true,R6,wqfm_v1.3,heron09,4,0.088889,0.7005479751259123,176.325,0.7925251665957749
1X,200,true,R6,wqmc_v3.0,heron09,6,0.13333299999999998,0.7018635008736767,141.18599999999998,0.989772357032567
1X,200,true,R6,TRUE,heron09,0,0.0,0.6988427895981087,0.0,0.0
1X,200,true,R7,treeqmc_n0_v1.0.0,heron05,2,0.044444,0.70296204645904,1.771,0.0
1X,200,true,R7,treeqmc_n1_v1.0.0,heron05,2,0.044444,0.70296204645904,1.909,0.0
1X,200,true,R7,treeqmc_n2_v1.0.0,heron05,3,0.06666699999999999,0.7026096464179258,1.908,0.0
1X,200,true,R7,astral_3_v5.7.7,heron05,4,0.088889,0.7012007400555041,7.694,0.0
1X,200,true,R7,fastral,heron05,2,0.044444,0.70296204645904,5.807,0.0
1X,200,true,R7,wqfm_v1.3,heron05,3,0.06666699999999999,0.7026096464179258,171.272,0.7677787379139615
1X,200,true,R7,wqmc_v3.0,heron05,6,0.13333299999999998,0.7015752646726282,132.903,0.989435904381391
1X,200,true,R7,TRUE,heron05,0,0.0,0.7027785229725563,0.0,0.0
1X,200,true,R8,treeqmc_n0_v1.0.0,heron11,3,0.06666699999999999,0.7017279525131052,1.785,0.0
1X,200,true,R8,treeqmc_n1_v1.0.0,heron11,3,0.06666699999999999,0.7017279525131052,1.906,0.0
1X,200,true,R8,treeqmc_n2_v1.0.0,heron11,2,0.044444,0.7004711943673553,1.902,0.0
1X,200,true,R8,astral_3_v5.7.7,heron11,4,0.088889,0.7017398499331894,8.052,0.0
1X,200,true,R8,fastral,heron11,3,0.06666699999999999,0.7017279525131052,5.851,0.0
1X,200,true,R8,wqfm_v1.3,heron11,2,0.044444,0.7004711943673553,168.835,0.7748156484141321
1X,200,true,R8,wqmc_v3.0,heron11,3,0.06666699999999999,0.7005772689896187,132.227,0.9893289570208808
1X,200,true,R8,TRUE,heron11,0,0.0,0.7003821564395107,0.0,0.0
1X,200,true,R9,treeqmc_n0_v1.0.0,heron04,4,0.088889,0.7021859646417926,1.814,0.0
1X,200,true,R9,treeqmc_n1_v1.0.0,heron04,3,0.06666699999999999,0.7025694058998869,1.898,0.0
1X,200,true,R9,treeqmc_n2_v1.0.0,heron04,3,0.06666699999999999,0.7019233991160448,1.896,0.0
1X,200,true,R9,astral_3_v5.7.7,heron04,5,0.11111099999999999,0.7026788210504676,7.886,0.0
1X,200,true,R9,fastral,heron04,5,0.11111099999999999,0.7028187377942234,6.337,0.0
1X,200,true,R9,wqfm_v1.3,heron04,3,0.06666699999999999,0.7019233991160448,174.992,0.8040710432476913
1X,200,true,R9,wqmc_v3.0,heron04,2,0.044444,0.7023068403741392,142.25199999999998,0.989131962995248
1X,200,true,R9,TRUE,heron04,0,0.0,0.7003462843046562,0.0,0.0
1X,200,true,R10,treeqmc_n0_v1.0.0,heron01,3,0.06666699999999999,0.6989655154692157,1.783,0.0
1X,200,true,R10,treeqmc_n1_v1.0.0,heron01,3,0.06666699999999999,0.6987373830815089,1.909,0.0
1X,200,true,R10,treeqmc_n2_v1.0.0,heron01,2,0.044444,0.6984479905437352,1.898,0.0
1X,200,true,R10,astral_3_v5.7.7,heron01,3,0.06666699999999999,0.6972684756912324,7.586,0.0
1X,200,true,R10,fastral,heron01,3,0.06666699999999999,0.6989655154692157,6.119,0.0
1X,200,true,R10,wqfm_v1.3,heron01,3,0.06666699999999999,0.6986562853325109,178.527,0.7779887636043848
1X,200,true,R10,wqmc_v3.0,heron01,4,0.088889,0.6984522304450611,140.275,0.9901407948672251
1X,200,true,R10,TRUE,heron01,0,0.0,0.6972630023640662,0.0,0.0
1X,200,true,R11,treeqmc_n0_v1.0.0,heron06,2,0.044444,0.6986048668927948,1.787,0.0
1X,200,true,R11,treeqmc_n1_v1.0.0,heron06,4,0.088889,0.6982036437455031,1.948,0.0
1X,200,true,R11,treeqmc_n2_v1.0.0,heron06,4,0.088889,0.6980974149450098,1.904,0.0
1X,200,true,R11,astral_3_v5.7.7,heron06,2,0.044444,0.6987876708808716,7.97,0.0
1X,200,true,R11,fastral,heron06,2,0.044444,0.6987876708808716,6.04,0.0
1X,200,true,R11,wqfm_v1.3,heron06,4,0.088889,0.6985779884880254,171.78400000000002,0.7830822428165604
1X,200,true,R11,wqmc_v3.0,heron06,4,0.088889,0.6972753109260972,135.90400000000002,0.9898236990817046
1X,200,true,R11,TRUE,heron06,0,0.0,0.696890764724021,0.0,0.0
1X,200,true,R12,treeqmc_n0_v1.0.0,heron02,4,0.088889,0.7008887090142872,1.788,0.0
1X,200,true,R12,treeqmc_n1_v1.0.0,heron02,3,0.06666699999999999,0.7009373779422345,1.927,0.0
1X,200,true,R12,treeqmc_n2_v1.0.0,heron02,3,0.06666699999999999,0.7009241443108233,1.916,0.0
1X,200,true,R12,astral_3_v5.7.7,heron02,3,0.06666699999999999,0.7009373779422345,7.77,0.0
1X,200,true,R12,fastral,heron02,3,0.06666699999999999,0.7009373779422345,5.953,0.0
1X,200,true,R12,wqfm_v1.3,heron02,3,0.06666699999999999,0.7009241443108233,171.097,0.7875415699866158
1X,200,true,R12,wqmc_v3.0,heron02,5,0.11111099999999999,0.7004465772432933,136.125,0.9898696051423325
1X,200,true,R12,TRUE,heron02,0,0.0,0.6988009816013979,0.0,0.0
1X,200,true,R13,treeqmc_n0_v1.0.0,heron08,7,0.155556,0.6944429540548874,1.782,0.0
1X,200,true,R13,treeqmc_n1_v1.0.0,heron08,4,0.088889,0.6948932315757015,1.947,0.0
1X,200,true,R13,treeqmc_n2_v1.0.0,heron08,3,0.06666699999999999,0.6944329324699352,1.943,0.0
1X,200,true,R13,astral_3_v5.7.7,heron08,5,0.11111099999999999,0.6955925326343921,7.341,0.0
