NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
100,medium,shallow,11,sh,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,11,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,11,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,11,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,11,sh,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,11,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,11,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,12,none,1000,CA-ML,2,0.02040816326530612
100,medium,shallow,12,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,12,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,12,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,12,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,12,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,12,sh,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,12,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,12,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,12,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,12,sh,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,13,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,13,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,13,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,13,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,13,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,13,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,13,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,13,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,13,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,13,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,13,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,14,none,1000,CA-ML,0,0.0
100,medium,shallow,14,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,14,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,14,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,14,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,14,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,14,sh,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,14,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,14,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,14,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,14,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,15,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,15,none,1000,TQMC-n2-origstudy,0,0.0
100,medium,shallow,15,none,1000,TQMC-n2,0,0.0
100,medium,shallow,15,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,15,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,15,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,15,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,15,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,15,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,15,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,15,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,16,none,1000,CA-ML,0,0.0
100,medium,shallow,16,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,16,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,16,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,16,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,16,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,16,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,16,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,16,sh,1000,ASTER-wh,0,0.0
100,medium,shallow,16,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,16,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,17,none,1000,CA-ML,4,0.04081632653061224
100,medium,shallow,17,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,17,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,17,abayes,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,17,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,17,abayes,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,17,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,17,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,17,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,17,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,17,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,18,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,18,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,18,none,1000,TQMC-n2,0,0.0
100,medium,shallow,18,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,18,sh,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,18,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,18,sh,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,18,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,18,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,18,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,18,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,19,none,1000,CA-ML,0,0.0
100,medium,shallow,19,none,1000,TQMC-n2-origstudy,0,0.0
100,medium,shallow,19,none,1000,TQMC-n2,0,0.0
100,medium,shallow,19,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,19,sh,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,19,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,19,sh,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,19,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,19,sh,1000,ASTER-wh,0,0.0
100,medium,shallow,19,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,19,sh,1000,ASTRID-ws,0,0.0
100,medium,shallow,20,none,1000,CA-ML,2,0.02040816326530612
100,medium,shallow,20,none,1000,TQMC-n2-origstudy,2,0.02040816326530612
100,medium,shallow,20,none,1000,TQMC-n2,2,0.02040816326530612
100,medium,shallow,20,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,20,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,20,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,20,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,20,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,20,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,20,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,20,sh,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,21,none,1000,CA-ML,5,0.05102040816326531
100,medium,shallow,21,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,21,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,21,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,21,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,21,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,21,sh,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,21,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,21,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,21,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,21,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,22,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,22,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,22,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,22,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,22,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,22,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,22,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,22,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,22,sh,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,22,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,22,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,23,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,23,none,1000,TQMC-n2-origstudy,4,0.04081632653061224
100,medium,shallow,23,none,1000,TQMC-n2,4,0.04081632653061224
100,medium,shallow,23,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,23,sh,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,23,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,23,sh,1000,TQMC-wh_n2,4,0.04081632653061224
100,medium,shallow,23,abayes,1000,ASTER-wh,4,0.04081632653061224
100,medium,shallow,23,sh,1000,ASTER-wh,5,0.05102040816326531
100,medium,shallow,23,abayes,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,23,sh,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,24,none,1000,CA-ML,6,0.061224489795918366
100,medium,shallow,24,none,1000,TQMC-n2-origstudy,9,0.09183673469387756
100,medium,shallow,24,none,1000,TQMC-n2,9,0.09183673469387756
100,medium,shallow,24,abayes,1000,TQMC-ws_n2,6,0.061224489795918366
100,medium,shallow,24,sh,1000,TQMC-ws_n2,7,0.07142857142857142
100,medium,shallow,24,abayes,1000,TQMC-wh_n2,6,0.061224489795918366
100,medium,shallow,24,sh,1000,TQMC-wh_n2,7,0.07142857142857142
100,medium,shallow,24,abayes,1000,ASTER-wh,5,0.05102040816326531
100,medium,shallow,24,sh,1000,ASTER-wh,8,0.08163265306122448
100,medium,shallow,24,abayes,1000,ASTRID-ws,6,0.061224489795918366
100,medium,shallow,24,sh,1000,ASTRID-ws,7,0.07142857142857142
100,medium,shallow,25,none,1000,CA-ML,2,0.02040816326530612
100,medium,shallow,25,none,1000,TQMC-n2-origstudy,0,0.0
100,medium,shallow,25,none,1000,TQMC-n2,0,0.0
100,medium,shallow,25,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,25,sh,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,25,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,25,sh,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,25,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,25,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,25,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,25,sh,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,26,none,1000,CA-ML,0,0.0
100,medium,shallow,26,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,26,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,26,abayes,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,26,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,26,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,26,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,26,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,26,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,26,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,26,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,27,none,1000,CA-ML,5,0.05102040816326531
100,medium,shallow,27,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,27,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,27,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,27,sh,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,27,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,27,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,27,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,27,sh,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,27,abayes,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,27,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,28,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,28,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,28,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,28,abayes,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,28,sh,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,28,abayes,1000,TQMC-wh_n2,4,0.04081632653061224
100,medium,shallow,28,sh,1000,TQMC-wh_n2,4,0.04081632653061224
100,medium,shallow,28,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,28,sh,1000,ASTER-wh,4,0.04081632653061224
100,medium,shallow,28,abayes,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,28,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,29,none,1000,CA-ML,2,0.02040816326530612
100,medium,shallow,29,none,1000,TQMC-n2-origstudy,2,0.02040816326530612
100,medium,shallow,29,none,1000,TQMC-n2,2,0.02040816326530612
100,medium,shallow,29,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,29,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,29,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,29,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,29,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,29,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,29,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,29,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,30,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,30,none,1000,TQMC-n2-origstudy,3,0.030612244897959183
100,medium,shallow,30,none,1000,TQMC-n2,3,0.030612244897959183
100,medium,shallow,30,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,30,sh,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,30,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,30,sh,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,30,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,30,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,30,abayes,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,30,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,31,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,31,none,1000,TQMC-n2-origstudy,4,0.04081632653061224
100,medium,shallow,31,none,1000,TQMC-n2,4,0.04081632653061224
100,medium,shallow,31,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,31,sh,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,31,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,31,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,31,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,31,sh,1000,ASTER-wh,4,0.04081632653061224
100,medium,shallow,31,abayes,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,31,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,32,none,1000,CA-ML,4,0.04081632653061224
100,medium,shallow,32,none,1000,TQMC-n2-origstudy,2,0.02040816326530612
100,medium,shallow,32,none,1000,TQMC-n2,2,0.02040816326530612
100,medium,shallow,32,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,32,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,32,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,32,sh,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,32,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,32,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,32,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,32,sh,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,33,none,1000,CA-ML,4,0.04081632653061224
100,medium,shallow,33,none,1000,TQMC-n2-origstudy,8,0.08163265306122448
100,medium,shallow,33,none,1000,TQMC-n2,8,0.08163265306122448
100,medium,shallow,33,abayes,1000,TQMC-ws_n2,5,0.05102040816326531
100,medium,shallow,33,sh,1000,TQMC-ws_n2,9,0.09183673469387756
100,medium,shallow,33,abayes,1000,TQMC-wh_n2,5,0.05102040816326531
100,medium,shallow,33,sh,1000,TQMC-wh_n2,7,0.07142857142857142
100,medium,shallow,33,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,33,sh,1000,ASTER-wh,5,0.05102040816326531
100,medium,shallow,33,abayes,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,33,sh,1000,ASTRID-ws,7,0.07142857142857142
100,medium,shallow,34,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,34,none,1000,TQMC-n2-origstudy,8,0.08163265306122448
100,medium,shallow,34,none,1000,TQMC-n2,8,0.08163265306122448
100,medium,shallow,34,abayes,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,34,sh,1000,TQMC-ws_n2,8,0.08163265306122448
100,medium,shallow,34,abayes,1000,TQMC-wh_n2,5,0.05102040816326531
100,medium,shallow,34,sh,1000,TQMC-wh_n2,7,0.07142857142857142
100,medium,shallow,34,abayes,1000,ASTER-wh,4,0.04081632653061224
100,medium,shallow,34,sh,1000,ASTER-wh,6,0.061224489795918366
100,medium,shallow,34,abayes,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,34,sh,1000,ASTRID-ws,7,0.07142857142857142
100,medium,shallow,35,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,35,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,35,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,35,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,35,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,35,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,35,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,35,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,35,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,35,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,35,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,36,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,36,none,1000,TQMC-n2-origstudy,2,0.02040816326530612
100,medium,shallow,36,none,1000,TQMC-n2,2,0.02040816326530612
100,medium,shallow,36,abayes,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,36,sh,1000,TQMC-ws_n2,2,0.02040816326530612
100,medium,shallow,36,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,36,sh,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,36,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,36,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,36,abayes,1000,ASTRID-ws,2,0.02040816326530612
100,medium,shallow,36,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,37,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,37,none,1000,TQMC-n2-origstudy,8,0.08163265306122448
100,medium,shallow,37,none,1000,TQMC-n2,7,0.07142857142857142
100,medium,shallow,37,abayes,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,37,sh,1000,TQMC-ws_n2,6,0.061224489795918366
100,medium,shallow,37,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,37,sh,1000,TQMC-wh_n2,7,0.07142857142857142
100,medium,shallow,37,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,37,sh,1000,ASTER-wh,5,0.05102040816326531
100,medium,shallow,37,abayes,1000,ASTRID-ws,5,0.05102040816326531
100,medium,shallow,37,sh,1000,ASTRID-ws,6,0.061224489795918366
100,medium,shallow,38,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,38,none,1000,TQMC-n2-origstudy,0,0.0
100,medium,shallow,38,none,1000,TQMC-n2,0,0.0
100,medium,shallow,38,abayes,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,38,sh,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,38,abayes,1000,TQMC-wh_n2,2,0.02040816326530612
100,medium,shallow,38,sh,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,38,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,38,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,38,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,38,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,39,none,1000,CA-ML,5,0.05102040816326531
100,medium,shallow,39,none,1000,TQMC-n2-origstudy,11,0.11224489795918367
100,medium,shallow,39,none,1000,TQMC-n2,11,0.11224489795918367
100,medium,shallow,39,abayes,1000,TQMC-ws_n2,10,0.10204081632653061
100,medium,shallow,39,sh,1000,TQMC-ws_n2,10,0.10204081632653061
100,medium,shallow,39,abayes,1000,TQMC-wh_n2,6,0.061224489795918366
100,medium,shallow,39,sh,1000,TQMC-wh_n2,9,0.09183673469387756
100,medium,shallow,39,abayes,1000,ASTER-wh,7,0.07142857142857142
100,medium,shallow,39,sh,1000,ASTER-wh,9,0.09183673469387756
100,medium,shallow,39,abayes,1000,ASTRID-ws,11,0.11224489795918367
100,medium,shallow,39,sh,1000,ASTRID-ws,11,0.11224489795918367
100,medium,shallow,40,none,1000,CA-ML,0,0.0
100,medium,shallow,40,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,40,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,40,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,40,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,40,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,40,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,40,abayes,1000,ASTER-wh,0,0.0
100,medium,shallow,40,sh,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,40,abayes,1000,ASTRID-ws,0,0.0
100,medium,shallow,40,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,41,none,1000,CA-ML,8,0.08163265306122448
100,medium,shallow,41,none,1000,TQMC-n2-origstudy,4,0.04081632653061224
100,medium,shallow,41,none,1000,TQMC-n2,4,0.04081632653061224
100,medium,shallow,41,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,41,sh,1000,TQMC-ws_n2,4,0.04081632653061224
100,medium,shallow,41,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,41,sh,1000,TQMC-wh_n2,4,0.04081632653061224
100,medium,shallow,41,abayes,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,41,sh,1000,ASTER-wh,4,0.04081632653061224
100,medium,shallow,41,abayes,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,41,sh,1000,ASTRID-ws,4,0.04081632653061224
100,medium,shallow,42,none,1000,CA-ML,3,0.030612244897959183
100,medium,shallow,42,none,1000,TQMC-n2-origstudy,2,0.02040816326530612
100,medium,shallow,42,none,1000,TQMC-n2,2,0.02040816326530612
100,medium,shallow,42,abayes,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,42,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,42,abayes,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,42,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,42,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,42,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,42,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,42,sh,1000,ASTRID-ws,0,0.0
100,medium,shallow,43,none,1000,CA-ML,1,0.01020408163265306
100,medium,shallow,43,none,1000,TQMC-n2-origstudy,1,0.01020408163265306
100,medium,shallow,43,none,1000,TQMC-n2,1,0.01020408163265306
100,medium,shallow,43,abayes,1000,TQMC-ws_n2,0,0.0
100,medium,shallow,43,sh,1000,TQMC-ws_n2,1,0.01020408163265306
100,medium,shallow,43,abayes,1000,TQMC-wh_n2,0,0.0
100,medium,shallow,43,sh,1000,TQMC-wh_n2,1,0.01020408163265306
100,medium,shallow,43,abayes,1000,ASTER-wh,1,0.01020408163265306
100,medium,shallow,43,sh,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,43,abayes,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,43,sh,1000,ASTRID-ws,1,0.01020408163265306
100,medium,shallow,44,none,1000,CA-ML,6,0.061224489795918366
100,medium,shallow,44,none,1000,TQMC-n2-origstudy,6,0.061224489795918366
100,medium,shallow,44,none,1000,TQMC-n2,6,0.061224489795918366
100,medium,shallow,44,abayes,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,44,sh,1000,TQMC-ws_n2,3,0.030612244897959183
100,medium,shallow,44,abayes,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,44,sh,1000,TQMC-wh_n2,3,0.030612244897959183
100,medium,shallow,44,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,44,sh,1000,ASTER-wh,3,0.030612244897959183
100,medium,shallow,44,abayes,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,44,sh,1000,ASTRID-ws,3,0.030612244897959183
100,medium,shallow,45,none,1000,CA-ML,7,0.07142857142857142
100,medium,shallow,45,none,1000,TQMC-n2-origstudy,11,0.11224489795918367
100,medium,shallow,45,none,1000,TQMC-n2,11,0.11224489795918367
100,medium,shallow,45,abayes,1000,TQMC-ws_n2,7,0.07142857142857142
100,medium,shallow,45,sh,1000,TQMC-ws_n2,11,0.11224489795918367
100,medium,shallow,45,abayes,1000,TQMC-wh_n2,4,0.04081632653061224
100,medium,shallow,45,sh,1000,TQMC-wh_n2,6,0.061224489795918366
100,medium,shallow,45,abayes,1000,ASTER-wh,2,0.02040816326530612
100,medium,shallow,45,sh,1000,ASTER-wh,4,0.04081632653061224
