"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","SEFN","SEFNR","QSCR","AVG_LPP","MED_LPP","AVG_QQS","MED_QQS"
50,"medium","shallow",20,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",20,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",20,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",20,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",20,"abayes",1000,"TQMC-wh_n2",0,0.0,108506433.3,0.9955695416666667,1.0,0.6917578125,0.655985
50,"medium","shallow",20,"abayes",1000,"ASTER-wh",0,0.0,108506433.3,0.9955695416666667,1.0,0.6917578125,0.655985
50,"medium","shallow",22,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",22,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",22,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",22,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",22,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,177784306.1,0.9820607083333334,1.0,0.7932042291666667,0.889867
50,"medium","shallow",22,"abayes",1000,"ASTER-wh",1,0.020833333333333332,177784306.1,0.9820607083333334,1.0,0.7932042291666667,0.889867
50,"medium","shallow",23,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",23,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",23,"abayes",1000,"ASTRID-ws",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",23,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",23,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,183860675.3,0.9696626458333334,1.0,0.7068567708333333,0.7538225000000001
50,"medium","shallow",23,"abayes",1000,"ASTER-wh",2,0.041666666666666664,183861790.8,0.973662,1.0,0.7064682708333333,0.751186
50,"medium","shallow",24,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",24,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",24,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",24,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",24,"abayes",1000,"TQMC-wh_n2",0,0.0,76388490.48,0.9991926250000001,1.0,0.7990312708333333,0.88383
50,"medium","shallow",24,"abayes",1000,"ASTER-wh",0,0.0,76388490.48,0.9991926250000001,1.0,0.7990312708333333,0.88383
50,"medium","shallow",25,"sh",1000,"CA-ML",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",25,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",25,"abayes",1000,"ASTRID-ws",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",25,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",25,"abayes",1000,"TQMC-wh_n2",2,0.041666666666666664,93836383.61,0.9701351666666667,1.0,0.7694984583333332,0.8477589999999999
50,"medium","shallow",25,"abayes",1000,"ASTER-wh",2,0.041666666666666664,93836383.61,0.9701351666666667,1.0,0.7694984583333332,0.8477589999999999
50,"medium","shallow",26,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",26,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",26,"abayes",1000,"ASTRID-ws",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",26,"abayes",1000,"TQMC-n2",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",26,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,89598371.93,0.9699057291666667,1.0,0.7153163125,0.7660359999999999
50,"medium","shallow",26,"abayes",1000,"ASTER-wh",2,0.041666666666666664,89598606.91,0.9700091666666667,1.0,0.7150522083333333,0.762223
50,"medium","shallow",28,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",28,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",28,"abayes",1000,"ASTRID-ws",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",28,"abayes",1000,"TQMC-n2",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",28,"abayes",1000,"TQMC-wh_n2",3,0.0625,102647651.4,0.9999998125,1.0,0.7329789583333333,0.7373685000000001
50,"medium","shallow",28,"abayes",1000,"ASTER-wh",3,0.0625,102647651.4,0.9999998125,1.0,0.7329789583333333,0.7373685000000001
50,"medium","shallow",29,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",29,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",29,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",29,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",29,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,130579128.5,0.9883215833333333,1.0,0.7386928333333334,0.805857
50,"medium","shallow",29,"abayes",1000,"ASTER-wh",1,0.020833333333333332,130579128.5,0.9883215833333333,1.0,0.7386928333333334,0.805857
50,"medium","shallow",30,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",30,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",30,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",30,"abayes",1000,"TQMC-n2",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",30,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,113529042.9,0.9952094375000001,1.0,0.7534768541666667,0.7747809999999999
50,"medium","shallow",30,"abayes",1000,"ASTER-wh",1,0.020833333333333332,113529042.9,0.9952094375000001,1.0,0.7534768541666667,0.7747809999999999
50,"medium","shallow",31,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",31,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",31,"abayes",1000,"ASTRID-ws",3,0.0625,"NA","NA","NA","NA","NA"
50,"medium","shallow",31,"abayes",1000,"TQMC-n2",4,0.08333333333333333,"NA","NA","NA","NA","NA"
50,"medium","shallow",31,"abayes",1000,"TQMC-wh_n2",3,0.0625,178655500.8,0.9652489583333335,1.0,0.7584423958333333,0.8420215
50,"medium","shallow",31,"abayes",1000,"ASTER-wh",3,0.0625,178655500.8,0.9652489583333335,1.0,0.7584423958333333,0.8420215
50,"medium","shallow",32,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",32,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",32,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",32,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",32,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,117601150.0,0.9862523125,1.0,0.7706944791666667,0.8328085000000001
50,"medium","shallow",32,"abayes",1000,"ASTER-wh",1,0.020833333333333332,117601150.0,0.9862523125,1.0,0.7706944791666667,0.8328085000000001
50,"medium","shallow",33,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",33,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",33,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",33,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",33,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,136351799.3,0.97874775,1.0,0.7788803333333334,0.8340875000000001
50,"medium","shallow",33,"abayes",1000,"ASTER-wh",1,0.020833333333333332,136351799.3,0.97874775,1.0,0.7788803333333334,0.8340875000000001
50,"medium","shallow",34,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",34,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",34,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",34,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",34,"abayes",1000,"TQMC-wh_n2",0,0.0,162413307.3,0.9779448333333334,1.0,0.7536922916666667,0.785636
50,"medium","shallow",34,"abayes",1000,"ASTER-wh",0,0.0,162413307.3,0.9779448333333334,1.0,0.7536922916666667,0.785636
50,"medium","shallow",35,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",35,"abayes",1000,"ASTEROID",46,0.9583333333333334,"NA","NA","NA","NA","NA"
50,"medium","shallow",35,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",35,"abayes",1000,"TQMC-n2",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",35,"abayes",1000,"TQMC-wh_n2",0,0.0,121022764.8,0.9903824999999999,1.0,0.7399133333333333,0.76065
50,"medium","shallow",35,"abayes",1000,"ASTER-wh",0,0.0,121022764.8,0.9903824999999999,1.0,0.7399133333333333,0.76065
50,"medium","shallow",36,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",36,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",36,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",36,"abayes",1000,"TQMC-n2",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",36,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,149079340.2,0.991787375,1.0,0.7474544583333333,0.764889
50,"medium","shallow",36,"abayes",1000,"ASTER-wh",1,0.020833333333333332,149079340.2,0.991787375,1.0,0.7474544583333333,0.764889
50,"medium","shallow",37,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",37,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",37,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",37,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",37,"abayes",1000,"TQMC-wh_n2",0,0.0,147132549.1,0.9962451041666668,1.0,0.7533259999999999,0.7776425
50,"medium","shallow",37,"abayes",1000,"ASTER-wh",0,0.0,147132549.1,0.9962451041666668,1.0,0.7533259999999999,0.7776425
50,"medium","shallow",38,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",38,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",38,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",38,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",38,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,142754739.5,0.9948584583333333,1.0,0.8297427083333334,0.8865505
50,"medium","shallow",38,"abayes",1000,"ASTER-wh",1,0.020833333333333332,142754739.5,0.9948584583333333,1.0,0.8297427083333334,0.8865505
50,"medium","shallow",39,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",39,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",39,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",39,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",39,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,142253757.2,0.9800794791666667,1.0,0.7335161666666666,0.791102
50,"medium","shallow",39,"abayes",1000,"ASTER-wh",1,0.020833333333333332,142253757.2,0.9800794791666667,1.0,0.7335161666666666,0.791102
50,"medium","shallow",40,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",40,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",40,"abayes",1000,"ASTRID-ws",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",40,"abayes",1000,"TQMC-n2",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",40,"abayes",1000,"TQMC-wh_n2",2,0.041666666666666664,64822412.38,0.9865529791666666,1.0,0.7524134375,0.8110269999999999
50,"medium","shallow",40,"abayes",1000,"ASTER-wh",2,0.041666666666666664,64822412.38,0.9865529791666666,1.0,0.7524134375,0.8110269999999999
50,"medium","shallow",42,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",42,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",42,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",42,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",42,"abayes",1000,"TQMC-wh_n2",0,0.0,122161753.0,0.9999580833333334,1.0,0.7256320833333333,0.7266245
50,"medium","shallow",42,"abayes",1000,"ASTER-wh",0,0.0,122161753.0,0.9999580833333334,1.0,0.7256320833333333,0.7266245
50,"medium","shallow",43,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",43,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",43,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",43,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",43,"abayes",1000,"TQMC-wh_n2",0,0.0,168622770.0,0.9826350416666667,1.0,0.7261167916666666,0.752367
50,"medium","shallow",43,"abayes",1000,"ASTER-wh",1,0.020833333333333332,168623126.7,0.9829978125,1.0,0.7263974583333334,0.752367
50,"medium","shallow",44,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",44,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",44,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",44,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",44,"abayes",1000,"TQMC-wh_n2",0,0.0,142845685.2,0.9866209166666667,1.0,0.7228875416666668,0.7711295
50,"medium","shallow",44,"abayes",1000,"ASTER-wh",1,0.020833333333333332,142850537.7,0.9895266249999999,1.0,0.72285425,0.7711295
50,"medium","shallow",45,"sh",1000,"CA-ML",2,0.041666666666666664,"NA","NA","NA","NA","NA"
50,"medium","shallow",45,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",45,"abayes",1000,"ASTRID-ws",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",45,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",45,"abayes",1000,"TQMC-wh_n2",1,0.020833333333333332,97862139.66,0.9859857708333334,1.0,0.7282039583333333,0.7606085
50,"medium","shallow",45,"abayes",1000,"ASTER-wh",1,0.020833333333333332,97862139.66,0.9859857708333334,1.0,0.7282039583333333,0.7606085
50,"medium","shallow",46,"sh",1000,"CA-ML",7,0.14583333333333334,"NA","NA","NA","NA","NA"
50,"medium","shallow",46,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",46,"abayes",1000,"ASTRID-ws",6,0.125,"NA","NA","NA","NA","NA"
50,"medium","shallow",46,"abayes",1000,"TQMC-n2",8,0.16666666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",46,"abayes",1000,"TQMC-wh_n2",5,0.10416666666666667,30850897.17,0.9705723958333333,1.0,0.7022805208333334,0.7313755
50,"medium","shallow",46,"abayes",1000,"ASTER-wh",4,0.08333333333333333,30852495.23,0.9903363333333334,1.0,0.7037193958333333,0.7313755
50,"medium","shallow",47,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",47,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",47,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",47,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",47,"abayes",1000,"TQMC-wh_n2",0,0.0,121400779.1,0.9913179166666666,1.0,0.756491875,0.790746
50,"medium","shallow",47,"abayes",1000,"ASTER-wh",0,0.0,121400779.1,0.9913179166666666,1.0,0.756491875,0.790746
50,"medium","shallow",48,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",48,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",48,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",48,"abayes",1000,"TQMC-n2",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",48,"abayes",1000,"TQMC-wh_n2",0,0.0,124948522.0,0.9791247291666667,1.0,0.7879577708333333,0.8429045
50,"medium","shallow",48,"abayes",1000,"ASTER-wh",0,0.0,124948522.0,0.9791247291666667,1.0,0.7879577708333333,0.8429045
50,"medium","shallow",49,"sh",1000,"CA-ML",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",49,"abayes",1000,"ASTEROID",48,1.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",49,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",49,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",49,"abayes",1000,"TQMC-wh_n2",0,0.0,175197495.2,0.9906094583333335,1.0,0.7738303749999998,0.803017
50,"medium","shallow",49,"abayes",1000,"ASTER-wh",0,0.0,175197495.2,0.9906094583333335,1.0,0.7738303749999998,0.803017
50,"medium","shallow",50,"sh",1000,"CA-ML",1,0.020833333333333332,"NA","NA","NA","NA","NA"
50,"medium","shallow",50,"abayes",1000,"ASTEROID",47,0.9791666666666666,"NA","NA","NA","NA","NA"
50,"medium","shallow",50,"abayes",1000,"ASTRID-ws",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",50,"abayes",1000,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
50,"medium","shallow",50,"abayes",1000,"TQMC-wh_n2",0,0.0,118416748.5,0.9993097291666667,1.0,0.7741098333333333,0.823253
50,"medium","shallow",50,"abayes",1000,"ASTER-wh",0,0.0,118416748.5,0.9993097291666667,1.0,0.7741098333333333,0.823253
100,"medium","shallow",1,"sh",50,"CA-ML",9,0.09183673469387756,"NA","NA","NA","NA","NA"
100,"medium","shallow",1,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",1,"abayes",50,"ASTRID-ws",7,0.07142857142857142,"NA","NA","NA","NA","NA"
100,"medium","shallow",1,"abayes",50,"TQMC-n2",9,0.09183673469387756,"NA","NA","NA","NA","NA"
100,"medium","shallow",1,"abayes",50,"TQMC-wh_n2",10,0.10204081632653061,36913944.69,0.9334579489795919,1.0,0.759112969387755,0.8245705
100,"medium","shallow",1,"abayes",50,"ASTER-wh",10,0.10204081632653061,36923329.11,0.9338034897959184,1.0,0.7591947551020409,0.8245705
100,"medium","shallow",2,"sh",50,"CA-ML",10,0.10204081632653061,"NA","NA","NA","NA","NA"
100,"medium","shallow",2,"abayes",50,"ASTEROID",97,0.9897959183673469,"NA","NA","NA","NA","NA"
100,"medium","shallow",2,"abayes",50,"ASTRID-ws",7,0.07142857142857142,"NA","NA","NA","NA","NA"
100,"medium","shallow",2,"abayes",50,"TQMC-n2",6,0.061224489795918366,"NA","NA","NA","NA","NA"
100,"medium","shallow",2,"abayes",50,"TQMC-wh_n2",5,0.05102040816326531,60532729.11,0.9503229489795918,1.0,0.7460969183673469,0.765285
100,"medium","shallow",2,"abayes",50,"ASTER-wh",5,0.05102040816326531,60533379.99,0.9531107959183672,1.0,0.7467865510204083,0.765285
100,"medium","shallow",3,"sh",50,"CA-ML",9,0.09183673469387756,"NA","NA","NA","NA","NA"
100,"medium","shallow",3,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",3,"abayes",50,"ASTRID-ws",7,0.07142857142857142,"NA","NA","NA","NA","NA"
100,"medium","shallow",3,"abayes",50,"TQMC-n2",13,0.1326530612244898,"NA","NA","NA","NA","NA"
100,"medium","shallow",3,"abayes",50,"TQMC-wh_n2",7,0.07142857142857142,93896681.38,0.9415238265306124,0.9999885,0.7405011530612245,0.760761
100,"medium","shallow",3,"abayes",50,"ASTER-wh",7,0.07142857142857142,93896681.38,0.9415238265306124,0.9999885,0.7405011530612245,0.760761
100,"medium","shallow",4,"sh",50,"CA-ML",9,0.09183673469387756,"NA","NA","NA","NA","NA"
100,"medium","shallow",4,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",4,"abayes",50,"ASTRID-ws",6,0.061224489795918366,"NA","NA","NA","NA","NA"
100,"medium","shallow",4,"abayes",50,"TQMC-n2",5,0.05102040816326531,"NA","NA","NA","NA","NA"
100,"medium","shallow",4,"abayes",50,"TQMC-wh_n2",6,0.061224489795918366,116773399.1,0.9478221224489797,1.0,0.7545676632653061,0.8075935
100,"medium","shallow",4,"abayes",50,"ASTER-wh",5,0.05102040816326531,116773441.2,0.9487961224489796,1.0,0.7546427755102041,0.8075935
100,"medium","shallow",5,"sh",50,"CA-ML",8,0.08163265306122448,"NA","NA","NA","NA","NA"
100,"medium","shallow",5,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",5,"abayes",50,"ASTRID-ws",2,0.02040816326530612,"NA","NA","NA","NA","NA"
100,"medium","shallow",5,"abayes",50,"TQMC-n2",0,0.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",5,"abayes",50,"TQMC-wh_n2",0,0.0,81438425.07,0.9534455204081632,1.0,0.7556281428571429,0.7979404999999999
100,"medium","shallow",5,"abayes",50,"ASTER-wh",2,0.02040816326530612,81444466.06,0.9586757244897959,1.0,0.7563594285714287,0.7914025
100,"medium","shallow",6,"sh",50,"CA-ML",5,0.05102040816326531,"NA","NA","NA","NA","NA"
100,"medium","shallow",6,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",6,"abayes",50,"ASTRID-ws",3,0.030612244897959183,"NA","NA","NA","NA","NA"
100,"medium","shallow",6,"abayes",50,"TQMC-n2",1,0.01020408163265306,"NA","NA","NA","NA","NA"
100,"medium","shallow",6,"abayes",50,"TQMC-wh_n2",2,0.02040816326530612,80873378.36,0.9606132244897959,1.0,0.773910142857143,0.843622
100,"medium","shallow",6,"abayes",50,"ASTER-wh",2,0.02040816326530612,80873378.36,0.9606132244897959,1.0,0.773910142857143,0.843622
100,"medium","shallow",7,"sh",50,"CA-ML",11,0.11224489795918367,"NA","NA","NA","NA","NA"
100,"medium","shallow",7,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",7,"abayes",50,"ASTRID-ws",7,0.07142857142857142,"NA","NA","NA","NA","NA"
100,"medium","shallow",7,"abayes",50,"TQMC-n2",6,0.061224489795918366,"NA","NA","NA","NA","NA"
100,"medium","shallow",7,"abayes",50,"TQMC-wh_n2",6,0.061224489795918366,55323466.03,0.9452965,1.0,0.7286094897959183,0.750347
100,"medium","shallow",7,"abayes",50,"ASTER-wh",7,0.07142857142857142,55323586.82,0.9506070204081633,1.0,0.7298885714285716,0.750347
100,"medium","shallow",9,"sh",50,"CA-ML",11,0.11224489795918367,"NA","NA","NA","NA","NA"
100,"medium","shallow",9,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",9,"abayes",50,"ASTRID-ws",8,0.08163265306122448,"NA","NA","NA","NA","NA"
100,"medium","shallow",9,"abayes",50,"TQMC-n2",5,0.05102040816326531,"NA","NA","NA","NA","NA"
100,"medium","shallow",9,"abayes",50,"TQMC-wh_n2",6,0.061224489795918366,74280720.75,0.9364063367346939,1.0,0.7686817142857143,0.8353855
100,"medium","shallow",9,"abayes",50,"ASTER-wh",6,0.061224489795918366,74321976.12,0.9391077653061225,1.0,0.769523081632653,0.8353855
100,"medium","shallow",10,"sh",50,"CA-ML",14,0.14285714285714285,"NA","NA","NA","NA","NA"
100,"medium","shallow",10,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",10,"abayes",50,"ASTRID-ws",14,0.14285714285714285,"NA","NA","NA","NA","NA"
100,"medium","shallow",10,"abayes",50,"TQMC-n2",11,0.11224489795918367,"NA","NA","NA","NA","NA"
100,"medium","shallow",10,"abayes",50,"TQMC-wh_n2",13,0.1326530612244898,66520432.19,0.9057629693877549,1.0,0.7295402755102041,0.7932755
100,"medium","shallow",10,"abayes",50,"ASTER-wh",13,0.1326530612244898,66545775.55,0.9133388265306123,1.0,0.7299893775510203,0.7932755
100,"medium","shallow",11,"sh",50,"CA-ML",6,0.061224489795918366,"NA","NA","NA","NA","NA"
100,"medium","shallow",11,"abayes",50,"ASTEROID",96,0.9795918367346939,"NA","NA","NA","NA","NA"
100,"medium","shallow",11,"abayes",50,"ASTRID-ws",8,0.08163265306122448,"NA","NA","NA","NA","NA"
100,"medium","shallow",11,"abayes",50,"TQMC-n2",7,0.07142857142857142,"NA","NA","NA","NA","NA"
100,"medium","shallow",11,"abayes",50,"TQMC-wh_n2",6,0.061224489795918366,38557116.44,0.927797918367347,1.0,0.7706568265306121,0.856203
100,"medium","shallow",11,"abayes",50,"ASTER-wh",10,0.10204081632653061,38563129.43,0.9408850612244899,1.0,0.7744582653061224,0.856203
100,"medium","shallow",12,"sh",50,"CA-ML",11,0.11224489795918367,"NA","NA","NA","NA","NA"
100,"medium","shallow",12,"abayes",50,"ASTEROID",98,1.0,"NA","NA","NA","NA","NA"
100,"medium","shallow",12,"abayes",50,"ASTRID-ws",3,0.030612244897959183,"NA","NA","NA","NA","NA"
