"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SECS"
200,"low","deep",42,"abayes",1000,"TQMC-n2","cbcb16",52.364
200,"low","deep",43,"abayes",1000,"ASTRID-ws","cbcb12",0.329
200,"low","deep",43,"abayes",1000,"ASTEROID","cbcb12",1.375
200,"low","deep",43,"abayes",1000,"TQMC-wh_n2","cbcb12",163.647
200,"low","deep",43,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",40.47
200,"low","deep",43,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",670.082
200,"low","deep",43,"sh",1000,"TQMC-n2","cbcb13",50.661
200,"low","deep",43,"abayes",1000,"TQMC-n2","cbcb12",50.937
200,"low","deep",44,"abayes",1000,"ASTRID-ws","cbcb01",0.347
200,"low","deep",44,"abayes",1000,"ASTEROID","cbcb01",1.374
200,"low","deep",44,"abayes",1000,"TQMC-wh_n2","cbcb01",158.926
200,"low","deep",44,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",49.418
200,"low","deep",44,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",675.826
200,"low","deep",44,"sh",1000,"TQMC-n2","cbcb14",48.574
200,"low","deep",44,"abayes",1000,"TQMC-n2","cbcb01",49.016
200,"low","deep",45,"abayes",1000,"ASTRID-ws","cbcb03",0.336
200,"low","deep",45,"abayes",1000,"ASTEROID","cbcb03",1.354
200,"low","deep",45,"abayes",1000,"TQMC-wh_n2","cbcb03",164.832
200,"low","deep",45,"abayes",1000,"ASTER-wh (16 threads)","cbcb03",29.31
200,"low","deep",45,"abayes",1000,"ASTER-wh (1 thread)","cbcb03",1044.556
200,"low","deep",45,"sh",1000,"TQMC-n2","cbcb04",48.925
200,"low","deep",45,"abayes",1000,"TQMC-n2","cbcb03",50.069
200,"low","deep",46,"abayes",1000,"ASTRID-ws","cbcb11",0.341
200,"low","deep",46,"abayes",1000,"ASTEROID","cbcb11",1.38
200,"low","deep",46,"abayes",1000,"TQMC-wh_n2","cbcb11",174.216
200,"low","deep",46,"abayes",1000,"ASTER-wh (16 threads)","cbcb11",46.028
200,"low","deep",46,"abayes",1000,"ASTER-wh (1 thread)","cbcb11",752.525
200,"low","deep",46,"sh",1000,"TQMC-n2","cbcb10",50.75
200,"low","deep",46,"abayes",1000,"TQMC-n2","cbcb11",51.903
200,"low","deep",47,"abayes",1000,"ASTRID-ws","cbcb16",0.352
200,"low","deep",47,"abayes",1000,"ASTEROID","cbcb16",1.376
200,"low","deep",47,"abayes",1000,"TQMC-wh_n2","cbcb16",172.9
200,"low","deep",47,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",62.244
200,"low","deep",47,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",535.86
200,"low","deep",47,"sh",1000,"TQMC-n2","cbcb17",49.888
200,"low","deep",47,"abayes",1000,"TQMC-n2","cbcb16",51.317
200,"low","deep",48,"abayes",1000,"ASTRID-ws","cbcb12",0.338
200,"low","deep",48,"abayes",1000,"ASTEROID","cbcb12",1.372
200,"low","deep",48,"abayes",1000,"TQMC-wh_n2","cbcb12",160.38400000000001
200,"low","deep",48,"abayes",1000,"ASTER-wh (16 threads)","cbcb12",29.393
200,"low","deep",48,"abayes",1000,"ASTER-wh (1 thread)","cbcb12",658.298
200,"low","deep",48,"sh",1000,"TQMC-n2","cbcb07",48.926
200,"low","deep",48,"abayes",1000,"TQMC-n2","cbcb12",49.109
200,"low","deep",49,"abayes",1000,"ASTRID-ws","cbcb01",0.344
200,"low","deep",49,"abayes",1000,"ASTEROID","cbcb01",1.363
200,"low","deep",49,"abayes",1000,"TQMC-wh_n2","cbcb01",163.21800000000002
200,"low","deep",49,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",40.8
200,"low","deep",49,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",528.95
200,"low","deep",49,"sh",1000,"TQMC-n2","cbcb13",47.262
200,"low","deep",49,"abayes",1000,"TQMC-n2","cbcb01",48.852
200,"low","deep",50,"abayes",1000,"ASTRID-ws","cbcb18",0.332
200,"low","deep",50,"abayes",1000,"ASTEROID","cbcb18",1.35
200,"low","deep",50,"abayes",1000,"TQMC-wh_n2","cbcb18",166.52100000000002
200,"low","deep",50,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",76.977
200,"low","deep",50,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",538.762
200,"low","deep",50,"sh",1000,"TQMC-n2","cbcb14",49.86
200,"low","deep",50,"abayes",1000,"TQMC-n2","cbcb18",50.444
200,"low","shallow",1,"abayes",50,"ASTRID-ws","cbcb01",0.078
200,"low","shallow",1,"abayes",50,"ASTEROID","cbcb01",0.133
200,"low","shallow",1,"abayes",50,"TQMC-wh_n2","cbcb01",20.235
200,"low","shallow",1,"abayes",50,"ASTER-wh (16 threads)","cbcb01",5.448
200,"low","shallow",1,"abayes",50,"ASTER-wh (1 thread)","cbcb01",17.598
200,"low","shallow",1,"sh",50,"TQMC-n2","cbcb05",13.499
200,"low","shallow",1,"abayes",50,"TQMC-n2","cbcb01",13.562
200,"low","shallow",2,"abayes",50,"ASTRID-ws","cbcb10",0.066
200,"low","shallow",2,"abayes",50,"ASTEROID","cbcb10",0.137
200,"low","shallow",2,"abayes",50,"TQMC-wh_n2","cbcb10",18.798
200,"low","shallow",2,"abayes",50,"ASTER-wh (16 threads)","cbcb10",3.924
200,"low","shallow",2,"abayes",50,"ASTER-wh (1 thread)","cbcb10",16.404
200,"low","shallow",2,"sh",50,"TQMC-n2","cbcb14",13.006
200,"low","shallow",2,"abayes",50,"TQMC-n2","cbcb10",12.672
200,"low","shallow",3,"abayes",50,"ASTRID-ws","cbcb02",0.093
200,"low","shallow",3,"abayes",50,"ASTEROID","cbcb02",0.15
200,"low","shallow",3,"abayes",50,"TQMC-wh_n2","cbcb02",18.525
200,"low","shallow",3,"abayes",50,"ASTER-wh (16 threads)","cbcb02",8.54
200,"low","shallow",3,"abayes",50,"ASTER-wh (1 thread)","cbcb02",25.294
200,"low","shallow",3,"sh",50,"TQMC-n2","cbcb15",12.259
200,"low","shallow",3,"abayes",50,"TQMC-n2","cbcb02",12.171
200,"low","shallow",4,"abayes",50,"ASTRID-ws","cbcb17",0.099
200,"low","shallow",4,"abayes",50,"ASTEROID","cbcb17",0.133
200,"low","shallow",4,"abayes",50,"TQMC-wh_n2","cbcb17",20.023
200,"low","shallow",4,"abayes",50,"ASTER-wh (16 threads)","cbcb17",7.619
200,"low","shallow",4,"abayes",50,"ASTER-wh (1 thread)","cbcb17",18.136
200,"low","shallow",4,"sh",50,"TQMC-n2","cbcb08",15.084
200,"low","shallow",4,"abayes",50,"TQMC-n2","cbcb17",14.977
200,"low","shallow",5,"abayes",50,"ASTRID-ws","cbcb13",0.076
200,"low","shallow",5,"abayes",50,"ASTEROID","cbcb13",0.138
200,"low","shallow",5,"abayes",50,"TQMC-wh_n2","cbcb13",21.908
200,"low","shallow",5,"abayes",50,"ASTER-wh (16 threads)","cbcb13",4.138
200,"low","shallow",5,"abayes",50,"ASTER-wh (1 thread)","cbcb13",18.091
200,"low","shallow",5,"sh",50,"TQMC-n2","cbcb20",16.274
200,"low","shallow",5,"abayes",50,"TQMC-n2","cbcb13",16.416
200,"low","shallow",6,"abayes",50,"ASTRID-ws","cbcb04",0.096
200,"low","shallow",6,"abayes",50,"ASTEROID","cbcb04",0.152
200,"low","shallow",6,"abayes",50,"TQMC-wh_n2","cbcb04",20.789
200,"low","shallow",6,"abayes",50,"ASTER-wh (16 threads)","cbcb04",5.582
200,"low","shallow",6,"abayes",50,"ASTER-wh (1 thread)","cbcb04",19.235
200,"low","shallow",6,"sh",50,"TQMC-n2","cbcb17",15.263
200,"low","shallow",6,"abayes",50,"TQMC-n2","cbcb04",15.231
200,"low","shallow",7,"abayes",50,"ASTRID-ws","cbcb08",0.086
200,"low","shallow",7,"abayes",50,"ASTEROID","cbcb08",0.146
200,"low","shallow",7,"abayes",50,"TQMC-wh_n2","cbcb08",20.619
200,"low","shallow",7,"abayes",50,"ASTER-wh (16 threads)","cbcb08",5.81
200,"low","shallow",7,"abayes",50,"ASTER-wh (1 thread)","cbcb08",33.884
200,"low","shallow",7,"sh",50,"TQMC-n2","cbcb09",14.241
200,"low","shallow",7,"abayes",50,"TQMC-n2","cbcb08",14.252
200,"low","shallow",8,"abayes",50,"ASTRID-ws","cbcb16",0.081
200,"low","shallow",8,"abayes",50,"ASTEROID","cbcb16",0.131
200,"low","shallow",8,"abayes",50,"TQMC-wh_n2","cbcb16",18.638
200,"low","shallow",8,"abayes",50,"ASTER-wh (16 threads)","cbcb16",7.487
200,"low","shallow",8,"abayes",50,"ASTER-wh (1 thread)","cbcb16",19.661
200,"low","shallow",8,"sh",50,"TQMC-n2","cbcb16",12.773
200,"low","shallow",8,"abayes",50,"TQMC-n2","cbcb16",12.744
200,"low","shallow",9,"abayes",50,"ASTRID-ws","cbcb07",0.07
200,"low","shallow",9,"abayes",50,"ASTEROID","cbcb07",0.148
200,"low","shallow",9,"abayes",50,"TQMC-wh_n2","cbcb07",21.357
200,"low","shallow",9,"abayes",50,"ASTER-wh (16 threads)","cbcb07",3.424
200,"low","shallow",9,"abayes",50,"ASTER-wh (1 thread)","cbcb07",23.744
200,"low","shallow",9,"sh",50,"TQMC-n2","cbcb02",14.137
200,"low","shallow",9,"abayes",50,"TQMC-n2","cbcb07",14.268
200,"low","shallow",10,"abayes",50,"ASTRID-ws","cbcb10",0.077
200,"low","shallow",10,"abayes",50,"ASTEROID","cbcb10",0.131
200,"low","shallow",10,"abayes",50,"TQMC-wh_n2","cbcb10",20.41
200,"low","shallow",10,"abayes",50,"ASTER-wh (16 threads)","cbcb10",4.853
200,"low","shallow",10,"abayes",50,"ASTER-wh (1 thread)","cbcb10",23.863
200,"low","shallow",10,"sh",50,"TQMC-n2","cbcb10",13.735
200,"low","shallow",10,"abayes",50,"TQMC-n2","cbcb10",13.734
200,"low","shallow",11,"abayes",50,"ASTRID-ws","cbcb01",0.073
200,"low","shallow",11,"abayes",50,"ASTEROID","cbcb01",0.136
200,"low","shallow",11,"abayes",50,"TQMC-wh_n2","cbcb01",22.306
200,"low","shallow",11,"abayes",50,"ASTER-wh (16 threads)","cbcb01",4.069
200,"low","shallow",11,"abayes",50,"ASTER-wh (1 thread)","cbcb01",15.666
200,"low","shallow",11,"sh",50,"TQMC-n2","cbcb08",14.758
200,"low","shallow",11,"abayes",50,"TQMC-n2","cbcb01",14.69
200,"low","shallow",12,"abayes",50,"ASTRID-ws","cbcb02",0.077
200,"low","shallow",12,"abayes",50,"ASTEROID","cbcb02",0.142
200,"low","shallow",12,"abayes",50,"TQMC-wh_n2","cbcb02",20.851
200,"low","shallow",12,"abayes",50,"ASTER-wh (16 threads)","cbcb02",5.474
200,"low","shallow",12,"abayes",50,"ASTER-wh (1 thread)","cbcb02",18.868
200,"low","shallow",12,"sh",50,"TQMC-n2","cbcb20",13.946
200,"low","shallow",12,"abayes",50,"TQMC-n2","cbcb02",13.942
200,"low","shallow",13,"abayes",50,"ASTRID-ws","cbcb17",0.087
200,"low","shallow",13,"abayes",50,"ASTEROID","cbcb17",0.142
200,"low","shallow",13,"abayes",50,"TQMC-wh_n2","cbcb17",18.809
200,"low","shallow",13,"abayes",50,"ASTER-wh (16 threads)","cbcb17",6.716
200,"low","shallow",13,"abayes",50,"ASTER-wh (1 thread)","cbcb17",24.25
200,"low","shallow",13,"sh",50,"TQMC-n2","cbcb17",14.061
200,"low","shallow",13,"abayes",50,"TQMC-n2","cbcb17",13.811
200,"low","shallow",14,"abayes",50,"ASTRID-ws","cbcb13",0.068
200,"low","shallow",14,"abayes",50,"ASTEROID","cbcb13",0.137
200,"low","shallow",14,"abayes",50,"TQMC-wh_n2","cbcb13",18.82
200,"low","shallow",14,"abayes",50,"ASTER-wh (16 threads)","cbcb13",3.811
200,"low","shallow",14,"abayes",50,"ASTER-wh (1 thread)","cbcb13",22.765
200,"low","shallow",14,"sh",50,"TQMC-n2","cbcb12",12.87
200,"low","shallow",14,"abayes",50,"TQMC-n2","cbcb13",13.082
200,"low","shallow",15,"abayes",50,"ASTRID-ws","cbcb04",0.063
200,"low","shallow",15,"abayes",50,"ASTEROID","cbcb04",0.132
200,"low","shallow",15,"abayes",50,"TQMC-wh_n2","cbcb04",21.247
200,"low","shallow",15,"abayes",50,"ASTER-wh (16 threads)","cbcb04",7.64
200,"low","shallow",15,"abayes",50,"ASTER-wh (1 thread)","cbcb04",15.428
200,"low","shallow",15,"sh",50,"TQMC-n2","cbcb03",14.513
200,"low","shallow",15,"abayes",50,"TQMC-n2","cbcb04",14.492
200,"low","shallow",16,"abayes",50,"ASTRID-ws","cbcb16",0.069
200,"low","shallow",16,"abayes",50,"ASTEROID","cbcb16",0.14
200,"low","shallow",16,"abayes",50,"TQMC-wh_n2","cbcb16",20.517
200,"low","shallow",16,"abayes",50,"ASTER-wh (16 threads)","cbcb16",6.308
200,"low","shallow",16,"abayes",50,"ASTER-wh (1 thread)","cbcb16",15.789
200,"low","shallow",16,"sh",50,"TQMC-n2","cbcb02",15.171
200,"low","shallow",16,"abayes",50,"TQMC-n2","cbcb16",15.459
200,"low","shallow",17,"abayes",50,"ASTRID-ws","cbcb08",0.084
200,"low","shallow",17,"abayes",50,"ASTEROID","cbcb08",0.138
200,"low","shallow",17,"abayes",50,"TQMC-wh_n2","cbcb08",19.679
200,"low","shallow",17,"abayes",50,"ASTER-wh (16 threads)","cbcb08",6.275
200,"low","shallow",17,"abayes",50,"ASTER-wh (1 thread)","cbcb08",15.134
200,"low","shallow",17,"sh",50,"TQMC-n2","cbcb19",13.303
200,"low","shallow",17,"abayes",50,"TQMC-n2","cbcb08",13.272
200,"low","shallow",18,"abayes",50,"ASTRID-ws","cbcb07",0.086
200,"low","shallow",18,"abayes",50,"ASTEROID","cbcb07",0.134
200,"low","shallow",18,"abayes",50,"TQMC-wh_n2","cbcb07",18.656
200,"low","shallow",18,"abayes",50,"ASTER-wh (16 threads)","cbcb07",6.331
200,"low","shallow",18,"abayes",50,"ASTER-wh (1 thread)","cbcb07",16.421
200,"low","shallow",18,"sh",50,"TQMC-n2","cbcb08",12.883
200,"low","shallow",18,"abayes",50,"TQMC-n2","cbcb07",12.888
200,"low","shallow",19,"abayes",50,"ASTRID-ws","cbcb01",0.081
200,"low","shallow",19,"abayes",50,"ASTEROID","cbcb01",0.133
200,"low","shallow",19,"abayes",50,"TQMC-wh_n2","cbcb01",19.841
200,"low","shallow",19,"abayes",50,"ASTER-wh (16 threads)","cbcb01",6.03
200,"low","shallow",19,"abayes",50,"ASTER-wh (1 thread)","cbcb01",21.652
200,"low","shallow",19,"sh",50,"TQMC-n2","cbcb05",13.735
200,"low","shallow",19,"abayes",50,"TQMC-n2","cbcb01",13.687
200,"low","shallow",20,"abayes",50,"ASTRID-ws","cbcb10",0.095
200,"low","shallow",20,"abayes",50,"ASTEROID","cbcb10",0.14
200,"low","shallow",20,"abayes",50,"TQMC-wh_n2","cbcb10",20.027
200,"low","shallow",20,"abayes",50,"ASTER-wh (16 threads)","cbcb10",4.264
200,"low","shallow",20,"abayes",50,"ASTER-wh (1 thread)","cbcb10",17.337
200,"low","shallow",20,"sh",50,"TQMC-n2","cbcb12",15.288
200,"low","shallow",20,"abayes",50,"TQMC-n2","cbcb10",15.248
200,"low","shallow",21,"abayes",50,"ASTRID-ws","cbcb02",0.081
200,"low","shallow",21,"abayes",50,"ASTEROID","cbcb02",0.147
200,"low","shallow",21,"abayes",50,"TQMC-wh_n2","cbcb02",20.338
200,"low","shallow",21,"abayes",50,"ASTER-wh (16 threads)","cbcb02",5.316
200,"low","shallow",21,"abayes",50,"ASTER-wh (1 thread)","cbcb02",22.847
200,"low","shallow",21,"sh",50,"TQMC-n2","cbcb14",13.692
200,"low","shallow",21,"abayes",50,"TQMC-n2","cbcb02",13.9
200,"low","shallow",22,"abayes",50,"ASTRID-ws","cbcb17",0.075
200,"low","shallow",22,"abayes",50,"ASTEROID","cbcb17",0.144
200,"low","shallow",22,"abayes",50,"TQMC-wh_n2","cbcb17",20.725
200,"low","shallow",22,"abayes",50,"ASTER-wh (16 threads)","cbcb17",5.005
200,"low","shallow",22,"abayes",50,"ASTER-wh (1 thread)","cbcb17",22.321
200,"low","shallow",22,"sh",50,"TQMC-n2","cbcb15",12.136
200,"low","shallow",22,"abayes",50,"TQMC-n2","cbcb17",12.155
200,"low","shallow",23,"abayes",50,"ASTRID-ws","cbcb04",0.082
200,"low","shallow",23,"abayes",50,"ASTEROID","cbcb04",0.135
200,"low","shallow",23,"abayes",50,"TQMC-wh_n2","cbcb04",19.755
200,"low","shallow",23,"abayes",50,"ASTER-wh (16 threads)","cbcb04",6.906
200,"low","shallow",23,"abayes",50,"ASTER-wh (1 thread)","cbcb04",24.163
200,"low","shallow",23,"sh",50,"TQMC-n2","cbcb19",15.676
200,"low","shallow",23,"abayes",50,"TQMC-n2","cbcb04",15.652
200,"low","shallow",24,"abayes",50,"ASTRID-ws","cbcb13",0.079
200,"low","shallow",24,"abayes",50,"ASTEROID","cbcb13",0.133
200,"low","shallow",24,"abayes",50,"TQMC-wh_n2","cbcb13",19.015
200,"low","shallow",24,"abayes",50,"ASTER-wh (16 threads)","cbcb13",3.643
200,"low","shallow",24,"abayes",50,"ASTER-wh (1 thread)","cbcb13",25.208
200,"low","shallow",24,"sh",50,"TQMC-n2","cbcb04",13.377
200,"low","shallow",24,"abayes",50,"TQMC-n2","cbcb13",13.422
200,"low","shallow",25,"abayes",50,"ASTRID-ws","cbcb08",0.058
200,"low","shallow",25,"abayes",50,"ASTEROID","cbcb08",0.14
200,"low","shallow",25,"abayes",50,"TQMC-wh_n2","cbcb08",18.858
200,"low","shallow",25,"abayes",50,"ASTER-wh (16 threads)","cbcb08",3.812
200,"low","shallow",25,"abayes",50,"ASTER-wh (1 thread)","cbcb08",15.446
200,"low","shallow",25,"sh",50,"TQMC-n2","cbcb11",13.379
200,"low","shallow",25,"abayes",50,"TQMC-n2","cbcb08",13.189
200,"low","shallow",26,"abayes",50,"ASTRID-ws","cbcb16",0.1
200,"low","shallow",26,"abayes",50,"ASTEROID","cbcb16",0.132
200,"low","shallow",26,"abayes",50,"TQMC-wh_n2","cbcb16",18.953
200,"low","shallow",26,"abayes",50,"ASTER-wh (16 threads)","cbcb16",4.556
200,"low","shallow",26,"abayes",50,"ASTER-wh (1 thread)","cbcb16",16.868
200,"low","shallow",26,"sh",50,"TQMC-n2","cbcb05",12.981
200,"low","shallow",26,"abayes",50,"TQMC-n2","cbcb16",13.046
200,"low","shallow",27,"abayes",50,"ASTRID-ws","cbcb07",0.105
200,"low","shallow",27,"abayes",50,"ASTEROID","cbcb07",0.137
200,"low","shallow",27,"abayes",50,"TQMC-wh_n2","cbcb07",23.875
200,"low","shallow",27,"abayes",50,"ASTER-wh (16 threads)","cbcb07",4.6
200,"low","shallow",27,"abayes",50,"ASTER-wh (1 thread)","cbcb07",31.338
200,"low","shallow",27,"sh",50,"TQMC-n2","cbcb09",23.798
200,"low","shallow",27,"abayes",50,"TQMC-n2","cbcb07",23.701
200,"low","shallow",28,"abayes",50,"ASTRID-ws","cbcb11",0.078
200,"low","shallow",28,"abayes",50,"ASTEROID","cbcb11",0.146
200,"low","shallow",28,"abayes",50,"TQMC-wh_n2","cbcb11",20.215
200,"low","shallow",28,"abayes",50,"ASTER-wh (16 threads)","cbcb11",6.22
200,"low","shallow",28,"abayes",50,"ASTER-wh (1 thread)","cbcb11",16.09
200,"low","shallow",28,"sh",50,"TQMC-n2","cbcb14",14.089
200,"low","shallow",28,"abayes",50,"TQMC-n2","cbcb11",14.138
200,"low","shallow",29,"abayes",50,"ASTRID-ws","cbcb10",0.075
200,"low","shallow",29,"abayes",50,"ASTEROID","cbcb10",0.138
200,"low","shallow",29,"abayes",50,"TQMC-wh_n2","cbcb10",18.295
200,"low","shallow",29,"abayes",50,"ASTER-wh (16 threads)","cbcb10",3.889
200,"low","shallow",29,"abayes",50,"ASTER-wh (1 thread)","cbcb10",34.445
200,"low","shallow",29,"sh",50,"TQMC-n2","cbcb15",13.164
200,"low","shallow",29,"abayes",50,"TQMC-n2","cbcb10",13.004
200,"low","shallow",30,"abayes",50,"ASTRID-ws","cbcb01",0.073
200,"low","shallow",30,"abayes",50,"ASTEROID","cbcb01",0.143
200,"low","shallow",30,"abayes",50,"TQMC-wh_n2","cbcb01",19.474
200,"low","shallow",30,"abayes",50,"ASTER-wh (16 threads)","cbcb01",4.781
200,"low","shallow",30,"abayes",50,"ASTER-wh (1 thread)","cbcb01",24.494
200,"low","shallow",30,"sh",50,"TQMC-n2","cbcb04",12.235
200,"low","shallow",30,"abayes",50,"TQMC-n2","cbcb01",12.193
200,"low","shallow",31,"abayes",50,"ASTRID-ws","cbcb02",0.081
200,"low","shallow",31,"abayes",50,"ASTEROID","cbcb02",0.133
200,"low","shallow",31,"abayes",50,"TQMC-wh_n2","cbcb02",21.025
200,"low","shallow",31,"abayes",50,"ASTER-wh (16 threads)","cbcb02",6.346
200,"low","shallow",31,"abayes",50,"ASTER-wh (1 thread)","cbcb02",17.888
200,"low","shallow",31,"sh",50,"TQMC-n2","cbcb19",14.741
200,"low","shallow",31,"abayes",50,"TQMC-n2","cbcb02",14.85
200,"low","shallow",32,"abayes",50,"ASTRID-ws","cbcb17",0.067
200,"low","shallow",32,"abayes",50,"ASTEROID","cbcb17",0.141
200,"low","shallow",32,"abayes",50,"TQMC-wh_n2","cbcb17",19.34
200,"low","shallow",32,"abayes",50,"ASTER-wh (16 threads)","cbcb17",3.848
200,"low","shallow",32,"abayes",50,"ASTER-wh (1 thread)","cbcb17",31.163
200,"low","shallow",32,"sh",50,"TQMC-n2","cbcb20",12.202
200,"low","shallow",32,"abayes",50,"TQMC-n2","cbcb17",12.134
200,"low","shallow",33,"abayes",50,"ASTRID-ws","cbcb08",0.071
200,"low","shallow",33,"abayes",50,"ASTEROID","cbcb08",0.142
200,"low","shallow",33,"abayes",50,"TQMC-wh_n2","cbcb08",19.103
200,"low","shallow",33,"abayes",50,"ASTER-wh (16 threads)","cbcb08",3.379
200,"low","shallow",33,"abayes",50,"ASTER-wh (1 thread)","cbcb08",16.89
200,"low","shallow",33,"sh",50,"TQMC-n2","cbcb18",13.573
200,"low","shallow",33,"abayes",50,"TQMC-n2","cbcb08",13.562
200,"low","shallow",34,"abayes",50,"ASTRID-ws","cbcb13",0.096
200,"low","shallow",34,"abayes",50,"ASTEROID","cbcb13",0.136
200,"low","shallow",34,"abayes",50,"TQMC-wh_n2","cbcb13",23.435
200,"low","shallow",34,"abayes",50,"ASTER-wh (16 threads)","cbcb13",3.89
200,"low","shallow",34,"abayes",50,"ASTER-wh (1 thread)","cbcb13",24.961
200,"low","shallow",34,"sh",50,"TQMC-n2","cbcb03",14.139
200,"low","shallow",34,"abayes",50,"TQMC-n2","cbcb13",14.233
200,"low","shallow",35,"abayes",50,"ASTRID-ws","cbcb16",0.078
200,"low","shallow",35,"abayes",50,"ASTEROID","cbcb16",0.149
200,"low","shallow",35,"abayes",50,"TQMC-wh_n2","cbcb16",18.897
200,"low","shallow",35,"abayes",50,"ASTER-wh (16 threads)","cbcb16",7.209
200,"low","shallow",35,"abayes",50,"ASTER-wh (1 thread)","cbcb16",31.917
200,"low","shallow",35,"sh",50,"TQMC-n2","cbcb15",12.787
200,"low","shallow",35,"abayes",50,"TQMC-n2","cbcb16",12.892
200,"low","shallow",36,"abayes",50,"ASTRID-ws","cbcb04",0.074
200,"low","shallow",36,"abayes",50,"ASTEROID","cbcb04",0.143
200,"low","shallow",36,"abayes",50,"TQMC-wh_n2","cbcb04",23.235
200,"low","shallow",36,"abayes",50,"ASTER-wh (16 threads)","cbcb04",9.108
200,"low","shallow",36,"abayes",50,"ASTER-wh (1 thread)","cbcb04",18.925
200,"low","shallow",36,"sh",50,"TQMC-n2","cbcb08",15.014
200,"low","shallow",36,"abayes",50,"TQMC-n2","cbcb04",14.866
200,"low","shallow",37,"abayes",50,"ASTRID-ws","cbcb11",0.093
200,"low","shallow",37,"abayes",50,"ASTEROID","cbcb11",0.15
200,"low","shallow",37,"abayes",50,"TQMC-wh_n2","cbcb11",20.261
200,"low","shallow",37,"abayes",50,"ASTER-wh (16 threads)","cbcb11",7.025
200,"low","shallow",37,"abayes",50,"ASTER-wh (1 thread)","cbcb11",28.347
200,"low","shallow",37,"sh",50,"TQMC-n2","cbcb09",14.035
200,"low","shallow",37,"abayes",50,"TQMC-n2","cbcb11",14.159
200,"low","shallow",38,"abayes",50,"ASTRID-ws","cbcb01",0.084
200,"low","shallow",38,"abayes",50,"ASTEROID","cbcb01",0.14
200,"low","shallow",38,"abayes",50,"TQMC-wh_n2","cbcb01",21.413
200,"low","shallow",38,"abayes",50,"ASTER-wh (16 threads)","cbcb01",4.777
200,"low","shallow",38,"abayes",50,"ASTER-wh (1 thread)","cbcb01",29.667
200,"low","shallow",38,"sh",50,"TQMC-n2","cbcb20",15.718
200,"low","shallow",38,"abayes",50,"TQMC-n2","cbcb01",15.804
200,"low","shallow",39,"abayes",50,"ASTRID-ws","cbcb10",0.088
200,"low","shallow",39,"abayes",50,"ASTEROID","cbcb10",0.143
200,"low","shallow",39,"abayes",50,"TQMC-wh_n2","cbcb10",18.876
200,"low","shallow",39,"abayes",50,"ASTER-wh (16 threads)","cbcb10",3.953
200,"low","shallow",39,"abayes",50,"ASTER-wh (1 thread)","cbcb10",20.908
200,"low","shallow",39,"sh",50,"TQMC-n2","cbcb12",13.946
200,"low","shallow",39,"abayes",50,"TQMC-n2","cbcb10",14.02
200,"low","shallow",40,"abayes",50,"ASTRID-ws","cbcb02",0.079
200,"low","shallow",40,"abayes",50,"ASTEROID","cbcb02",0.135
200,"low","shallow",40,"abayes",50,"TQMC-wh_n2","cbcb02",23.658
200,"low","shallow",40,"abayes",50,"ASTER-wh (16 threads)","cbcb02",3.967
200,"low","shallow",40,"abayes",50,"ASTER-wh (1 thread)","cbcb02",25.009
200,"low","shallow",40,"sh",50,"TQMC-n2","cbcb18",12.949
200,"low","shallow",40,"abayes",50,"TQMC-n2","cbcb02",12.973
200,"low","shallow",41,"abayes",50,"ASTRID-ws","cbcb07",0.102
200,"low","shallow",41,"abayes",50,"ASTEROID","cbcb07",0.136
200,"low","shallow",41,"abayes",50,"TQMC-wh_n2","cbcb07",19.389
200,"low","shallow",41,"abayes",50,"ASTER-wh (16 threads)","cbcb07",5.044
200,"low","shallow",41,"abayes",50,"ASTER-wh (1 thread)","cbcb07",21.802
200,"low","shallow",41,"sh",50,"TQMC-n2","cbcb21",13.131
200,"low","shallow",41,"abayes",50,"TQMC-n2","cbcb07",13.105
200,"low","shallow",42,"abayes",50,"ASTRID-ws","cbcb17",0.09
200,"low","shallow",42,"abayes",50,"ASTEROID","cbcb17",0.141
200,"low","shallow",42,"abayes",50,"TQMC-wh_n2","cbcb17",19.623
200,"low","shallow",42,"abayes",50,"ASTER-wh (16 threads)","cbcb17",6.729
200,"low","shallow",42,"abayes",50,"ASTER-wh (1 thread)","cbcb17",19.733
200,"low","shallow",42,"sh",50,"TQMC-n2","cbcb03",12.122
200,"low","shallow",42,"abayes",50,"TQMC-n2","cbcb17",12.121
200,"low","shallow",43,"abayes",50,"ASTRID-ws","cbcb08",0.078
200,"low","shallow",43,"abayes",50,"ASTEROID","cbcb08",0.145
200,"low","shallow",43,"abayes",50,"TQMC-wh_n2","cbcb08",22.162
200,"low","shallow",43,"abayes",50,"ASTER-wh (16 threads)","cbcb08",3.895
200,"low","shallow",43,"abayes",50,"ASTER-wh (1 thread)","cbcb08",30.336
200,"low","shallow",43,"sh",50,"TQMC-n2","cbcb01",14.406
