"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SECS"
10,"medium","shallow",15,"abayes",1000,"TQMC-wh_n2","cbcb05",0.317
10,"medium","shallow",15,"abayes",1000,"ASTER-wh (16 threads)","cbcb05",0.241
10,"medium","shallow",15,"abayes",1000,"ASTER-wh (1 thread)","cbcb05",0.712
10,"medium","shallow",15,"sh",1000,"TQMC-n2","cbcb12",0.21
10,"medium","shallow",15,"abayes",1000,"TQMC-n2","cbcb05",0.204
10,"medium","shallow",16,"abayes",1000,"ASTRID-ws","cbcb06",0.027
10,"medium","shallow",16,"abayes",1000,"ASTEROID","cbcb06",0.113
10,"medium","shallow",16,"abayes",1000,"TQMC-wh_n2","cbcb06",0.326
10,"medium","shallow",16,"abayes",1000,"ASTER-wh (16 threads)","cbcb06",0.286
10,"medium","shallow",16,"abayes",1000,"ASTER-wh (1 thread)","cbcb06",0.509
10,"medium","shallow",16,"sh",1000,"TQMC-n2","cbcb21",0.229
10,"medium","shallow",16,"abayes",1000,"TQMC-n2","cbcb06",0.232
10,"medium","shallow",17,"abayes",1000,"ASTRID-ws","cbcb17",0.019
10,"medium","shallow",17,"abayes",1000,"ASTEROID","cbcb17",0.104
10,"medium","shallow",17,"abayes",1000,"TQMC-wh_n2","cbcb17",0.338
10,"medium","shallow",17,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",0.102
10,"medium","shallow",17,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",0.5
10,"medium","shallow",17,"sh",1000,"TQMC-n2","cbcb03",0.24
10,"medium","shallow",17,"abayes",1000,"TQMC-n2","cbcb17",0.227
10,"medium","shallow",18,"abayes",1000,"ASTRID-ws","cbcb15",0.02
10,"medium","shallow",18,"abayes",1000,"ASTEROID","cbcb15",0.104
10,"medium","shallow",18,"abayes",1000,"TQMC-wh_n2","cbcb15",0.315
10,"medium","shallow",18,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",0.116
10,"medium","shallow",18,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",0.712
10,"medium","shallow",18,"sh",1000,"TQMC-n2","cbcb04",0.218
10,"medium","shallow",18,"abayes",1000,"TQMC-n2","cbcb15",0.209
10,"medium","shallow",19,"abayes",1000,"ASTRID-ws","cbcb16",0.018
10,"medium","shallow",19,"abayes",1000,"ASTEROID","cbcb16",0.103
10,"medium","shallow",19,"abayes",1000,"TQMC-wh_n2","cbcb16",0.312
10,"medium","shallow",19,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",0.143
10,"medium","shallow",19,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",0.681
10,"medium","shallow",19,"sh",1000,"TQMC-n2","cbcb11",0.239
10,"medium","shallow",19,"abayes",1000,"TQMC-n2","cbcb16",0.225
10,"medium","shallow",20,"abayes",1000,"ASTRID-ws","cbcb01",0.021
10,"medium","shallow",20,"abayes",1000,"ASTEROID","cbcb01",0.11
10,"medium","shallow",20,"abayes",1000,"TQMC-wh_n2","cbcb01",0.306
10,"medium","shallow",20,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",0.192
10,"medium","shallow",20,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",0.476
10,"medium","shallow",20,"sh",1000,"TQMC-n2","cbcb10",0.223
10,"medium","shallow",20,"abayes",1000,"TQMC-n2","cbcb01",0.209
10,"medium","shallow",21,"abayes",1000,"ASTRID-ws","cbcb14",0.02
10,"medium","shallow",21,"abayes",1000,"ASTEROID","cbcb14",0.102
10,"medium","shallow",21,"abayes",1000,"TQMC-wh_n2","cbcb14",0.325
10,"medium","shallow",21,"abayes",1000,"ASTER-wh (16 threads)","cbcb14",0.104
10,"medium","shallow",21,"abayes",1000,"ASTER-wh (1 thread)","cbcb14",0.475
10,"medium","shallow",21,"sh",1000,"TQMC-n2","cbcb03",0.228
10,"medium","shallow",21,"abayes",1000,"TQMC-n2","cbcb14",0.229
10,"medium","shallow",22,"abayes",1000,"ASTRID-ws","cbcb18",0.019
10,"medium","shallow",22,"abayes",1000,"ASTEROID","cbcb18",0.1
10,"medium","shallow",22,"abayes",1000,"TQMC-wh_n2","cbcb18",0.306
10,"medium","shallow",22,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",0.151
10,"medium","shallow",22,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",0.485
10,"medium","shallow",22,"sh",1000,"TQMC-n2","cbcb21",0.193
10,"medium","shallow",22,"abayes",1000,"TQMC-n2","cbcb18",0.197
10,"medium","shallow",23,"abayes",1000,"ASTRID-ws","cbcb19",0.02
10,"medium","shallow",23,"abayes",1000,"ASTEROID","cbcb19",0.105
10,"medium","shallow",23,"abayes",1000,"TQMC-wh_n2","cbcb19",0.322
10,"medium","shallow",23,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",0.152
10,"medium","shallow",23,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",0.971
10,"medium","shallow",23,"sh",1000,"TQMC-n2","cbcb04",0.247
10,"medium","shallow",23,"abayes",1000,"TQMC-n2","cbcb19",0.237
10,"medium","shallow",24,"abayes",1000,"ASTRID-ws","cbcb20",0.02
10,"medium","shallow",24,"abayes",1000,"ASTEROID","cbcb20",0.102
10,"medium","shallow",24,"abayes",1000,"TQMC-wh_n2","cbcb20",0.333
10,"medium","shallow",24,"abayes",1000,"ASTER-wh (16 threads)","cbcb20",0.135
10,"medium","shallow",24,"abayes",1000,"ASTER-wh (1 thread)","cbcb20",0.529
10,"medium","shallow",24,"sh",1000,"TQMC-n2","cbcb10",0.22
10,"medium","shallow",24,"abayes",1000,"TQMC-n2","cbcb20",0.202
10,"medium","shallow",25,"abayes",1000,"ASTRID-ws","cbcb17",0.019
10,"medium","shallow",25,"abayes",1000,"ASTEROID","cbcb17",0.102
10,"medium","shallow",25,"abayes",1000,"TQMC-wh_n2","cbcb17",0.325
10,"medium","shallow",25,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",0.179
10,"medium","shallow",25,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",0.954
10,"medium","shallow",25,"sh",1000,"TQMC-n2","cbcb21",0.216
10,"medium","shallow",25,"abayes",1000,"TQMC-n2","cbcb17",0.219
10,"medium","shallow",26,"abayes",1000,"ASTRID-ws","cbcb15",0.019
10,"medium","shallow",26,"abayes",1000,"ASTEROID","cbcb15",0.103
10,"medium","shallow",26,"abayes",1000,"TQMC-wh_n2","cbcb15",0.321
10,"medium","shallow",26,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",0.147
10,"medium","shallow",26,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",0.439
10,"medium","shallow",26,"sh",1000,"TQMC-n2","cbcb03",0.234
10,"medium","shallow",26,"abayes",1000,"TQMC-n2","cbcb15",0.237
10,"medium","shallow",27,"abayes",1000,"ASTRID-ws","cbcb21",0.02
10,"medium","shallow",27,"abayes",1000,"ASTEROID","cbcb21",0.104
10,"medium","shallow",27,"abayes",1000,"TQMC-wh_n2","cbcb21",0.328
10,"medium","shallow",27,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",0.105
10,"medium","shallow",27,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",0.48
10,"medium","shallow",27,"sh",1000,"TQMC-n2","cbcb04",0.21
10,"medium","shallow",27,"abayes",1000,"TQMC-n2","cbcb21",0.21
10,"medium","shallow",28,"abayes",1000,"ASTRID-ws","cbcb16",0.019
10,"medium","shallow",28,"abayes",1000,"ASTEROID","cbcb16",0.103
10,"medium","shallow",28,"abayes",1000,"TQMC-wh_n2","cbcb16",0.291
10,"medium","shallow",28,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",0.193
10,"medium","shallow",28,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",0.458
10,"medium","shallow",28,"sh",1000,"TQMC-n2","cbcb21",0.201
10,"medium","shallow",28,"abayes",1000,"TQMC-n2","cbcb16",0.211
10,"medium","shallow",29,"abayes",1000,"ASTRID-ws","cbcb14",0.018
10,"medium","shallow",29,"abayes",1000,"ASTEROID","cbcb14",0.101
10,"medium","shallow",29,"abayes",1000,"TQMC-wh_n2","cbcb14",0.314
10,"medium","shallow",29,"abayes",1000,"ASTER-wh (16 threads)","cbcb14",0.123
10,"medium","shallow",29,"abayes",1000,"ASTER-wh (1 thread)","cbcb14",0.484
10,"medium","shallow",29,"sh",1000,"TQMC-n2","cbcb03",0.235
10,"medium","shallow",29,"abayes",1000,"TQMC-n2","cbcb14",0.223
10,"medium","shallow",30,"abayes",1000,"ASTRID-ws","cbcb18",0.02
10,"medium","shallow",30,"abayes",1000,"ASTEROID","cbcb18",0.103
10,"medium","shallow",30,"abayes",1000,"TQMC-wh_n2","cbcb18",0.331
10,"medium","shallow",30,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",0.091
10,"medium","shallow",30,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",0.507
10,"medium","shallow",30,"sh",1000,"TQMC-n2","cbcb04",0.208
10,"medium","shallow",30,"abayes",1000,"TQMC-n2","cbcb18",0.211
10,"medium","shallow",31,"abayes",1000,"ASTRID-ws","cbcb01",0.019
10,"medium","shallow",31,"abayes",1000,"ASTEROID","cbcb01",0.104
10,"medium","shallow",31,"abayes",1000,"TQMC-wh_n2","cbcb01",0.317
10,"medium","shallow",31,"abayes",1000,"ASTER-wh (16 threads)","cbcb01",0.158
10,"medium","shallow",31,"abayes",1000,"ASTER-wh (1 thread)","cbcb01",0.499
10,"medium","shallow",31,"sh",1000,"TQMC-n2","cbcb10",0.226
10,"medium","shallow",31,"abayes",1000,"TQMC-n2","cbcb01",0.221
10,"medium","shallow",32,"abayes",1000,"ASTRID-ws","cbcb19",0.019
10,"medium","shallow",32,"abayes",1000,"ASTEROID","cbcb19",0.103
10,"medium","shallow",32,"abayes",1000,"TQMC-wh_n2","cbcb19",0.338
10,"medium","shallow",32,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",0.214
10,"medium","shallow",32,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",1.228
10,"medium","shallow",32,"sh",1000,"TQMC-n2","cbcb03",0.226
10,"medium","shallow",32,"abayes",1000,"TQMC-n2","cbcb19",0.221
10,"medium","shallow",33,"abayes",1000,"ASTRID-ws","cbcb17",0.019
10,"medium","shallow",33,"abayes",1000,"ASTEROID","cbcb17",0.102
10,"medium","shallow",33,"abayes",1000,"TQMC-wh_n2","cbcb17",0.327
10,"medium","shallow",33,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",0.102
10,"medium","shallow",33,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",0.721
10,"medium","shallow",33,"sh",1000,"TQMC-n2","cbcb21",0.211
10,"medium","shallow",33,"abayes",1000,"TQMC-n2","cbcb17",0.213
10,"medium","shallow",34,"abayes",1000,"ASTRID-ws","cbcb20",0.019
10,"medium","shallow",34,"abayes",1000,"ASTEROID","cbcb20",0.103
10,"medium","shallow",34,"abayes",1000,"TQMC-wh_n2","cbcb20",0.336
10,"medium","shallow",34,"abayes",1000,"ASTER-wh (16 threads)","cbcb20",0.088
10,"medium","shallow",34,"abayes",1000,"ASTER-wh (1 thread)","cbcb20",0.482
10,"medium","shallow",34,"sh",1000,"TQMC-n2","cbcb04",0.214
10,"medium","shallow",34,"abayes",1000,"TQMC-n2","cbcb20",0.217
10,"medium","shallow",35,"abayes",1000,"ASTRID-ws","cbcb21",0.02
10,"medium","shallow",35,"abayes",1000,"ASTEROID","cbcb21",0.105
10,"medium","shallow",35,"abayes",1000,"TQMC-wh_n2","cbcb21",0.321
10,"medium","shallow",35,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",0.116
10,"medium","shallow",35,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",0.851
10,"medium","shallow",35,"sh",1000,"TQMC-n2","cbcb10",0.22
10,"medium","shallow",35,"abayes",1000,"TQMC-n2","cbcb21",0.209
10,"medium","shallow",36,"abayes",1000,"ASTRID-ws","cbcb14",0.019
10,"medium","shallow",36,"abayes",1000,"ASTEROID","cbcb14",0.104
10,"medium","shallow",36,"abayes",1000,"TQMC-wh_n2","cbcb14",0.32
10,"medium","shallow",36,"abayes",1000,"ASTER-wh (16 threads)","cbcb14",0.101
10,"medium","shallow",36,"abayes",1000,"ASTER-wh (1 thread)","cbcb14",0.468
10,"medium","shallow",36,"sh",1000,"TQMC-n2","cbcb11",0.207
10,"medium","shallow",36,"abayes",1000,"TQMC-n2","cbcb14",0.206
10,"medium","shallow",37,"abayes",1000,"ASTRID-ws","cbcb18",0.02
10,"medium","shallow",37,"abayes",1000,"ASTEROID","cbcb18",0.103
10,"medium","shallow",37,"abayes",1000,"TQMC-wh_n2","cbcb18",0.347
10,"medium","shallow",37,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",0.105
10,"medium","shallow",37,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",0.486
10,"medium","shallow",37,"sh",1000,"TQMC-n2","cbcb21",0.261
10,"medium","shallow",37,"abayes",1000,"TQMC-n2","cbcb18",0.248
10,"medium","shallow",38,"abayes",1000,"ASTRID-ws","cbcb15",0.019
10,"medium","shallow",38,"abayes",1000,"ASTEROID","cbcb15",0.104
10,"medium","shallow",38,"abayes",1000,"TQMC-wh_n2","cbcb15",0.307
10,"medium","shallow",38,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",0.146
10,"medium","shallow",38,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",0.721
10,"medium","shallow",38,"sh",1000,"TQMC-n2","cbcb03",0.196
10,"medium","shallow",38,"abayes",1000,"TQMC-n2","cbcb15",0.2
10,"medium","shallow",39,"abayes",1000,"ASTRID-ws","cbcb16",0.019
10,"medium","shallow",39,"abayes",1000,"ASTEROID","cbcb16",0.102
10,"medium","shallow",39,"abayes",1000,"TQMC-wh_n2","cbcb16",0.318
10,"medium","shallow",39,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",0.148
10,"medium","shallow",39,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",1.218
10,"medium","shallow",39,"sh",1000,"TQMC-n2","cbcb10",0.249
10,"medium","shallow",39,"abayes",1000,"TQMC-n2","cbcb16",0.237
10,"medium","shallow",40,"abayes",1000,"ASTRID-ws","cbcb19",0.02
10,"medium","shallow",40,"abayes",1000,"ASTEROID","cbcb19",0.103
10,"medium","shallow",40,"abayes",1000,"TQMC-wh_n2","cbcb19",0.317
10,"medium","shallow",40,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",0.169
10,"medium","shallow",40,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",0.701
10,"medium","shallow",40,"sh",1000,"TQMC-n2","cbcb20",0.204
10,"medium","shallow",40,"abayes",1000,"TQMC-n2","cbcb19",0.214
10,"medium","shallow",42,"abayes",1000,"ASTRID-ws","cbcb17",0.02
10,"medium","shallow",42,"abayes",1000,"ASTEROID","cbcb17",0.106
10,"medium","shallow",42,"abayes",1000,"TQMC-wh_n2","cbcb17",0.368
10,"medium","shallow",42,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",0.132
10,"medium","shallow",42,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",0.674
10,"medium","shallow",42,"sh",1000,"TQMC-n2","cbcb21",0.221
10,"medium","shallow",42,"abayes",1000,"TQMC-n2","cbcb17",0.223
10,"medium","shallow",43,"abayes",1000,"ASTRID-ws","cbcb20",0.02
10,"medium","shallow",43,"abayes",1000,"ASTEROID","cbcb20",0.102
10,"medium","shallow",43,"abayes",1000,"TQMC-wh_n2","cbcb20",0.351
10,"medium","shallow",43,"abayes",1000,"ASTER-wh (16 threads)","cbcb20",0.155
10,"medium","shallow",43,"abayes",1000,"ASTER-wh (1 thread)","cbcb20",0.737
10,"medium","shallow",43,"sh",1000,"TQMC-n2","cbcb03",0.229
10,"medium","shallow",43,"abayes",1000,"TQMC-n2","cbcb20",0.217
10,"medium","shallow",44,"abayes",1000,"ASTRID-ws","cbcb14",0.019
10,"medium","shallow",44,"abayes",1000,"ASTEROID","cbcb14",0.102
10,"medium","shallow",44,"abayes",1000,"TQMC-wh_n2","cbcb14",0.308
10,"medium","shallow",44,"abayes",1000,"ASTER-wh (16 threads)","cbcb14",0.098
10,"medium","shallow",44,"abayes",1000,"ASTER-wh (1 thread)","cbcb14",0.468
10,"medium","shallow",44,"sh",1000,"TQMC-n2","cbcb11",0.223
10,"medium","shallow",44,"abayes",1000,"TQMC-n2","cbcb14",0.208
10,"medium","shallow",45,"abayes",1000,"ASTRID-ws","cbcb18",0.018
10,"medium","shallow",45,"abayes",1000,"ASTEROID","cbcb18",0.104
10,"medium","shallow",45,"abayes",1000,"TQMC-wh_n2","cbcb18",0.327
10,"medium","shallow",45,"abayes",1000,"ASTER-wh (16 threads)","cbcb18",0.17
10,"medium","shallow",45,"abayes",1000,"ASTER-wh (1 thread)","cbcb18",0.936
10,"medium","shallow",45,"sh",1000,"TQMC-n2","cbcb04",0.233
10,"medium","shallow",45,"abayes",1000,"TQMC-n2","cbcb18",0.226
10,"medium","shallow",46,"abayes",1000,"ASTRID-ws","cbcb15",0.019
10,"medium","shallow",46,"abayes",1000,"ASTEROID","cbcb15",0.108
10,"medium","shallow",46,"abayes",1000,"TQMC-wh_n2","cbcb15",0.338
10,"medium","shallow",46,"abayes",1000,"ASTER-wh (16 threads)","cbcb15",0.143
10,"medium","shallow",46,"abayes",1000,"ASTER-wh (1 thread)","cbcb15",0.493
10,"medium","shallow",46,"sh",1000,"TQMC-n2","cbcb10",0.218
10,"medium","shallow",46,"abayes",1000,"TQMC-n2","cbcb15",0.221
10,"medium","shallow",47,"abayes",1000,"ASTRID-ws","cbcb21",0.02
10,"medium","shallow",47,"abayes",1000,"ASTEROID","cbcb21",0.108
10,"medium","shallow",47,"abayes",1000,"TQMC-wh_n2","cbcb21",0.39
10,"medium","shallow",47,"abayes",1000,"ASTER-wh (16 threads)","cbcb21",0.169
10,"medium","shallow",47,"abayes",1000,"ASTER-wh (1 thread)","cbcb21",0.764
10,"medium","shallow",47,"sh",1000,"TQMC-n2","cbcb20",0.261
10,"medium","shallow",47,"abayes",1000,"TQMC-n2","cbcb21",0.262
10,"medium","shallow",48,"abayes",1000,"ASTRID-ws","cbcb16",0.02
10,"medium","shallow",48,"abayes",1000,"ASTEROID","cbcb16",0.102
10,"medium","shallow",48,"abayes",1000,"TQMC-wh_n2","cbcb16",0.359
10,"medium","shallow",48,"abayes",1000,"ASTER-wh (16 threads)","cbcb16",0.101
10,"medium","shallow",48,"abayes",1000,"ASTER-wh (1 thread)","cbcb16",0.673
10,"medium","shallow",48,"sh",1000,"TQMC-n2","cbcb21",0.202
10,"medium","shallow",48,"abayes",1000,"TQMC-n2","cbcb16",0.2
10,"medium","shallow",49,"abayes",1000,"ASTRID-ws","cbcb19",0.02
10,"medium","shallow",49,"abayes",1000,"ASTEROID","cbcb19",0.105
10,"medium","shallow",49,"abayes",1000,"TQMC-wh_n2","cbcb19",0.37
10,"medium","shallow",49,"abayes",1000,"ASTER-wh (16 threads)","cbcb19",0.155
10,"medium","shallow",49,"abayes",1000,"ASTER-wh (1 thread)","cbcb19",0.528
10,"medium","shallow",49,"sh",1000,"TQMC-n2","cbcb03",0.23
10,"medium","shallow",49,"abayes",1000,"TQMC-n2","cbcb19",0.233
10,"medium","shallow",50,"abayes",1000,"ASTRID-ws","cbcb17",0.019
10,"medium","shallow",50,"abayes",1000,"ASTEROID","cbcb17",0.103
10,"medium","shallow",50,"abayes",1000,"TQMC-wh_n2","cbcb17",0.318
10,"medium","shallow",50,"abayes",1000,"ASTER-wh (16 threads)","cbcb17",0.099
10,"medium","shallow",50,"abayes",1000,"ASTER-wh (1 thread)","cbcb17",0.721
10,"medium","shallow",50,"sh",1000,"TQMC-n2","cbcb11",0.23
10,"medium","shallow",50,"abayes",1000,"TQMC-n2","cbcb17",0.215
50,"medium","shallow",1,"abayes",50,"ASTRID-ws","cbcb15",0.027
50,"medium","shallow",1,"abayes",50,"ASTEROID","cbcb15",0.037
50,"medium","shallow",1,"abayes",50,"TQMC-wh_n2","cbcb15",1.566
50,"medium","shallow",1,"abayes",50,"ASTER-wh (16 threads)","cbcb15",0.328
50,"medium","shallow",1,"abayes",50,"ASTER-wh (1 thread)","cbcb15",0.857
50,"medium","shallow",1,"sh",50,"TQMC-n2","cbcb13",1.306
50,"medium","shallow",1,"abayes",50,"TQMC-n2","cbcb15",1.305
50,"medium","shallow",2,"abayes",50,"ASTRID-ws","cbcb21",0.043
50,"medium","shallow",2,"abayes",50,"ASTEROID","cbcb21",0.032
50,"medium","shallow",2,"abayes",50,"TQMC-wh_n2","cbcb21",1.524
50,"medium","shallow",2,"abayes",50,"ASTER-wh (16 threads)","cbcb21",0.222
50,"medium","shallow",2,"abayes",50,"ASTER-wh (1 thread)","cbcb21",0.824
50,"medium","shallow",2,"sh",50,"TQMC-n2","cbcb11",1.27
50,"medium","shallow",2,"abayes",50,"TQMC-n2","cbcb21",1.267
50,"medium","shallow",3,"abayes",50,"ASTRID-ws","cbcb16",0.04
50,"medium","shallow",3,"abayes",50,"ASTEROID","cbcb16",0.035
50,"medium","shallow",3,"abayes",50,"TQMC-wh_n2","cbcb16",1.677
50,"medium","shallow",3,"abayes",50,"ASTER-wh (16 threads)","cbcb16",0.501
50,"medium","shallow",3,"abayes",50,"ASTER-wh (1 thread)","cbcb16",1.382
50,"medium","shallow",3,"sh",50,"TQMC-n2","cbcb13",1.325
50,"medium","shallow",3,"abayes",50,"TQMC-n2","cbcb16",1.327
50,"medium","shallow",4,"abayes",50,"ASTRID-ws","cbcb15",0.046
50,"medium","shallow",4,"abayes",50,"ASTEROID","cbcb15",0.035
50,"medium","shallow",4,"abayes",50,"TQMC-wh_n2","cbcb15",1.451
50,"medium","shallow",4,"abayes",50,"ASTER-wh (16 threads)","cbcb15",0.314
50,"medium","shallow",4,"abayes",50,"ASTER-wh (1 thread)","cbcb15",0.851
50,"medium","shallow",4,"sh",50,"TQMC-n2","cbcb11",1.243
50,"medium","shallow",4,"abayes",50,"TQMC-n2","cbcb15",1.239
50,"medium","shallow",5,"abayes",50,"ASTRID-ws","cbcb21",0.062
50,"medium","shallow",5,"abayes",50,"ASTEROID","cbcb21",0.034
50,"medium","shallow",5,"abayes",50,"TQMC-wh_n2","cbcb21",1.552
50,"medium","shallow",5,"abayes",50,"ASTER-wh (16 threads)","cbcb21",0.304
50,"medium","shallow",5,"abayes",50,"ASTER-wh (1 thread)","cbcb21",0.919
50,"medium","shallow",5,"sh",50,"TQMC-n2","cbcb13",1.399
50,"medium","shallow",5,"abayes",50,"TQMC-n2","cbcb21",1.385
50,"medium","shallow",6,"abayes",50,"ASTRID-ws","cbcb16",0.035
50,"medium","shallow",6,"abayes",50,"ASTEROID","cbcb16",0.034
50,"medium","shallow",6,"abayes",50,"TQMC-wh_n2","cbcb16",2.039
50,"medium","shallow",6,"abayes",50,"ASTER-wh (16 threads)","cbcb16",0.276
50,"medium","shallow",6,"abayes",50,"ASTER-wh (1 thread)","cbcb16",0.91
50,"medium","shallow",6,"sh",50,"TQMC-n2","cbcb11",1.539
50,"medium","shallow",6,"abayes",50,"TQMC-n2","cbcb16",1.541
50,"medium","shallow",7,"abayes",50,"ASTRID-ws","cbcb15",0.038
50,"medium","shallow",7,"abayes",50,"ASTEROID","cbcb15",0.036
50,"medium","shallow",7,"abayes",50,"TQMC-wh_n2","cbcb15",1.616
50,"medium","shallow",7,"abayes",50,"ASTER-wh (16 threads)","cbcb15",0.397
50,"medium","shallow",7,"abayes",50,"ASTER-wh (1 thread)","cbcb15",0.946
50,"medium","shallow",7,"sh",50,"TQMC-n2","cbcb13",1.404
50,"medium","shallow",7,"abayes",50,"TQMC-n2","cbcb15",1.405
50,"medium","shallow",8,"abayes",50,"ASTRID-ws","cbcb21",0.022
50,"medium","shallow",8,"abayes",50,"ASTEROID","cbcb21",0.034
50,"medium","shallow",8,"abayes",50,"TQMC-wh_n2","cbcb21",1.503
50,"medium","shallow",8,"abayes",50,"ASTER-wh (16 threads)","cbcb21",0.259
50,"medium","shallow",8,"abayes",50,"ASTER-wh (1 thread)","cbcb21",1.658
50,"medium","shallow",8,"sh",50,"TQMC-n2","cbcb11",1.415
50,"medium","shallow",8,"abayes",50,"TQMC-n2","cbcb21",1.416
50,"medium","shallow",9,"abayes",50,"ASTRID-ws","cbcb16",0.045
50,"medium","shallow",9,"abayes",50,"ASTEROID","cbcb16",0.034
50,"medium","shallow",9,"abayes",50,"TQMC-wh_n2","cbcb16",1.744
50,"medium","shallow",9,"abayes",50,"ASTER-wh (16 threads)","cbcb16",0.387
50,"medium","shallow",9,"abayes",50,"ASTER-wh (1 thread)","cbcb16",0.931
50,"medium","shallow",9,"sh",50,"TQMC-n2","cbcb06",1.357
50,"medium","shallow",9,"abayes",50,"TQMC-n2","cbcb16",1.372
50,"medium","shallow",10,"abayes",50,"ASTRID-ws","cbcb15",0.034
50,"medium","shallow",10,"abayes",50,"ASTEROID","cbcb15",0.034
50,"medium","shallow",10,"abayes",50,"TQMC-wh_n2","cbcb15",1.444
50,"medium","shallow",10,"abayes",50,"ASTER-wh (16 threads)","cbcb15",0.368
50,"medium","shallow",10,"abayes",50,"ASTER-wh (1 thread)","cbcb15",1.261
50,"medium","shallow",10,"sh",50,"TQMC-n2","cbcb13",1.206
50,"medium","shallow",10,"abayes",50,"TQMC-n2","cbcb15",1.214
50,"medium","shallow",11,"abayes",50,"ASTRID-ws","cbcb21",0.048
50,"medium","shallow",11,"abayes",50,"ASTEROID","cbcb21",0.034
50,"medium","shallow",11,"abayes",50,"TQMC-wh_n2","cbcb21",1.577
50,"medium","shallow",11,"abayes",50,"ASTER-wh (16 threads)","cbcb21",0.269
50,"medium","shallow",11,"abayes",50,"ASTER-wh (1 thread)","cbcb21",1.394
50,"medium","shallow",11,"sh",50,"TQMC-n2","cbcb11",1.374
50,"medium","shallow",11,"abayes",50,"TQMC-n2","cbcb21",1.373
50,"medium","shallow",12,"abayes",50,"ASTRID-ws","cbcb16",0.022
50,"medium","shallow",12,"abayes",50,"ASTEROID","cbcb16",0.033
50,"medium","shallow",12,"abayes",50,"TQMC-wh_n2","cbcb16",1.459
50,"medium","shallow",12,"abayes",50,"ASTER-wh (16 threads)","cbcb16",0.362
50,"medium","shallow",12,"abayes",50,"ASTER-wh (1 thread)","cbcb16",0.856
50,"medium","shallow",12,"sh",50,"TQMC-n2","cbcb06",1.275
50,"medium","shallow",12,"abayes",50,"TQMC-n2","cbcb16",1.265
50,"medium","shallow",13,"abayes",50,"ASTRID-ws","cbcb15",0.039
50,"medium","shallow",13,"abayes",50,"ASTEROID","cbcb15",0.034
50,"medium","shallow",13,"abayes",50,"TQMC-wh_n2","cbcb15",1.536
50,"medium","shallow",13,"abayes",50,"ASTER-wh (16 threads)","cbcb15",0.509
50,"medium","shallow",13,"abayes",50,"ASTER-wh (1 thread)","cbcb15",0.829
50,"medium","shallow",13,"sh",50,"TQMC-n2","cbcb13",1.314
50,"medium","shallow",13,"abayes",50,"TQMC-n2","cbcb15",1.318
50,"medium","shallow",14,"abayes",50,"ASTRID-ws","cbcb21",0.039
50,"medium","shallow",14,"abayes",50,"ASTEROID","cbcb21",0.034
50,"medium","shallow",14,"abayes",50,"TQMC-wh_n2","cbcb21",1.469
50,"medium","shallow",14,"abayes",50,"ASTER-wh (16 threads)","cbcb21",0.26
50,"medium","shallow",14,"abayes",50,"ASTER-wh (1 thread)","cbcb21",1.003
50,"medium","shallow",14,"sh",50,"TQMC-n2","cbcb11",1.206
50,"medium","shallow",14,"abayes",50,"TQMC-n2","cbcb21",1.205
50,"medium","shallow",15,"abayes",50,"ASTRID-ws","cbcb16",0.035
