"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","SEFN","SEFNR","QSCR","AVG_LPP","MED_LPP","AVG_QQS","MED_QQS"
200,"low","deep",19,"abayes",50,"TQMC-n2",10,0.050505050505050504,"NA","NA","NA","NA","NA"
200,"low","deep",19,"abayes",50,"TQMC-wh_n2",12,0.06060606060606061,52636418.48,0.9602511868686869,1.0,0.8710996111111112,0.9635184999999999
200,"low","deep",19,"abayes",50,"ASTER-wh",17,0.08585858585858586,52637869.14,0.9697176565656564,1.0,0.8740922171717173,0.9636804999999999
200,"low","deep",20,"sh",50,"CA-ML",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",20,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",20,"abayes",50,"ASTRID-ws",6,0.030303030303030304,"NA","NA","NA","NA","NA"
200,"low","deep",20,"abayes",50,"TQMC-n2",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",20,"abayes",50,"TQMC-wh_n2",2,0.010101010101010102,413975596.5,0.9712696515151515,1.0,0.862747898989899,0.952813
200,"low","deep",20,"abayes",50,"ASTER-wh",5,0.025252525252525252,414009597.2,0.9738813484848485,1.0,0.8632198636363636,0.952813
200,"low","deep",21,"sh",50,"CA-ML",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",21,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
200,"low","deep",21,"abayes",50,"ASTRID-ws",3,0.015151515151515152,"NA","NA","NA","NA","NA"
200,"low","deep",21,"abayes",50,"TQMC-n2",4,0.020202020202020204,"NA","NA","NA","NA","NA"
200,"low","deep",21,"abayes",50,"TQMC-wh_n2",3,0.015151515151515152,1795142587.0,0.9793284343434343,1.0,0.8785914545454546,0.954236
200,"low","deep",21,"abayes",50,"ASTER-wh",5,0.025252525252525252,1795147065.0,0.9811424848484849,1.0,0.878721191919192,0.954236
200,"low","deep",22,"sh",50,"CA-ML",5,0.025252525252525252,"NA","NA","NA","NA","NA"
200,"low","deep",22,"abayes",50,"ASTEROID",198,1.0,"NA","NA","NA","NA","NA"
