"NTAX","ILSL","SPEC","REPL","SUPP","NGEN","MTHD","NODE","SEFN","SEFNR","SECS"
200,"medium","deep",34,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.289
200,"medium","deep",34,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,164.607
200,"medium","deep",34,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,623.092
200,"medium","deep",34,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,25.585
200,"medium","deep",35,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.27
200,"medium","deep",35,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,171.899
200,"medium","deep",35,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,944.053
200,"medium","deep",35,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,35.379
200,"medium","deep",36,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.269
200,"medium","deep",36,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,182.101
200,"medium","deep",36,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,830.434
200,"medium","deep",36,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,52.981
200,"medium","deep",37,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.263
200,"medium","deep",37,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,174.334
200,"medium","deep",37,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,706.522
200,"medium","deep",37,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,30.998
200,"medium","deep",38,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.268
200,"medium","deep",38,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,171.786
200,"medium","deep",38,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,469.96
200,"medium","deep",38,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,26.324
200,"medium","deep",39,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.271
200,"medium","deep",39,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,158.64600000000002
200,"medium","deep",39,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,787.516
200,"medium","deep",39,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,34.024
200,"medium","deep",40,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.277
200,"medium","deep",40,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,171.621
200,"medium","deep",40,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,991.676
200,"medium","deep",40,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,38.736
200,"medium","deep",41,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.267
200,"medium","deep",41,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,172.547
200,"medium","deep",41,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,635.9
200,"medium","deep",41,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,26.019
200,"medium","deep",42,"sh",1000,"ASTRID-ws","cbcb11",23,0.11616161616161616,0.268
200,"medium","deep",42,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,173.31
200,"medium","deep",42,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,691.262
200,"medium","deep",42,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,30.536
200,"medium","deep",43,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.272
200,"medium","deep",43,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,174.135
200,"medium","deep",43,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,482.625
200,"medium","deep",43,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,36.389
200,"medium","deep",44,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.274
200,"medium","deep",44,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,174.875
200,"medium","deep",44,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,526.488
200,"medium","deep",44,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,29.673
200,"medium","deep",45,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.266
200,"medium","deep",45,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,169.67000000000002
200,"medium","deep",45,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,465.681
200,"medium","deep",45,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,33.992
200,"medium","deep",46,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.289
200,"medium","deep",46,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,180.018
200,"medium","deep",46,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,658.977
200,"medium","deep",46,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,36.135
200,"medium","deep",47,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.263
200,"medium","deep",47,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,159.93
200,"medium","deep",47,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,458.149
200,"medium","deep",47,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,25.931
200,"medium","deep",48,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.276
200,"medium","deep",48,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,180.313
200,"medium","deep",48,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,505.592
200,"medium","deep",48,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,28.293
200,"medium","deep",49,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.272
200,"medium","deep",49,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,169.772
200,"medium","deep",49,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,703.222
200,"medium","deep",49,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,44.993
200,"medium","deep",50,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.267
200,"medium","deep",50,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,179.427
200,"medium","deep",50,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,496.635
200,"medium","deep",50,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,30.339
200,"medium","shallow",1,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.275
200,"medium","shallow",1,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,163.31900000000002
200,"medium","shallow",1,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,485.005
200,"medium","shallow",1,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,28.394
200,"medium","shallow",2,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.271
200,"medium","shallow",2,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,160.078
200,"medium","shallow",2,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,604.008
200,"medium","shallow",2,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,25.146
200,"medium","shallow",3,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.274
200,"medium","shallow",3,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,159.91
200,"medium","shallow",3,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,487.678
200,"medium","shallow",3,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,27.25
200,"medium","shallow",4,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.265
200,"medium","shallow",4,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,161.56900000000002
200,"medium","shallow",4,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,680.876
200,"medium","shallow",4,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,29.476
200,"medium","shallow",5,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.271
200,"medium","shallow",5,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,161.517
200,"medium","shallow",5,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,789.713
200,"medium","shallow",5,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,51.756
200,"medium","shallow",6,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.277
200,"medium","shallow",6,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,165.60399999999998
200,"medium","shallow",6,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,622.838
200,"medium","shallow",6,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,25.69
200,"medium","shallow",7,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.268
200,"medium","shallow",7,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,168.508
200,"medium","shallow",7,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,475.171
200,"medium","shallow",7,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,34.672
200,"medium","shallow",8,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.27
200,"medium","shallow",8,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,167.183
200,"medium","shallow",8,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,1641.477
200,"medium","shallow",8,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,64.704
200,"medium","shallow",9,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.269
200,"medium","shallow",9,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,156.71800000000002
200,"medium","shallow",9,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,496.339
200,"medium","shallow",9,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,37.011
200,"medium","shallow",10,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.262
200,"medium","shallow",10,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,162.402
200,"medium","shallow",10,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,487.664
200,"medium","shallow",10,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,29.188
200,"medium","shallow",11,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.264
200,"medium","shallow",11,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,154.867
200,"medium","shallow",11,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,607.366
200,"medium","shallow",11,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,25.031
200,"medium","shallow",12,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.266
200,"medium","shallow",12,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,160.772
200,"medium","shallow",12,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,800.639
200,"medium","shallow",12,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,65.994
200,"medium","shallow",13,"sh",1000,"ASTRID-ws","cbcb11",23,0.11616161616161616,0.262
200,"medium","shallow",13,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,164.415
200,"medium","shallow",13,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,469.545
200,"medium","shallow",13,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,34.272
200,"medium","shallow",14,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.27
200,"medium","shallow",14,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,164.95600000000002
200,"medium","shallow",14,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,570.498
200,"medium","shallow",14,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,59.258
200,"medium","shallow",15,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.269
200,"medium","shallow",15,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,162.93200000000002
200,"medium","shallow",15,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,855.255
200,"medium","shallow",15,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,28.122
200,"medium","shallow",16,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.271
200,"medium","shallow",16,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,161.722
200,"medium","shallow",16,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,636.375
200,"medium","shallow",16,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,42.461
200,"medium","shallow",17,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.263
200,"medium","shallow",17,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,159.254
200,"medium","shallow",17,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,461.435
200,"medium","shallow",17,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,32.23
200,"medium","shallow",18,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.272
200,"medium","shallow",18,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,162.049
200,"medium","shallow",18,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,856.497
200,"medium","shallow",18,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,42.405
200,"medium","shallow",19,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.265
200,"medium","shallow",19,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,163.087
200,"medium","shallow",19,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,736.73
200,"medium","shallow",19,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,47.017
200,"medium","shallow",20,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.273
200,"medium","shallow",20,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,168.394
200,"medium","shallow",20,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,470.14300000000003
200,"medium","shallow",20,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,24.604
200,"medium","shallow",21,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.264
200,"medium","shallow",21,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,160.689
200,"medium","shallow",21,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,483.536
200,"medium","shallow",21,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,26.361
200,"medium","shallow",22,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.266
200,"medium","shallow",22,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,162.351
200,"medium","shallow",22,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,807.762
200,"medium","shallow",22,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,52.959
200,"medium","shallow",23,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.271
200,"medium","shallow",23,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,159.413
200,"medium","shallow",23,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,478.805
200,"medium","shallow",23,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,26.784
200,"medium","shallow",24,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.267
200,"medium","shallow",24,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,160.19299999999998
200,"medium","shallow",24,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,491.757
200,"medium","shallow",24,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,39.049
200,"medium","shallow",25,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.269
200,"medium","shallow",25,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,159.511
200,"medium","shallow",25,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,568.932
200,"medium","shallow",25,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,33.038
200,"medium","shallow",26,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.271
200,"medium","shallow",26,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,171.981
200,"medium","shallow",26,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,774.51
200,"medium","shallow",26,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,32.167
200,"medium","shallow",27,"sh",1000,"ASTRID-ws","cbcb18",23,0.11616161616161616,0.273
200,"medium","shallow",27,"sh",1000,"TQMC-wh_n2","cbcb18",23,0.11616161616161616,172.1
200,"medium","shallow",27,"sh",1000,"ASTER-wh (1 thread)","cbcb18",23,0.11616161616161616,932.171
200,"medium","shallow",27,"sh",1000,"ASTER-wh (16 threads)","cbcb18",23,0.11616161616161616,76.054
200,"medium","shallow",28,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.266
200,"medium","shallow",28,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,161.645
200,"medium","shallow",28,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,687.603
200,"medium","shallow",28,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,41.629
200,"medium","shallow",29,"sh",1000,"ASTRID-ws","cbcb11",23,0.11616161616161616,0.28
200,"medium","shallow",29,"sh",1000,"TQMC-wh_n2","cbcb11",23,0.11616161616161616,166.436
200,"medium","shallow",29,"sh",1000,"ASTER-wh (1 thread)","cbcb11",23,0.11616161616161616,1232.497
200,"medium","shallow",29,"sh",1000,"ASTER-wh (16 threads)","cbcb11",23,0.11616161616161616,63.242
200,"medium","shallow",30,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.272
200,"medium","shallow",30,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,160.836
200,"medium","shallow",30,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,610.224
200,"medium","shallow",30,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,33.025
200,"medium","shallow",31,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.266
200,"medium","shallow",31,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,168.303
200,"medium","shallow",31,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,488.119
200,"medium","shallow",31,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,27.855
200,"medium","shallow",32,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.261
200,"medium","shallow",32,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,167.046
200,"medium","shallow",32,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,490.545
200,"medium","shallow",32,"sh",1000,"ASTER-wh (16 threads)","cbcb20",23,0.11616161616161616,37.843
200,"medium","shallow",33,"sh",1000,"ASTRID-ws","cbcb15",23,0.11616161616161616,0.258
200,"medium","shallow",33,"sh",1000,"TQMC-wh_n2","cbcb15",23,0.11616161616161616,162.614
200,"medium","shallow",33,"sh",1000,"ASTER-wh (1 thread)","cbcb15",23,0.11616161616161616,446.06
200,"medium","shallow",33,"sh",1000,"ASTER-wh (16 threads)","cbcb15",23,0.11616161616161616,24.86
200,"medium","shallow",34,"sh",1000,"ASTRID-ws","cbcb14",23,0.11616161616161616,0.271
200,"medium","shallow",34,"sh",1000,"TQMC-wh_n2","cbcb14",23,0.11616161616161616,166.14
200,"medium","shallow",34,"sh",1000,"ASTER-wh (1 thread)","cbcb14",23,0.11616161616161616,523.096
200,"medium","shallow",34,"sh",1000,"ASTER-wh (16 threads)","cbcb14",23,0.11616161616161616,40.463
200,"medium","shallow",35,"sh",1000,"ASTRID-ws","cbcb07",23,0.11616161616161616,0.287
200,"medium","shallow",35,"sh",1000,"TQMC-wh_n2","cbcb07",23,0.11616161616161616,169.52100000000002
200,"medium","shallow",35,"sh",1000,"ASTER-wh (1 thread)","cbcb07",23,0.11616161616161616,926.081
200,"medium","shallow",35,"sh",1000,"ASTER-wh (16 threads)","cbcb07",23,0.11616161616161616,64.577
200,"medium","shallow",36,"sh",1000,"ASTRID-ws","cbcb10",23,0.11616161616161616,0.271
200,"medium","shallow",36,"sh",1000,"TQMC-wh_n2","cbcb10",23,0.11616161616161616,168.699
200,"medium","shallow",36,"sh",1000,"ASTER-wh (1 thread)","cbcb10",23,0.11616161616161616,467.714
200,"medium","shallow",36,"sh",1000,"ASTER-wh (16 threads)","cbcb10",23,0.11616161616161616,25.388
200,"medium","shallow",37,"sh",1000,"ASTRID-ws","cbcb19",23,0.11616161616161616,0.273
200,"medium","shallow",37,"sh",1000,"TQMC-wh_n2","cbcb19",23,0.11616161616161616,159.973
200,"medium","shallow",37,"sh",1000,"ASTER-wh (1 thread)","cbcb19",23,0.11616161616161616,468.825
200,"medium","shallow",37,"sh",1000,"ASTER-wh (16 threads)","cbcb19",23,0.11616161616161616,43.604
200,"medium","shallow",38,"sh",1000,"ASTRID-ws","cbcb06",23,0.11616161616161616,0.272
200,"medium","shallow",38,"sh",1000,"TQMC-wh_n2","cbcb06",23,0.11616161616161616,165.235
200,"medium","shallow",38,"sh",1000,"ASTER-wh (1 thread)","cbcb06",23,0.11616161616161616,952.15
200,"medium","shallow",38,"sh",1000,"ASTER-wh (16 threads)","cbcb06",23,0.11616161616161616,25.802
200,"medium","shallow",39,"sh",1000,"ASTRID-ws","cbcb16",23,0.11616161616161616,0.266
200,"medium","shallow",39,"sh",1000,"TQMC-wh_n2","cbcb16",23,0.11616161616161616,168.061
200,"medium","shallow",39,"sh",1000,"ASTER-wh (1 thread)","cbcb16",23,0.11616161616161616,639.48
200,"medium","shallow",39,"sh",1000,"ASTER-wh (16 threads)","cbcb16",23,0.11616161616161616,26.211
200,"medium","shallow",40,"sh",1000,"ASTRID-ws","cbcb04",23,0.11616161616161616,0.267
200,"medium","shallow",40,"sh",1000,"TQMC-wh_n2","cbcb04",23,0.11616161616161616,161.249
200,"medium","shallow",40,"sh",1000,"ASTER-wh (1 thread)","cbcb04",23,0.11616161616161616,775.075
200,"medium","shallow",40,"sh",1000,"ASTER-wh (16 threads)","cbcb04",23,0.11616161616161616,34.907
200,"medium","shallow",41,"sh",1000,"ASTRID-ws","cbcb21",23,0.11616161616161616,0.266
200,"medium","shallow",41,"sh",1000,"TQMC-wh_n2","cbcb21",23,0.11616161616161616,164.121
200,"medium","shallow",41,"sh",1000,"ASTER-wh (1 thread)","cbcb21",23,0.11616161616161616,686.533
200,"medium","shallow",41,"sh",1000,"ASTER-wh (16 threads)","cbcb21",23,0.11616161616161616,39.724
200,"medium","shallow",42,"sh",1000,"ASTRID-ws","cbcb05",23,0.11616161616161616,0.278
200,"medium","shallow",42,"sh",1000,"TQMC-wh_n2","cbcb05",23,0.11616161616161616,161.34
200,"medium","shallow",42,"sh",1000,"ASTER-wh (1 thread)","cbcb05",23,0.11616161616161616,477.159
200,"medium","shallow",42,"sh",1000,"ASTER-wh (16 threads)","cbcb05",23,0.11616161616161616,26.75
200,"medium","shallow",43,"sh",1000,"ASTRID-ws","cbcb13",23,0.11616161616161616,0.265
200,"medium","shallow",43,"sh",1000,"TQMC-wh_n2","cbcb13",23,0.11616161616161616,158.603
200,"medium","shallow",43,"sh",1000,"ASTER-wh (1 thread)","cbcb13",23,0.11616161616161616,448.296
200,"medium","shallow",43,"sh",1000,"ASTER-wh (16 threads)","cbcb13",23,0.11616161616161616,24.73
200,"medium","shallow",44,"sh",1000,"ASTRID-ws","cbcb03",23,0.11616161616161616,0.268
200,"medium","shallow",44,"sh",1000,"TQMC-wh_n2","cbcb03",23,0.11616161616161616,156.69400000000002
200,"medium","shallow",44,"sh",1000,"ASTER-wh (1 thread)","cbcb03",23,0.11616161616161616,456.981
200,"medium","shallow",44,"sh",1000,"ASTER-wh (16 threads)","cbcb03",23,0.11616161616161616,25.857
200,"medium","shallow",45,"sh",1000,"ASTRID-ws","cbcb09",23,0.11616161616161616,0.265
200,"medium","shallow",45,"sh",1000,"TQMC-wh_n2","cbcb09",23,0.11616161616161616,159.805
200,"medium","shallow",45,"sh",1000,"ASTER-wh (1 thread)","cbcb09",23,0.11616161616161616,792.623
200,"medium","shallow",45,"sh",1000,"ASTER-wh (16 threads)","cbcb09",23,0.11616161616161616,25.848
200,"medium","shallow",46,"sh",1000,"ASTRID-ws","cbcb08",23,0.11616161616161616,0.264
200,"medium","shallow",46,"sh",1000,"TQMC-wh_n2","cbcb08",23,0.11616161616161616,164.04
200,"medium","shallow",46,"sh",1000,"ASTER-wh (1 thread)","cbcb08",23,0.11616161616161616,440.544
200,"medium","shallow",46,"sh",1000,"ASTER-wh (16 threads)","cbcb08",23,0.11616161616161616,33.645
200,"medium","shallow",47,"sh",1000,"ASTRID-ws","cbcb17",23,0.11616161616161616,0.265
200,"medium","shallow",47,"sh",1000,"TQMC-wh_n2","cbcb17",23,0.11616161616161616,163.395
200,"medium","shallow",47,"sh",1000,"ASTER-wh (1 thread)","cbcb17",23,0.11616161616161616,635.195
200,"medium","shallow",47,"sh",1000,"ASTER-wh (16 threads)","cbcb17",23,0.11616161616161616,25.723
200,"medium","shallow",48,"sh",1000,"ASTRID-ws","cbcb12",23,0.11616161616161616,0.275
200,"medium","shallow",48,"sh",1000,"TQMC-wh_n2","cbcb12",23,0.11616161616161616,158.647
200,"medium","shallow",48,"sh",1000,"ASTER-wh (1 thread)","cbcb12",23,0.11616161616161616,432.201
200,"medium","shallow",48,"sh",1000,"ASTER-wh (16 threads)","cbcb12",23,0.11616161616161616,23.544
200,"medium","shallow",49,"sh",1000,"ASTRID-ws","cbcb20",23,0.11616161616161616,0.27
200,"medium","shallow",49,"sh",1000,"TQMC-wh_n2","cbcb20",23,0.11616161616161616,154.074
200,"medium","shallow",49,"sh",1000,"ASTER-wh (1 thread)","cbcb20",23,0.11616161616161616,639.444
