NTAX,ILSL,SPEC,REPL,SUPP,NGEN,MTHD,SEFN,SEFNR
200,medium,deep,30,abayes,200,TQMC-ws_n2,20,0.10101010101010101
200,medium,deep,30,sh,200,TQMC-ws_n2,20,0.10101010101010101
200,medium,deep,30,abayes,200,TQMC-wh_n2,15,0.07575757575757576
200,medium,deep,30,sh,200,TQMC-wh_n2,16,0.08080808080808081
200,medium,deep,30,abayes,200,ASTER-wh,21,0.10606060606060606
200,medium,deep,30,sh,200,ASTER-wh,22,0.1111111111111111
200,medium,deep,30,abayes,200,ASTRID-ws,24,0.12121212121212122
200,medium,deep,30,sh,200,ASTRID-ws,26,0.13131313131313133
200,medium,deep,31,none,200,CA-ML,9,0.045454545454545456
200,medium,deep,31,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,31,none,200,TQMC-n2,6,0.030303030303030304
200,medium,deep,31,abayes,200,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,31,sh,200,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,31,abayes,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,31,sh,200,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,31,abayes,200,ASTER-wh,9,0.045454545454545456
200,medium,deep,31,sh,200,ASTER-wh,7,0.03535353535353535
200,medium,deep,31,abayes,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,31,sh,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,32,none,200,CA-ML,15,0.07575757575757576
200,medium,deep,32,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,32,none,200,TQMC-n2,11,0.05555555555555555
200,medium,deep,32,abayes,200,TQMC-ws_n2,10,0.050505050505050504
200,medium,deep,32,sh,200,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,32,abayes,200,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,32,sh,200,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,32,abayes,200,ASTER-wh,12,0.06060606060606061
200,medium,deep,32,sh,200,ASTER-wh,12,0.06060606060606061
200,medium,deep,32,abayes,200,ASTRID-ws,9,0.045454545454545456
200,medium,deep,32,sh,200,ASTRID-ws,11,0.05555555555555555
200,medium,deep,33,none,200,CA-ML,10,0.050505050505050504
200,medium,deep,33,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,33,none,200,TQMC-n2,38,0.1919191919191919
200,medium,deep,33,abayes,200,TQMC-ws_n2,35,0.17676767676767677
200,medium,deep,33,sh,200,TQMC-ws_n2,37,0.18686868686868688
200,medium,deep,33,abayes,200,TQMC-wh_n2,28,0.1414141414141414
200,medium,deep,33,sh,200,TQMC-wh_n2,33,0.16666666666666666
200,medium,deep,33,abayes,200,ASTER-wh,34,0.1717171717171717
200,medium,deep,33,sh,200,ASTER-wh,36,0.18181818181818182
200,medium,deep,33,abayes,200,ASTRID-ws,37,0.18686868686868688
200,medium,deep,33,sh,200,ASTRID-ws,39,0.19696969696969696
200,medium,deep,34,none,200,CA-ML,10,0.050505050505050504
200,medium,deep,34,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,34,none,200,TQMC-n2,6,0.030303030303030304
200,medium,deep,34,abayes,200,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,34,sh,200,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,34,abayes,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,34,sh,200,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,34,abayes,200,ASTER-wh,4,0.020202020202020204
200,medium,deep,34,sh,200,ASTER-wh,5,0.025252525252525252
200,medium,deep,34,abayes,200,ASTRID-ws,6,0.030303030303030304
200,medium,deep,34,sh,200,ASTRID-ws,7,0.03535353535353535
200,medium,deep,35,none,200,CA-ML,10,0.050505050505050504
200,medium,deep,35,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,35,none,200,TQMC-n2,11,0.05555555555555555
200,medium,deep,35,abayes,200,TQMC-ws_n2,9,0.045454545454545456
200,medium,deep,35,sh,200,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,35,abayes,200,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,35,sh,200,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,35,abayes,200,ASTER-wh,10,0.050505050505050504
200,medium,deep,35,sh,200,ASTER-wh,9,0.045454545454545456
200,medium,deep,35,abayes,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,35,sh,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,36,none,200,CA-ML,8,0.04040404040404041
200,medium,deep,36,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,36,none,200,TQMC-n2,9,0.045454545454545456
200,medium,deep,36,abayes,200,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,36,sh,200,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,36,abayes,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,36,sh,200,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,36,abayes,200,ASTER-wh,7,0.03535353535353535
200,medium,deep,36,sh,200,ASTER-wh,6,0.030303030303030304
200,medium,deep,36,abayes,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,36,sh,200,ASTRID-ws,8,0.04040404040404041
200,medium,deep,37,none,200,CA-ML,10,0.050505050505050504
200,medium,deep,37,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,37,none,200,TQMC-n2,9,0.045454545454545456
200,medium,deep,37,abayes,200,TQMC-ws_n2,10,0.050505050505050504
200,medium,deep,37,sh,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,37,abayes,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,37,sh,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,37,abayes,200,ASTER-wh,10,0.050505050505050504
200,medium,deep,37,sh,200,ASTER-wh,9,0.045454545454545456
200,medium,deep,37,abayes,200,ASTRID-ws,9,0.045454545454545456
200,medium,deep,37,sh,200,ASTRID-ws,12,0.06060606060606061
200,medium,deep,38,none,200,CA-ML,6,0.030303030303030304
200,medium,deep,38,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,38,none,200,TQMC-n2,4,0.020202020202020204
200,medium,deep,38,abayes,200,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,38,sh,200,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,38,abayes,200,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,38,sh,200,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,38,abayes,200,ASTER-wh,6,0.030303030303030304
200,medium,deep,38,sh,200,ASTER-wh,7,0.03535353535353535
200,medium,deep,38,abayes,200,ASTRID-ws,4,0.020202020202020204
200,medium,deep,38,sh,200,ASTRID-ws,5,0.025252525252525252
200,medium,deep,39,none,200,CA-ML,6,0.030303030303030304
200,medium,deep,39,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,39,none,200,TQMC-n2,8,0.04040404040404041
200,medium,deep,39,abayes,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,39,sh,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,39,abayes,200,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,39,sh,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,39,abayes,200,ASTER-wh,8,0.04040404040404041
200,medium,deep,39,sh,200,ASTER-wh,9,0.045454545454545456
200,medium,deep,39,abayes,200,ASTRID-ws,9,0.045454545454545456
200,medium,deep,39,sh,200,ASTRID-ws,8,0.04040404040404041
200,medium,deep,40,none,200,CA-ML,7,0.03535353535353535
200,medium,deep,40,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,40,none,200,TQMC-n2,3,0.015151515151515152
200,medium,deep,40,abayes,200,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,40,sh,200,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,40,abayes,200,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,40,sh,200,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,40,abayes,200,ASTER-wh,3,0.015151515151515152
200,medium,deep,40,sh,200,ASTER-wh,4,0.020202020202020204
200,medium,deep,40,abayes,200,ASTRID-ws,5,0.025252525252525252
200,medium,deep,40,sh,200,ASTRID-ws,4,0.020202020202020204
200,medium,deep,41,none,200,CA-ML,7,0.03535353535353535
200,medium,deep,41,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,41,none,200,TQMC-n2,8,0.04040404040404041
200,medium,deep,41,abayes,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,41,sh,200,TQMC-ws_n2,10,0.050505050505050504
200,medium,deep,41,abayes,200,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,41,sh,200,TQMC-wh_n2,11,0.05555555555555555
200,medium,deep,41,abayes,200,ASTER-wh,7,0.03535353535353535
200,medium,deep,41,sh,200,ASTER-wh,8,0.04040404040404041
200,medium,deep,41,abayes,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,41,sh,200,ASTRID-ws,12,0.06060606060606061
200,medium,deep,42,none,200,CA-ML,21,0.10606060606060606
200,medium,deep,42,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,42,none,200,TQMC-n2,12,0.06060606060606061
200,medium,deep,42,abayes,200,TQMC-ws_n2,9,0.045454545454545456
200,medium,deep,42,sh,200,TQMC-ws_n2,10,0.050505050505050504
200,medium,deep,42,abayes,200,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,42,sh,200,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,42,abayes,200,ASTER-wh,9,0.045454545454545456
200,medium,deep,42,sh,200,ASTER-wh,11,0.05555555555555555
200,medium,deep,42,abayes,200,ASTRID-ws,10,0.050505050505050504
200,medium,deep,42,sh,200,ASTRID-ws,6,0.030303030303030304
200,medium,deep,43,none,200,CA-ML,6,0.030303030303030304
200,medium,deep,43,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,43,none,200,TQMC-n2,4,0.020202020202020204
200,medium,deep,43,abayes,200,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,43,sh,200,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,43,abayes,200,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,43,sh,200,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,43,abayes,200,ASTER-wh,1,0.005050505050505051
200,medium,deep,43,sh,200,ASTER-wh,4,0.020202020202020204
200,medium,deep,43,abayes,200,ASTRID-ws,2,0.010101010101010102
200,medium,deep,43,sh,200,ASTRID-ws,8,0.04040404040404041
200,medium,deep,44,none,200,CA-ML,15,0.07575757575757576
200,medium,deep,44,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,44,none,200,TQMC-n2,16,0.08080808080808081
200,medium,deep,44,abayes,200,TQMC-ws_n2,18,0.09090909090909091
200,medium,deep,44,sh,200,TQMC-ws_n2,17,0.08585858585858586
200,medium,deep,44,abayes,200,TQMC-wh_n2,14,0.0707070707070707
200,medium,deep,44,sh,200,TQMC-wh_n2,16,0.08080808080808081
200,medium,deep,44,abayes,200,ASTER-wh,18,0.09090909090909091
200,medium,deep,44,sh,200,ASTER-wh,20,0.10101010101010101
200,medium,deep,44,abayes,200,ASTRID-ws,19,0.09595959595959595
200,medium,deep,44,sh,200,ASTRID-ws,18,0.09090909090909091
200,medium,deep,45,none,200,CA-ML,7,0.03535353535353535
200,medium,deep,45,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,45,none,200,TQMC-n2,6,0.030303030303030304
200,medium,deep,45,abayes,200,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,45,sh,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,45,abayes,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,45,sh,200,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,45,abayes,200,ASTER-wh,4,0.020202020202020204
200,medium,deep,45,sh,200,ASTER-wh,5,0.025252525252525252
200,medium,deep,45,abayes,200,ASTRID-ws,8,0.04040404040404041
200,medium,deep,45,sh,200,ASTRID-ws,9,0.045454545454545456
200,medium,deep,46,none,200,CA-ML,11,0.05555555555555555
200,medium,deep,46,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,46,none,200,TQMC-n2,11,0.05555555555555555
200,medium,deep,46,abayes,200,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,46,sh,200,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,46,abayes,200,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,46,sh,200,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,46,abayes,200,ASTER-wh,13,0.06565656565656566
200,medium,deep,46,sh,200,ASTER-wh,13,0.06565656565656566
200,medium,deep,46,abayes,200,ASTRID-ws,17,0.08585858585858586
200,medium,deep,46,sh,200,ASTRID-ws,19,0.09595959595959595
200,medium,deep,47,none,200,CA-ML,8,0.04040404040404041
200,medium,deep,47,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,47,none,200,TQMC-n2,5,0.025252525252525252
200,medium,deep,47,abayes,200,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,47,sh,200,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,47,abayes,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,47,sh,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,47,abayes,200,ASTER-wh,4,0.020202020202020204
200,medium,deep,47,sh,200,ASTER-wh,5,0.025252525252525252
200,medium,deep,47,abayes,200,ASTRID-ws,4,0.020202020202020204
200,medium,deep,47,sh,200,ASTRID-ws,4,0.020202020202020204
200,medium,deep,48,none,200,CA-ML,10,0.050505050505050504
200,medium,deep,48,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,48,none,200,TQMC-n2,8,0.04040404040404041
200,medium,deep,48,abayes,200,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,48,sh,200,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,48,abayes,200,TQMC-wh_n2,8,0.04040404040404041
200,medium,deep,48,sh,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,48,abayes,200,ASTER-wh,8,0.04040404040404041
200,medium,deep,48,sh,200,ASTER-wh,7,0.03535353535353535
200,medium,deep,48,abayes,200,ASTRID-ws,6,0.030303030303030304
200,medium,deep,48,sh,200,ASTRID-ws,7,0.03535353535353535
200,medium,deep,49,none,200,CA-ML,15,0.07575757575757576
200,medium,deep,49,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,49,none,200,TQMC-n2,5,0.025252525252525252
200,medium,deep,49,abayes,200,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,49,sh,200,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,49,abayes,200,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,49,sh,200,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,49,abayes,200,ASTER-wh,6,0.030303030303030304
200,medium,deep,49,sh,200,ASTER-wh,6,0.030303030303030304
200,medium,deep,49,abayes,200,ASTRID-ws,5,0.025252525252525252
200,medium,deep,49,sh,200,ASTRID-ws,4,0.020202020202020204
200,medium,deep,50,none,200,CA-ML,16,0.08080808080808081
200,medium,deep,50,none,200,TQMC-n2-origstudy,NA,NA
200,medium,deep,50,none,200,TQMC-n2,11,0.05555555555555555
200,medium,deep,50,abayes,200,TQMC-ws_n2,13,0.06565656565656566
200,medium,deep,50,sh,200,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,50,abayes,200,TQMC-wh_n2,12,0.06060606060606061
200,medium,deep,50,sh,200,TQMC-wh_n2,11,0.05555555555555555
200,medium,deep,50,abayes,200,ASTER-wh,13,0.06565656565656566
200,medium,deep,50,sh,200,ASTER-wh,13,0.06565656565656566
200,medium,deep,50,abayes,200,ASTRID-ws,12,0.06060606060606061
200,medium,deep,50,sh,200,ASTRID-ws,12,0.06060606060606061
200,medium,deep,1,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,1,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,1,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,1,abayes,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,1,sh,1000,TQMC-ws_n2,5,0.025252525252525252
200,medium,deep,1,abayes,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,1,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,1,abayes,1000,ASTER-wh,4,0.020202020202020204
200,medium,deep,1,sh,1000,ASTER-wh,5,0.025252525252525252
200,medium,deep,1,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,1,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,2,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,2,none,1000,TQMC-n2-origstudy,4,0.020202020202020204
200,medium,deep,2,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,2,abayes,1000,TQMC-ws_n2,2,0.010101010101010102
200,medium,deep,2,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,2,abayes,1000,TQMC-wh_n2,1,0.005050505050505051
200,medium,deep,2,sh,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,2,abayes,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,2,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,2,abayes,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,2,sh,1000,ASTRID-ws,3,0.015151515151515152
200,medium,deep,3,none,1000,CA-ML,3,0.015151515151515152
200,medium,deep,3,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,3,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,3,abayes,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,3,sh,1000,TQMC-ws_n2,3,0.015151515151515152
200,medium,deep,3,abayes,1000,TQMC-wh_n2,2,0.010101010101010102
200,medium,deep,3,sh,1000,TQMC-wh_n2,3,0.015151515151515152
200,medium,deep,3,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,3,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,3,abayes,1000,ASTRID-ws,1,0.005050505050505051
200,medium,deep,3,sh,1000,ASTRID-ws,1,0.005050505050505051
200,medium,deep,4,none,1000,CA-ML,6,0.030303030303030304
200,medium,deep,4,none,1000,TQMC-n2-origstudy,3,0.015151515151515152
200,medium,deep,4,none,1000,TQMC-n2,3,0.015151515151515152
200,medium,deep,4,abayes,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,4,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,4,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,4,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,4,abayes,1000,ASTER-wh,7,0.03535353535353535
200,medium,deep,4,sh,1000,ASTER-wh,8,0.04040404040404041
200,medium,deep,4,abayes,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,4,sh,1000,ASTRID-ws,6,0.030303030303030304
200,medium,deep,5,none,1000,CA-ML,7,0.03535353535353535
200,medium,deep,5,none,1000,TQMC-n2-origstudy,15,0.07575757575757576
200,medium,deep,5,none,1000,TQMC-n2,15,0.07575757575757576
200,medium,deep,5,abayes,1000,TQMC-ws_n2,16,0.08080808080808081
200,medium,deep,5,sh,1000,TQMC-ws_n2,15,0.07575757575757576
200,medium,deep,5,abayes,1000,TQMC-wh_n2,15,0.07575757575757576
200,medium,deep,5,sh,1000,TQMC-wh_n2,15,0.07575757575757576
200,medium,deep,5,abayes,1000,ASTER-wh,15,0.07575757575757576
200,medium,deep,5,sh,1000,ASTER-wh,17,0.08585858585858586
200,medium,deep,5,abayes,1000,ASTRID-ws,18,0.09090909090909091
200,medium,deep,5,sh,1000,ASTRID-ws,19,0.09595959595959595
200,medium,deep,6,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,6,none,1000,TQMC-n2-origstudy,13,0.06565656565656566
200,medium,deep,6,none,1000,TQMC-n2,13,0.06565656565656566
200,medium,deep,6,abayes,1000,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,6,sh,1000,TQMC-ws_n2,12,0.06060606060606061
200,medium,deep,6,abayes,1000,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,6,sh,1000,TQMC-wh_n2,12,0.06060606060606061
200,medium,deep,6,abayes,1000,ASTER-wh,13,0.06565656565656566
200,medium,deep,6,sh,1000,ASTER-wh,14,0.0707070707070707
200,medium,deep,6,abayes,1000,ASTRID-ws,14,0.0707070707070707
200,medium,deep,6,sh,1000,ASTRID-ws,16,0.08080808080808081
200,medium,deep,7,none,1000,CA-ML,9,0.045454545454545456
200,medium,deep,7,none,1000,TQMC-n2-origstudy,14,0.0707070707070707
200,medium,deep,7,none,1000,TQMC-n2,14,0.0707070707070707
200,medium,deep,7,abayes,1000,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,7,sh,1000,TQMC-ws_n2,11,0.05555555555555555
200,medium,deep,7,abayes,1000,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,7,sh,1000,TQMC-wh_n2,11,0.05555555555555555
200,medium,deep,7,abayes,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,7,sh,1000,ASTER-wh,12,0.06060606060606061
200,medium,deep,7,abayes,1000,ASTRID-ws,10,0.050505050505050504
200,medium,deep,7,sh,1000,ASTRID-ws,9,0.045454545454545456
200,medium,deep,8,none,1000,CA-ML,7,0.03535353535353535
200,medium,deep,8,none,1000,TQMC-n2-origstudy,18,0.09090909090909091
200,medium,deep,8,none,1000,TQMC-n2,17,0.08585858585858586
200,medium,deep,8,abayes,1000,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,8,sh,1000,TQMC-ws_n2,10,0.050505050505050504
200,medium,deep,8,abayes,1000,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,8,sh,1000,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,8,abayes,1000,ASTER-wh,9,0.045454545454545456
200,medium,deep,8,sh,1000,ASTER-wh,11,0.05555555555555555
200,medium,deep,8,abayes,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,8,sh,1000,ASTRID-ws,9,0.045454545454545456
200,medium,deep,9,none,1000,CA-ML,10,0.050505050505050504
200,medium,deep,9,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,9,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,9,abayes,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,9,sh,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,9,abayes,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,9,sh,1000,TQMC-wh_n2,4,0.020202020202020204
200,medium,deep,9,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,9,sh,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,9,abayes,1000,ASTRID-ws,4,0.020202020202020204
200,medium,deep,9,sh,1000,ASTRID-ws,2,0.010101010101010102
200,medium,deep,10,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,10,none,1000,TQMC-n2-origstudy,9,0.045454545454545456
200,medium,deep,10,none,1000,TQMC-n2,10,0.050505050505050504
200,medium,deep,10,abayes,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,10,sh,1000,TQMC-ws_n2,9,0.045454545454545456
200,medium,deep,10,abayes,1000,TQMC-wh_n2,10,0.050505050505050504
200,medium,deep,10,sh,1000,TQMC-wh_n2,9,0.045454545454545456
200,medium,deep,10,abayes,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,10,sh,1000,ASTER-wh,9,0.045454545454545456
200,medium,deep,10,abayes,1000,ASTRID-ws,8,0.04040404040404041
200,medium,deep,10,sh,1000,ASTRID-ws,9,0.045454545454545456
200,medium,deep,11,none,1000,CA-ML,7,0.03535353535353535
200,medium,deep,11,none,1000,TQMC-n2-origstudy,5,0.025252525252525252
200,medium,deep,11,none,1000,TQMC-n2,5,0.025252525252525252
200,medium,deep,11,abayes,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,11,sh,1000,TQMC-ws_n2,4,0.020202020202020204
200,medium,deep,11,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,11,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,11,abayes,1000,ASTER-wh,3,0.015151515151515152
200,medium,deep,11,sh,1000,ASTER-wh,2,0.010101010101010102
200,medium,deep,11,abayes,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,11,sh,1000,ASTRID-ws,7,0.03535353535353535
200,medium,deep,12,none,1000,CA-ML,3,0.015151515151515152
200,medium,deep,12,none,1000,TQMC-n2-origstudy,6,0.030303030303030304
200,medium,deep,12,none,1000,TQMC-n2,6,0.030303030303030304
200,medium,deep,12,abayes,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,12,sh,1000,TQMC-ws_n2,6,0.030303030303030304
200,medium,deep,12,abayes,1000,TQMC-wh_n2,6,0.030303030303030304
200,medium,deep,12,sh,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,12,abayes,1000,ASTER-wh,6,0.030303030303030304
200,medium,deep,12,sh,1000,ASTER-wh,6,0.030303030303030304
200,medium,deep,12,abayes,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,12,sh,1000,ASTRID-ws,5,0.025252525252525252
200,medium,deep,13,none,1000,CA-ML,8,0.04040404040404041
200,medium,deep,13,none,1000,TQMC-n2-origstudy,7,0.03535353535353535
200,medium,deep,13,none,1000,TQMC-n2,7,0.03535353535353535
200,medium,deep,13,abayes,1000,TQMC-ws_n2,7,0.03535353535353535
200,medium,deep,13,sh,1000,TQMC-ws_n2,8,0.04040404040404041
200,medium,deep,13,abayes,1000,TQMC-wh_n2,5,0.025252525252525252
200,medium,deep,13,sh,1000,TQMC-wh_n2,7,0.03535353535353535
200,medium,deep,13,abayes,1000,ASTER-wh,10,0.050505050505050504
200,medium,deep,13,sh,1000,ASTER-wh,11,0.05555555555555555
200,medium,deep,13,abayes,1000,ASTRID-ws,8,0.04040404040404041
200,medium,deep,13,sh,1000,ASTRID-ws,11,0.05555555555555555
200,medium,deep,14,none,1000,CA-ML,4,0.020202020202020204
200,medium,deep,14,none,1000,TQMC-n2-origstudy,20,0.10101010101010101
200,medium,deep,14,none,1000,TQMC-n2,20,0.10101010101010101
200,medium,deep,14,abayes,1000,TQMC-ws_n2,19,0.09595959595959595
200,medium,deep,14,sh,1000,TQMC-ws_n2,19,0.09595959595959595
200,medium,deep,14,abayes,1000,TQMC-wh_n2,13,0.06565656565656566
200,medium,deep,14,sh,1000,TQMC-wh_n2,17,0.08585858585858586
200,medium,deep,14,abayes,1000,ASTER-wh,18,0.09090909090909091
200,medium,deep,14,sh,1000,ASTER-wh,18,0.09090909090909091
200,medium,deep,14,abayes,1000,ASTRID-ws,25,0.12626262626262627
200,medium,deep,14,sh,1000,ASTRID-ws,26,0.13131313131313133
200,medium,deep,15,none,1000,CA-ML,9,0.045454545454545456
200,medium,deep,15,none,1000,TQMC-n2-origstudy,18,0.09090909090909091
200,medium,deep,15,none,1000,TQMC-n2,18,0.09090909090909091
200,medium,deep,15,abayes,1000,TQMC-ws_n2,15,0.07575757575757576
200,medium,deep,15,sh,1000,TQMC-ws_n2,15,0.07575757575757576
200,medium,deep,15,abayes,1000,TQMC-wh_n2,11,0.05555555555555555
200,medium,deep,15,sh,1000,TQMC-wh_n2,10,0.050505050505050504
