SCAL,NGEN,NBPS,REPL,MTHD,NL,I1,I2,FN,FP,RF
noscale,25g,500b,R5,wqmc_v3.0,37,34,34,5,5,0.147059
noscale,25g,500b,R6,wqmc_v3.0,37,34,34,5,5,0.147059
noscale,25g,500b,R7,wqmc_v3.0,37,34,34,4,4,0.117647
noscale,25g,500b,R8,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,25g,500b,R9,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R10,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R11,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R12,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R13,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R14,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R15,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R16,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R17,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R18,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R19,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R1,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R20,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R2,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R3,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,400g,500b,R4,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R5,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R6,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,400g,500b,R7,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R8,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,400g,500b,R9,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,50g,500b,R10,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R11,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R12,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R13,wqmc_v3.0,37,34,34,4,4,0.117647
noscale,50g,500b,R14,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R15,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R16,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,50g,500b,R17,wqmc_v3.0,37,34,34,4,4,0.117647
noscale,50g,500b,R18,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R19,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,50g,500b,R1,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,50g,500b,R20,wqmc_v3.0,37,34,34,4,4,0.117647
noscale,50g,500b,R2,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,50g,500b,R3,wqmc_v3.0,37,34,34,2,2,0.058824
noscale,50g,500b,R4,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,50g,500b,R5,wqmc_v3.0,37,34,34,4,4,0.117647
noscale,50g,500b,R6,wqmc_v3.0,37,34,34,3,3,0.088235
noscale,50g,500b,R7,wqmc_v3.0,37,34,34,6,6,0.176471
noscale,50g,500b,R8,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,50g,500b,R9,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R10,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,800g,500b,R11,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R12,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R13,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R14,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R15,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R16,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,800g,500b,R17,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R18,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R19,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R1,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R20,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,800g,500b,R2,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R3,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R4,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,800g,500b,R5,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R6,wqmc_v3.0,37,34,34,1,1,0.029412
noscale,800g,500b,R7,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R8,wqmc_v3.0,37,34,34,0,0,0.000000
noscale,800g,500b,R9,wqmc_v3.0,37,34,34,0,0,0.000000
scale2d,200g,500b,R10,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R11,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R12,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R13,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R14,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R15,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R16,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R17,wqmc_v3.0,37,34,34,3,3,0.088235
scale2d,200g,500b,R18,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R19,wqmc_v3.0,37,34,34,3,3,0.088235
scale2d,200g,500b,R1,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R20,wqmc_v3.0,37,34,34,3,3,0.088235
scale2d,200g,500b,R2,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R3,wqmc_v3.0,37,34,34,2,2,0.058824
scale2d,200g,500b,R4,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R5,wqmc_v3.0,37,34,34,3,3,0.088235
scale2d,200g,500b,R6,wqmc_v3.0,37,34,34,0,0,0.000000
scale2d,200g,500b,R7,wqmc_v3.0,37,34,34,1,1,0.029412
scale2d,200g,500b,R8,wqmc_v3.0,37,34,34,3,3,0.088235
scale2d,200g,500b,R9,wqmc_v3.0,37,34,34,3,3,0.088235
scale2u,200g,500b,R10,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R11,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R12,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R13,wqmc_v3.0,37,34,34,2,2,0.058824
scale2u,200g,500b,R14,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R15,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R16,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R17,wqmc_v3.0,37,34,34,2,2,0.058824
scale2u,200g,500b,R18,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R19,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R1,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R20,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R2,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R3,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R4,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R5,wqmc_v3.0,37,34,34,0,0,0.000000
scale2u,200g,500b,R6,wqmc_v3.0,37,34,34,2,2,0.058824
scale2u,200g,500b,R7,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R8,wqmc_v3.0,37,34,34,1,1,0.029412
scale2u,200g,500b,R9,wqmc_v3.0,37,34,34,2,2,0.058824
